@relation xalanA-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N20-F20-weka.filters.supervised.instance.Resample-B1.0-S1-Z127.2727273

@attribute lcom numeric
@attribute lcom3 numeric
@attribute loc numeric
@attribute amc numeric
@attribute Faultiness {FALSE,TRUE}

@data
3,2,62,19.666667,FALSE
1,2,10,0,FALSE
6,2,4,0,FALSE
36,2,9,0,FALSE
315,0.884444,1119,41.692308,FALSE
3,2,169,55.333333,FALSE
0,2,5,3,FALSE
0,0.333333,23,4.5,FALSE
8,0.714286,435,53.25,FALSE
0,2,5,3,FALSE
0,0.238095,157,18.25,FALSE
315,0.884444,1119,41.692308,FALSE
8,0.74026,683,83,FALSE
1,2,19,8.5,FALSE
0,2,16,12,FALSE
28,0.5,207,21.888889,FALSE
561,2,34,0,FALSE
36,2,9,0,FALSE
0,2,12,9,FALSE
0,0.64,380,33.090909,FALSE
9,0.5,55,6.714286,FALSE
199,0.571429,466,20.136364,FALSE
0,2,0,0,FALSE
21,1.166667,389,54.428571,FALSE
3,2,25,7.333333,FALSE
0,0.083333,369,27.307692,FALSE
8,0.74026,683,83,FALSE
1,2,31,14.5,FALSE
0,0.64,380,33.090909,FALSE
0,2,16,12,FALSE
3,2,169,55.333333,FALSE
6,2,4,0,FALSE
9,0.5,55,6.714286,FALSE
3,2,30,9,FALSE
27,0.596154,749,51.071429,FALSE
1,1,25,6.666667,FALSE
9,0.5,55,6.714286,FALSE
8,0.541667,257,18.615385,FALSE
3,2,30,9,FALSE
6,2,4,0,FALSE
0,0.5,118,15.571429,FALSE
0,0.083333,98,12.714286,FALSE
1,2,31,14.5,FALSE
388,0.895703,2321,46.291667,FALSE
79,1.030769,805,55.785714,FALSE
199,0.571429,466,20.136364,FALSE
3,2,62,19.666667,FALSE
0,2,16,12,FALSE
8,0.541667,257,18.615385,FALSE
7,0.644444,658,64.3,FALSE
8,0.714286,435,53.25,FALSE
28,0.5,207,21.888889,FALSE
27,0.596154,749,51.071429,FALSE
0,2,111,88,FALSE
508,0.7375,2306,34.169231,FALSE
3,2,169,55.333333,FALSE
587,0.991349,339,8.2,FALSE
8,0.541667,257,18.615385,FALSE
69,0.836735,442,28,FALSE
587,0.991349,339,8.2,FALSE
0,0.333333,23,4.5,FALSE
1,2,9,3.5,FALSE
79,1.030769,805,55.785714,FALSE
0,0.333333,23,4.5,FALSE
7,0.644444,658,64.3,FALSE
6,2,4,0,FALSE
3,2,169,55.333333,FALSE
1,2,13,5.5,FALSE
214,0.891667,494,18.36,FALSE
0,1.211538,391,69.4,FALSE
6,2,472,117,TRUE
0,0.485714,183,21.25,TRUE
783,0.962585,1969,43.813953,TRUE
3,0.7875,2654,436,TRUE
0,0.520833,161,5.36,TRUE
1,0.5,583,193,TRUE
1030,0.851307,658,11.423077,TRUE
8,1.24359,1171,217.6,TRUE
435,0.8,275,7.83871,TRUE
6,2,462,114.5,TRUE
0,1.095238,54,10.75,TRUE
8,1.246296,2125,397,TRUE
761,0.941558,1052,22.697674,TRUE
0,0.55,586,96,TRUE
617,0.86031,2384,55.5,TRUE
1,0.5,234,76.666667,TRUE
8,1.246296,2125,397,TRUE
8,1.246296,2125,397,TRUE
435,0.8,275,7.83871,TRUE
0,0.55,586,96,TRUE
6,2,462,114.5,TRUE
783,0.962585,1969,43.813953,TRUE
30,0.912946,505,27.058824,TRUE
8,0.428571,214,25.625,TRUE
1,1.428571,1872,618.333333,TRUE
1,0.5,583,193,TRUE
783,0.962585,1969,43.813953,TRUE
0,0.2,94,14.5,TRUE
277,0.870283,803,13.722222,TRUE
151,0.828571,390,16.5,TRUE
0,0.833333,40,8.5,TRUE
1,2,34,16,TRUE
45,2,143,13.3,TRUE
16,0.75,79,7.444444,TRUE
1,0.5,234,76.666667,TRUE
761,0.941558,1052,22.697674,TRUE
0,0.485714,183,21.25,TRUE
1,2,34,16,TRUE
2,0.666667,378,93,TRUE
0,0.833333,40,8.5,TRUE
1030,0.851307,658,11.423077,TRUE
0,0.55,586,96,TRUE
1,2,17,7.5,TRUE
8,1.24359,1171,217.6,TRUE
783,0.962585,1969,43.813953,TRUE
1,2,34,16,TRUE
6,2,472,117,TRUE
0,0.833333,40,8.5,TRUE
1,0.5,583,193,TRUE
8,0.428571,214,25.625,TRUE
0,0.5,199,27.142857,TRUE
0,0.2,94,14.5,TRUE
277,0.870283,803,13.722222,TRUE
1030,0.851307,658,11.423077,TRUE
239,0.733333,1095,34.16129,TRUE
151,0.828571,390,16.5,TRUE
8,1.246296,2125,397,TRUE
0,0.520833,161,5.36,TRUE
0,0.833333,40,8.5,TRUE
6,2,468,116,TRUE
617,0.86031,2384,55.5,TRUE
0,0.485714,183,21.25,TRUE
0,0.5,199,27.142857,TRUE
1,2,34,16,TRUE
239,0.733333,1095,34.16129,TRUE
1,0.5,583,193,TRUE
1,2,44,21,TRUE
1,0.5,234,76.666667,TRUE
0,0.55,586,96,TRUE
0,0.55,586,96,TRUE
