@relation xalanA-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N20-F20-weka.filters.supervised.instance.Resample-B1.0-S1-Z127.2727273

@attribute lcom numeric
@attribute lcom3 numeric
@attribute loc numeric
@attribute amc numeric
@attribute Faultiness {FALSE,TRUE}

@data
0,2,4,3,FALSE
3,2,37,11.333333,FALSE
36,2,28,2.111111,FALSE
4,0.25,126,23.8,FALSE
6,2,4,0,FALSE
3,2,54,17,FALSE
157,0.993827,94,3.473684,FALSE
36,2,82,8.111111,FALSE
6,0.660714,399,47.875,FALSE
3,2,37,11.333333,FALSE
31,0.810458,1125,61,FALSE
17,0.888889,237,32.428571,FALSE
0,0.333333,311,76.5,FALSE
0,2,5,4,FALSE
1,2,39,18.5,FALSE
3,2,18,5,FALSE
516,0.929143,831,21.388889,FALSE
0,0.416667,237,45.8,FALSE
1,2,39,18.5,FALSE
0,2,1,0,FALSE
0,2,5,4,FALSE
157,0.993827,94,3.473684,FALSE
0,2,0,0,FALSE
0,2,1,0,FALSE
1,2,13,5.5,FALSE
0,0.333333,23,4.5,FALSE
0,2,1,0,FALSE
3,2,261,86,FALSE
6,0.660714,399,47.875,FALSE
17,0.888889,237,32.428571,FALSE
6,0.660714,399,47.875,FALSE
0,0,37,8,FALSE
0,0.666667,28,5.25,FALSE
0,0,47,4.75,FALSE
0,2,0,0,FALSE
16,0.75,79,7.444444,FALSE
0,0.636364,179,41,FALSE
1,2,57,27.5,FALSE
0,2,0,0,FALSE
3,2,24,7,FALSE
3,0.6,318,51.666667,FALSE
16,0.75,79,7.444444,FALSE
1,2,7,2.5,FALSE
21,2,163,22.285714,FALSE
0,2,4,3,FALSE
6,2,113,27.25,FALSE
0,2,1,0,FALSE
3,2,61,19.333333,FALSE
0,0.807556,1640,12.385246,FALSE
4,0.625,157,30,FALSE
0,2,1,0,FALSE
3,2,37,11.333333,FALSE
1,2,39,18.5,FALSE
0,2,0,0,FALSE
13,0.8,41,5.666667,FALSE
1,2,13,5.5,FALSE
16,0.75,79,7.444444,FALSE
0,2,218,0,FALSE
0,0.636364,179,41,FALSE
1,2,26,12,FALSE
0,2,1,0,FALSE
1,2,13,5.5,FALSE
1,2,26,12,FALSE
214,0.891667,494,18.36,FALSE
0,2,0,0,FALSE
0,2,218,0,FALSE
0,2,1,0,FALSE
0,0.666667,28,5.25,FALSE
6,2,4,0,FALSE
13,0.8,41,5.666667,FALSE
298,0.879252,801,25.896552,TRUE
1,2,15,6.5,TRUE
29,0.825,114,9,TRUE
0,2,20,15,TRUE
6,0.809524,279,33.125,TRUE
219,0.972789,2461,110.227273,TRUE
1,2,34,16,TRUE
28,2,551,67.875,TRUE
66,2,12,0,TRUE
6,0.809524,279,33.125,TRUE
0,2,20,15,TRUE
0,2,4,3,TRUE
0,0.5,413,67.166667,TRUE
470,0.956012,371,10.25,TRUE
21,2,2034,289.571429,TRUE
66,2,12,0,TRUE
354,0.88172,656,19.21875,TRUE
15,2,6,0,TRUE
7,0.346154,330,22.428571,TRUE
354,0.88172,656,19.21875,TRUE
0,0.75,100,31.666667,TRUE
298,0.879252,801,25.896552,TRUE
8,0.607143,246,29.25,TRUE
8,0.607143,246,29.25,TRUE
0,0.75,100,31.666667,TRUE
64,1.015152,1693,139.083333,TRUE
1030,0.851307,658,11.423077,TRUE
761,0.941558,1052,22.697674,TRUE
0,0.55,531,86.833333,TRUE
1,0.5,1248,414.666667,TRUE
66,2,12,0,TRUE
1,0.5,1248,414.666667,TRUE
3,0.733333,462,75,TRUE
1275,1.02,2140,40.45098,TRUE
354,0.88172,656,19.21875,TRUE
7,0.346154,330,22.428571,TRUE
783,0.960784,1949,43.534884,TRUE
1,2,34,16,TRUE
189,0.942857,179,6.681818,TRUE
0,0.55,531,86.833333,TRUE
8,1.24359,1171,217.6,TRUE
1408,0.903344,1394,21.616667,TRUE
298,0.879252,801,25.896552,TRUE
10,2,149,28.8,TRUE
10,2,149,28.8,TRUE
1275,1.02,2140,40.45098,TRUE
470,0.956012,371,10.25,TRUE
66,2,12,0,TRUE
34,0.778947,385,18,TRUE
219,0.972789,2461,110.227273,TRUE
0,2,4,3,TRUE
1,2,15,6.5,TRUE
298,0.879252,801,25.896552,TRUE
1,2,15,6.5,TRUE
1030,0.851307,658,11.423077,TRUE
761,0.941558,1052,22.697674,TRUE
298,0.879252,801,25.896552,TRUE
761,0.941558,1052,22.697674,TRUE
0,0.5,413,67.166667,TRUE
761,0.941558,1052,22.697674,TRUE
34,0.778947,385,18,TRUE
0,2,4,3,TRUE
470,0.956012,371,10.25,TRUE
0,0.5,413,67.166667,TRUE
761,0.941558,1052,22.697674,TRUE
761,0.941558,1052,22.697674,TRUE
354,0.88172,656,19.21875,TRUE
3,0.733333,462,75,TRUE
10,2,149,28.8,TRUE
0,0.382353,458,24.222222,TRUE
