@relation xalanA-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N20-F20-weka.filters.supervised.instance.Resample-B1.0-S1-Z127.2727273

@attribute lcom numeric
@attribute lcom3 numeric
@attribute loc numeric
@attribute amc numeric
@attribute Faultiness {FALSE,TRUE}

@data
1,2,15,6.5,FALSE
3,2,19,5.333333,FALSE
3,2,37,11.333333,FALSE
1,2,19,8.5,FALSE
0,0.666667,272,23.181818,FALSE
15,0.7,228,19.454545,FALSE
2,0.333333,151,28.6,FALSE
0,0.733333,88,13.166667,FALSE
0,0,41,7,FALSE
36,2,82,8.111111,FALSE
0,0.5,161,52.333333,FALSE
4,0.5,233,45.4,FALSE
0,2,1,0,FALSE
55,0.807692,140,8.571429,FALSE
2147,0.882716,2845,33.5,FALSE
0,2,1,0,FALSE
327,0.853968,3077,97.580645,FALSE
0,2,62,60,FALSE
0,0.5,161,52.333333,FALSE
3,2,61,19.333333,FALSE
5,0.555556,65,5.3,FALSE
1,2,10,4,FALSE
4,0.571429,75,8.125,FALSE
7,0.666667,196,26.571429,FALSE
0,0,41,7,FALSE
4,0.571429,75,8.125,FALSE
0,0,32,9.333333,FALSE
0,0.6875,622,34.882353,FALSE
0,0.2,88,6.909091,FALSE
28,2,31,2.875,FALSE
3,2,10,2.333333,FALSE
0,0.5,161,52.333333,FALSE
3,2,10,2.333333,FALSE
0,2,4,3,FALSE
15,2,369,60.5,FALSE
0,0.5,161,52.333333,FALSE
211,0.656566,1600,45.794118,FALSE
15,0.7,228,19.454545,FALSE
115,0.838235,238,12,FALSE
1,2,10,4,FALSE
3,0.75,261,41.833333,FALSE
1,1.423077,3769,1251,FALSE
4,0.571429,75,8.125,FALSE
28,2,31,2.875,FALSE
3,2,10,2.333333,FALSE
3,0.4,60,8.833333,FALSE
0,0.666667,272,23.181818,FALSE
15,2,160,25.666667,FALSE
0,0,82,15.2,FALSE
0,0.62963,99,8.6,FALSE
1,2,15,6.5,FALSE
3,0.4,60,8.833333,FALSE
0,2,5,3,FALSE
4,2,63,14.75,FALSE
0,0.2,88,6.909091,FALSE
6,2,113,27.25,FALSE
0,0.5,161,52.333333,FALSE
6,2,113,27.25,FALSE
0,0.111111,78,6.7,FALSE
4,0.571429,75,8.125,FALSE
53,0.9,90,7.090909,FALSE
1,2,15,6.5,FALSE
0,0.535714,406,25.933333,FALSE
3,2,271,89.333333,FALSE
0,0.733333,88,13.166667,FALSE
36,2,82,8.111111,FALSE
4,0.5,233,45.4,FALSE
327,0.853968,3077,97.580645,FALSE
53,0.9,90,7.090909,FALSE
0,0.285714,253,30.375,FALSE
6,2,472,117,TRUE
210,0.916667,979,37.6,TRUE
21,1.166667,682,96.285714,TRUE
0,2,5,4,TRUE
79,0.735294,492,26.111111,TRUE
3140,0.912698,1307,14.235294,TRUE
10,0.586667,399,23.3125,TRUE
3140,0.912698,1307,14.235294,TRUE
0,2,10,9,TRUE
0,0.4,116,54.5,TRUE
0,2,5,4,TRUE
990,1.022727,1528,32.755556,TRUE
210,0.916667,979,37.6,TRUE
3,2,226,74.333333,TRUE
1,2,73,35.5,TRUE
0,0.55,570,93.333333,TRUE
6,2,472,117,TRUE
0,0.3125,435,24.470588,TRUE
8,1.24359,1171,217.6,TRUE
0,0.583333,423,45.666667,TRUE
0,0.166667,119,15.714286,TRUE
1,1.428571,1872,618.333333,TRUE
8,0.5,59,10.6,TRUE
0,0.65,330,64,TRUE
1,1.428571,1872,618.333333,TRUE
21,1.166667,682,96.285714,TRUE
0,0.65,330,64,TRUE
0,2,10,9,TRUE
210,0.916667,979,37.6,TRUE
0,0.25,72,13.2,TRUE
0,0.3125,435,24.470588,TRUE
8,1.247951,4275,805.2,TRUE
79,0.735294,492,26.111111,TRUE
8,1.24359,1171,217.6,TRUE
783,0.962585,1954,43.465116,TRUE
210,0.916667,979,37.6,TRUE
1,1.428571,1872,618.333333,TRUE
0,2,28,21,TRUE
0,0.25,72,13.2,TRUE
0,0.5,289,46.5,TRUE
8,1.24359,1171,217.6,TRUE
58,0.666667,260,18.923077,TRUE
8,1.247951,4275,805.2,TRUE
0,0.25,72,13.2,TRUE
0,0.5,289,46.5,TRUE
8,1.24359,1171,217.6,TRUE
8,1.246296,2125,397,TRUE
10,0.586667,399,23.3125,TRUE
0,0.166667,119,15.714286,TRUE
2145,1.015385,82,0,TRUE
1,1.428571,1872,618.333333,TRUE
1,0.5,595,197,TRUE
783,0.962585,1954,43.465116,TRUE
0,0.4375,281,15.411765,TRUE
3,2,226,74.333333,TRUE
1,1.428571,1872,618.333333,TRUE
783,0.962585,1954,43.465116,TRUE
8,0.5,59,10.6,TRUE
0,0.64,380,33.090909,TRUE
8,1.246296,2125,397,TRUE
0,2,28,21,TRUE
0,0.64,380,33.090909,TRUE
8,1.24359,1171,217.6,TRUE
8,1.247951,4275,805.2,TRUE
8,1.247951,4275,805.2,TRUE
1,2,73,35.5,TRUE
0,0.55,570,93.333333,TRUE
6,2,472,117,TRUE
58,0.666667,260,18.923077,TRUE
8,0.5,59,10.6,TRUE
