@relation jeditA-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N10-F10-weka.filters.supervised.instance.Resample-B1.0-S1-Z151.7241379

@attribute rfc numeric
@attribute lcom numeric
@attribute ca numeric
@attribute ce numeric
@attribute npm numeric
@attribute lcom3 numeric
@attribute loc numeric
@attribute dam numeric
@attribute moa numeric
@attribute cam numeric
@attribute ic numeric
@attribute cbm numeric
@attribute max_cc numeric
@attribute Faultiness {FALSE,TRUE}

@data
29,0,4,10,3,0.619048,207,0.857143,4,0.6,0,0,9,FALSE
59,52,1,7,10,0.709091,284,1,2,0.277778,0,0,3,FALSE
29,8,1,3,3,0.625,109,1,1,1,4,12,1,FALSE
9,12,13,2,0,0.761905,65,1,2,0.354167,0,0,3,FALSE
58,52,1,7,10,0.709091,284,1,2,0.277778,0,0,3,FALSE
2,0,2,2,1,2,5,0,0,1,0,0,0,FALSE
16,55,2,1,9,2,456,0,0,0.363636,0,0,6,FALSE
40,9,3,5,4,0.611111,214,1,1,0.3,3,13,8,FALSE
21,6,1,11,1,1,279,0,0,0.45,1,1,4,FALSE
6,15,4,1,6,2,6,0,0,1,0,0,1,FALSE
16,0,2,0,8,0.222222,388,1,0,0.44,0,0,6,FALSE
91,206,18,6,15,0.772487,615,1,1,0.219388,3,7,13,FALSE
9,12,13,2,0,0.761905,65,1,2,0.354167,0,0,3,FALSE
2,0,2,1,0,2,8,0,3,1,0,0,0,FALSE
95,80,4,14,1,0.791667,559,1,1,0.3125,4,13,5,FALSE
18,3,1,10,1,1,274,0,0,0.533333,1,1,1,FALSE
29,23,19,3,8,0.72,244,1,1,0.16,0,0,5,FALSE
40,9,3,5,4,0.611111,214,1,1,0.3,3,13,8,FALSE
3,3,29,0,3,1.5,4,0,0,0.833333,0,0,1,FALSE
8,0,1,3,0,0.5,77,1,0,0.444444,1,2,5,FALSE
40,25,3,0,21,0.529412,1277,0.705882,0,0.296296,0,0,7,FALSE
13,78,7,0,13,2,13,0,0,0.430769,0,0,1,FALSE
111,666,12,15,14,2,1616,0,0,0.153846,0,0,30,FALSE
8,2,4,3,1,1,239,0.2,3,0.5,0,0,6,FALSE
16,91,7,2,14,2,38,0,0,0.414286,0,0,1,FALSE
45,15,3,13,6,2,280,0,0,0.229167,1,1,1,FALSE
20,0,4,2,9,0.5,112,1,0,0.259259,0,0,3,FALSE
16,35,1,2,11,0.6,52,1,1,0.424242,0,0,1,FALSE
58,52,1,7,10,0.709091,284,1,2,0.277778,0,0,3,FALSE
28,0,56,2,13,0,161,1,0,0.487179,0,0,2,FALSE
7,1,1,9,1,1,79,0,0,0.625,1,1,1,FALSE
23,5,2,10,7,0.833333,191,1,2,0.314286,2,2,6,FALSE
101,271,5,16,21,0.868571,787,0.857143,1,0.148,0,0,10,FALSE
56,12,3,8,4,0.771429,386,1,0,0.3125,0,0,15,FALSE
29,23,19,3,8,0.72,244,1,1,0.16,0,0,5,FALSE
41,4,1,1,5,0.65,213,1,0,0.7,2,5,2,FALSE
6,15,4,1,6,2,6,0,0,1,0,0,1,FALSE
23,43,53,1,11,0.5,154,0,1,0.577778,1,2,3,FALSE
84,118,5,18,5,0.821053,499,1,3,0.33,2,5,12,TRUE
144,725,58,21,34,0.955263,1492,0.4,1,0.135965,0,0,16,TRUE
94,198,5,9,19,0.94,981,0.6,0,0.375,2,4,16,TRUE
38,9,2,4,4,0.611111,210,1,1,0.3,3,13,8,TRUE
33,7,5,7,2,0.85,397,1,3,0.3,0,0,2,TRUE
64,6,3,13,2,0.788043,727,0.956522,4,0.25,0,0,14,TRUE
21,1,1,3,1,0.5,159,1,1,1,1,3,1,TRUE
20,33,16,1,8,0.8,90,0,0,0.386364,0,0,1,TRUE
325,4043,137,48,67,0.915102,4367,1,7,0.059418,0,0,56,TRUE
38,9,2,4,4,0.611111,210,1,1,0.3,3,13,8,TRUE
21,1,1,3,1,0.5,159,1,1,1,1,3,1,TRUE
58,20,10,8,2,0.875,308,0.666667,2,0.296296,0,0,1,TRUE
19,3,1,9,1,2,110,0,0,0.555556,0,0,17,TRUE
75,258,4,8,8,0.818182,530,1,3,0.152727,1,1,8,TRUE
78,102,11,15,8,0.861538,528,1,3,0.238095,0,0,5,TRUE
21,1,1,3,1,0.5,159,1,1,1,1,3,1,TRUE
522,16973,68,38,214,0.919835,9932,0.666667,10,0.072058,3,18,30,TRUE
81,49,3,14,3,0.884615,864,1,3,0.285714,1,1,12,TRUE
18,54,27,3,12,0.727273,49,1,0,0.3125,0,0,1,TRUE
13,4,1,3,3,0.666667,62,1,0,0.333333,0,0,4,TRUE
128,153,29,18,12,0.897306,1181,0.888889,3,0.173913,1,7,18,TRUE
58,20,10,8,2,0.875,308,0.666667,2,0.296296,0,0,1,TRUE
20,33,16,1,8,0.8,90,0,0,0.386364,0,0,1,TRUE
94,198,5,9,19,0.94,981,0.6,0,0.375,2,4,16,TRUE
374,5427,157,59,79,0.923831,5109,1,8,0.05177,0,0,68,TRUE
144,725,58,21,34,0.955263,1492,0.4,1,0.135965,0,0,16,TRUE
20,33,16,1,8,0.8,90,0,0,0.386364,0,0,1,TRUE
450,7403,223,79,91,0.927292,5494,0.965517,10,0.05155,0,0,71,TRUE
94,198,5,9,19,0.94,981,0.6,0,0.375,2,4,16,TRUE
38,9,2,4,4,0.611111,210,1,1,0.3,3,13,8,TRUE
75,258,4,8,8,0.818182,530,1,3,0.152727,1,1,8,TRUE
128,153,29,18,12,0.897306,1181,0.888889,3,0.173913,1,7,18,TRUE
91,190,4,9,19,1,690,0,0,0.4,2,3,8,TRUE
33,7,5,7,2,0.85,397,1,3,0.3,0,0,2,TRUE
26,34,3,6,9,0.9375,91,1,2,0.592593,3,3,1,TRUE
91,190,4,9,19,1,690,0,0,0.4,2,3,8,TRUE
94,198,5,9,19,0.94,981,0.6,0,0.375,2,4,16,TRUE
64,6,3,13,2,0.788043,727,0.956522,4,0.25,0,0,14,TRUE
450,7403,223,79,91,0.927292,5494,0.965517,10,0.05155,0,0,71,TRUE
38,62,5,8,9,0.8125,177,1,2,0.307692,3,3,2,TRUE
390,5891,169,60,81,0.923077,5263,0.964286,9,0.053846,0,0,61,TRUE
128,153,29,18,12,0.897306,1181,0.888889,3,0.173913,1,7,18,TRUE
19,3,1,9,1,2,110,0,0,0.555556,0,0,17,TRUE
84,118,5,18,5,0.821053,499,1,3,0.33,2,5,12,TRUE
33,7,5,7,2,0.85,397,1,3,0.3,0,0,2,TRUE
75,258,4,8,8,0.818182,530,1,3,0.152727,1,1,8,TRUE
33,7,5,7,2,0.85,397,1,3,0.3,0,0,2,TRUE
33,7,5,7,2,0.85,397,1,3,0.3,0,0,2,TRUE
26,34,3,6,9,0.9375,91,1,2,0.592593,3,3,1,TRUE
91,190,4,9,19,1,690,0,0,0.4,2,3,8,TRUE
21,1,1,3,1,0.5,159,1,1,1,1,3,1,TRUE
128,153,29,18,12,0.897306,1181,0.888889,3,0.173913,1,7,18,TRUE
78,102,11,15,8,0.861538,528,1,3,0.238095,0,0,5,TRUE
33,7,5,7,2,0.85,397,1,3,0.3,0,0,2,TRUE
21,1,1,3,1,0.5,159,1,1,1,1,3,1,TRUE
450,7403,223,79,91,0.927292,5494,0.965517,10,0.05155,0,0,71,TRUE
64,6,3,13,2,0.788043,727,0.956522,4,0.25,0,0,14,TRUE
30,1,2,9,2,2,175,0,0,0.75,2,3,15,TRUE
21,1,1,3,1,0.5,159,1,1,1,1,3,1,TRUE
390,5891,169,60,81,0.923077,5263,0.964286,9,0.053846,0,0,61,TRUE
38,62,5,8,9,0.8125,177,1,2,0.307692,3,3,2,TRUE
81,49,3,14,3,0.884615,864,1,3,0.285714,1,1,12,TRUE
30,1,2,9,2,2,175,0,0,0.75,2,3,15,TRUE
30,1,2,9,2,2,175,0,0,0.75,2,3,15,TRUE
33,7,5,7,2,0.85,397,1,3,0.3,0,0,2,TRUE
19,3,1,9,1,2,110,0,0,0.555556,0,0,17,TRUE
128,153,29,18,12,0.897306,1181,0.888889,3,0.173913,1,7,18,TRUE
378,12328,109,49,126,0.944322,5866,0.679245,11,0.082715,0,0,57,TRUE
390,5891,169,60,81,0.923077,5263,0.964286,9,0.053846,0,0,61,TRUE
144,725,58,21,34,0.955263,1492,0.4,1,0.135965,0,0,16,TRUE
21,1,1,3,1,0.5,159,1,1,1,1,3,1,TRUE
325,4043,137,48,67,0.915102,4367,1,7,0.059418,0,0,56,TRUE
26,34,3,6,9,0.9375,91,1,2,0.592593,3,3,1,TRUE
58,20,10,8,2,0.875,308,0.666667,2,0.296296,0,0,1,TRUE
13,4,1,3,3,0.666667,62,1,0,0.333333,0,0,4,TRUE
18,54,27,3,12,0.727273,49,1,0,0.3125,0,0,1,TRUE
91,190,4,9,19,1,690,0,0,0.4,2,3,8,TRUE
33,7,5,7,2,0.85,397,1,3,0.3,0,0,2,TRUE
374,5427,157,59,79,0.923831,5109,1,8,0.05177,0,0,68,TRUE
94,198,5,9,19,0.94,981,0.6,0,0.375,2,4,16,TRUE
84,118,5,18,5,0.821053,499,1,3,0.33,2,5,12,TRUE
38,9,2,4,4,0.611111,210,1,1,0.3,3,13,8,TRUE
450,7403,223,79,91,0.927292,5494,0.965517,10,0.05155,0,0,71,TRUE
378,12328,109,49,126,0.944322,5866,0.679245,11,0.082715,0,0,57,TRUE
64,6,3,13,2,0.788043,727,0.956522,4,0.25,0,0,14,TRUE
75,258,4,8,8,0.818182,530,1,3,0.152727,1,1,8,TRUE
26,34,3,6,9,0.9375,91,1,2,0.592593,3,3,1,TRUE
