@relation jeditA-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N10-F10-weka.filters.supervised.instance.Resample-B1.0-S1-Z151.7241379

@attribute rfc numeric
@attribute lcom numeric
@attribute ca numeric
@attribute ce numeric
@attribute npm numeric
@attribute lcom3 numeric
@attribute loc numeric
@attribute dam numeric
@attribute moa numeric
@attribute cam numeric
@attribute ic numeric
@attribute cbm numeric
@attribute max_cc numeric
@attribute Faultiness {FALSE,TRUE}

@data
59,52,1,7,10,0.709091,284,1,2,0.277778,0,0,3,FALSE
52,1,0,7,4,0.714286,343,0.285714,0,0.2,0,0,11,FALSE
24,10,1,0,5,2,206,0,0,0.3,0,0,6,FALSE
10,1,1,11,1,1.125,137,0.625,4,0.625,1,1,1,FALSE
18,8,0,4,5,0.375,173,1,2,0.366667,2,3,7,FALSE
10,0,7,1,2,0.625,64,1,1,0.428571,0,0,2,FALSE
13,4,4,3,4,0.875,52,0.25,0,0.5,1,1,1,FALSE
24,10,2,13,1,1.071429,159,0,0,0.72,0,0,1,FALSE
2,0,1,2,1,2,5,0,0,1,0,0,0,FALSE
2,0,1,0,0,2,6,0,0,1,0,0,0,FALSE
9,0,1,3,0,0.444444,80,1,0,0.357143,1,2,5,FALSE
22,0,7,3,1,2,95,0,0,1,0,0,0,FALSE
5,0,14,0,4,0.666667,28,1,0,0.5,0,0,1,FALSE
28,3,7,2,8,0.583333,226,1,1,0.35,0,0,5,FALSE
9,0,1,3,0,0.444444,80,1,0,0.357143,1,2,5,FALSE
5,1,0,1,2,2,14,0,0,0.75,0,0,1,FALSE
35,0,2,3,3,0.714286,406,1,0,0.5,3,5,5,FALSE
17,1,0,2,3,0.5,303,1,0,1,2,4,6,FALSE
36,13,4,8,9,0.694444,291,0.75,1,0.377778,2,2,4,FALSE
17,1,0,2,3,0.5,303,1,0,1,2,4,6,FALSE
5,0,1,1,3,0,59,1,0,0.666667,0,0,3,FALSE
109,1019,16,25,26,0.944816,2553,0.461538,2,0.230072,1,2,11,FALSE
59,52,1,7,10,0.709091,284,1,2,0.277778,0,0,3,FALSE
10,0,7,1,2,0.625,64,1,1,0.428571,0,0,2,FALSE
40,6,3,4,3,0.75,214,1,0,0.3,2,5,1,FALSE
52,1,0,7,4,0.714286,343,0.285714,0,0.2,0,0,11,FALSE
52,1,0,7,4,0.714286,343,0.285714,0,0.2,0,0,11,FALSE
27,1,1,3,3,0.5,238,1,1,1,2,4,3,FALSE
3,3,29,0,3,1.5,4,0,0,0.833333,0,0,1,FALSE
44,15,2,18,1,1.114286,372,0,0,0.619048,0,0,1,FALSE
4,3,5,0,2,1.4375,23,0,2,0.5,0,0,2,FALSE
28,0,2,4,1,0.708333,338,1,0,0.5,2,4,3,FALSE
63,27,8,8,1,0.775,559,1,0,0.363636,0,0,9,FALSE
13,3,1,2,3,2,45,0,0,0.5,2,2,1,FALSE
109,1019,16,25,26,0.944816,2553,0.461538,2,0.230072,1,2,11,FALSE
18,5,1,7,7,0.809524,153,1,2,0.392857,2,2,2,FALSE
10,0,7,1,2,0.625,64,1,1,0.428571,0,0,2,FALSE
5,6,9,0,4,2,11,0,0,0.75,0,0,1,FALSE
7,0,1,1,3,0,59,1,0,0.666667,0,0,3,FALSE
2,0,1,0,0,2,6,0,0,1,0,0,0,FALSE
18,0,4,1,8,1.015625,368,0.104167,17,0.40625,0,0,2,FALSE
24,10,2,13,1,1.071429,159,0,0,0.72,0,0,1,FALSE
1,0,2,0,0,2,191,0,0,0,0,0,0,FALSE
29,5,5,9,1,0.7,139,1,3,0.388889,0,0,2,FALSE
47,9,3,8,3,0.8,311,1,0,0.388889,0,0,1,FALSE
22,13,11,1,5,0.8,75,1,0,0.4,3,12,2,FALSE
34,1,2,13,3,0.5,227,1,0,0.555556,0,0,18,FALSE
5,1,0,1,2,2,14,0,0,0.75,0,0,1,FALSE
17,19,8,8,6,0.333333,53,0,0,0.457143,1,1,1,FALSE
38,62,5,8,9,0.8125,177,1,2,0.307692,3,3,2,TRUE
16,0,1,4,4,0.666667,416,1,1,0.265306,0,0,14,TRUE
56,23,3,9,7,0.65,479,1,1,0.4,0,0,3,TRUE
94,106,4,16,3,0.770833,554,1,3,0.215686,3,4,15,TRUE
94,780,69,8,37,1,1674,0,0,0.10625,0,0,17,TRUE
73,217,34,16,18,0.872727,370,1,3,0.108571,0,0,8,TRUE
94,106,4,16,3,0.770833,554,1,3,0.215686,3,4,15,TRUE
111,759,6,14,37,0.95619,981,0.88,3,0.121646,3,17,31,TRUE
33,9,1,4,4,0.74,439,0.6,0,0.5,2,3,13,TRUE
88,123,7,15,15,0.642857,783,0.714286,1,0.25,0,0,17,TRUE
88,123,7,15,15,0.642857,783,0.714286,1,0.25,0,0,17,TRUE
148,583,11,35,30,0.781746,1738,0.916667,4,0.098901,0,0,26,TRUE
27,29,15,2,5,0.805556,258,1,0,0.5,0,0,2,TRUE
54,65,3,7,4,0.846154,313,1,1,0.285714,0,0,3,TRUE
161,236,27,26,17,0.806452,1927,0.882353,4,0.192708,0,0,18,TRUE
94,106,4,16,3,0.770833,554,1,3,0.215686,3,4,15,TRUE
37,100,2,0,16,0.7,679,0.8,0,0.323529,0,0,12,TRUE
374,5427,157,59,79,0.923831,5109,1,8,0.05177,0,0,68,TRUE
87,51,5,13,1,0.817308,497,1,1,0.5,4,12,3,TRUE
13,39,10,3,8,0.777778,33,1,1,0.25,0,0,1,TRUE
31,31,1,5,7,0.8,231,1,0,0.4,1,3,8,TRUE
73,217,34,16,18,0.872727,370,1,3,0.108571,0,0,8,TRUE
33,9,1,4,4,0.74,439,0.6,0,0.5,2,3,13,TRUE
54,65,3,7,4,0.846154,313,1,1,0.285714,0,0,3,TRUE
45,8,10,3,8,0.6875,294,0.833333,0,0.333333,0,0,10,TRUE
94,106,4,16,3,0.770833,554,1,3,0.215686,3,4,15,TRUE
374,5427,157,59,79,0.923831,5109,1,8,0.05177,0,0,68,TRUE
91,47,2,11,3,0.808036,1186,1,3,0.283333,1,1,7,TRUE
72,32,2,9,3,0.872727,720,1,3,0.291667,1,1,8,TRUE
16,0,1,4,4,0.666667,416,1,1,0.265306,0,0,14,TRUE
42,10,4,4,4,0.571429,207,1,1,0.291667,2,2,2,TRUE
54,65,3,7,4,0.846154,313,1,1,0.285714,0,0,3,TRUE
94,106,4,16,3,0.770833,554,1,3,0.215686,3,4,15,TRUE
38,62,5,8,9,0.8125,177,1,2,0.307692,3,3,2,TRUE
88,123,7,15,15,0.642857,783,0.714286,1,0.25,0,0,17,TRUE
59,38,5,11,1,0.8,307,1,1,0.25,4,12,3,TRUE
91,47,2,11,3,0.808036,1186,1,3,0.283333,1,1,7,TRUE
148,583,11,35,30,0.781746,1738,0.916667,4,0.098901,0,0,26,TRUE
45,8,10,3,8,0.6875,294,0.833333,0,0.333333,0,0,10,TRUE
94,780,69,8,37,1,1674,0,0,0.10625,0,0,17,TRUE
148,583,11,35,30,0.781746,1738,0.916667,4,0.098901,0,0,26,TRUE
94,106,4,16,3,0.770833,554,1,3,0.215686,3,4,15,TRUE
33,9,1,4,4,0.74,439,0.6,0,0.5,2,3,13,TRUE
64,6,3,13,2,0.788043,727,0.956522,4,0.25,0,0,14,TRUE
91,47,2,11,3,0.808036,1186,1,3,0.283333,1,1,7,TRUE
19,3,1,9,1,2,110,0,0,0.555556,0,0,17,TRUE
91,47,2,11,3,0.808036,1186,1,3,0.283333,1,1,7,TRUE
31,31,1,5,7,0.8,231,1,0,0.4,1,3,8,TRUE
19,3,1,9,1,2,110,0,0,0.555556,0,0,17,TRUE
73,217,34,16,18,0.872727,370,1,3,0.108571,0,0,8,TRUE
45,8,10,3,8,0.6875,294,0.833333,0,0.333333,0,0,10,TRUE
73,217,34,16,18,0.872727,370,1,3,0.108571,0,0,8,TRUE
40,3,3,14,2,0.72,252,1,3,0.305556,1,1,10,TRUE
16,0,1,4,4,0.666667,416,1,1,0.265306,0,0,14,TRUE
148,583,11,35,30,0.781746,1738,0.916667,4,0.098901,0,0,26,TRUE
16,0,1,4,4,0.666667,416,1,1,0.265306,0,0,14,TRUE
40,3,3,14,2,0.72,252,1,3,0.305556,1,1,10,TRUE
88,123,7,15,15,0.642857,783,0.714286,1,0.25,0,0,17,TRUE
37,100,2,0,16,0.7,679,0.8,0,0.323529,0,0,12,TRUE
19,3,1,9,1,2,110,0,0,0.555556,0,0,17,TRUE
33,9,1,4,4,0.74,439,0.6,0,0.5,2,3,13,TRUE
64,6,3,13,2,0.788043,727,0.956522,4,0.25,0,0,14,TRUE
31,31,1,5,7,0.8,231,1,0,0.4,1,3,8,TRUE
31,31,1,5,7,0.8,231,1,0,0.4,1,3,8,TRUE
91,47,2,11,3,0.808036,1186,1,3,0.283333,1,1,7,TRUE
19,0,2,3,0,0,204,1,0,0.535714,0,0,3,TRUE
94,106,4,16,3,0.770833,554,1,3,0.215686,3,4,15,TRUE
64,6,3,13,2,0.788043,727,0.956522,4,0.25,0,0,14,TRUE
31,31,1,5,7,0.8,231,1,0,0.4,1,3,8,TRUE
75,123,1,11,8,0.888889,1106,1,5,0.233918,1,1,33,TRUE
40,3,3,14,2,0.72,252,1,3,0.305556,1,1,10,TRUE
33,9,1,4,4,0.74,439,0.6,0,0.5,2,3,13,TRUE
94,780,69,8,37,1,1674,0,0,0.10625,0,0,17,TRUE
75,123,1,11,8,0.888889,1106,1,5,0.233918,1,1,33,TRUE
56,23,3,9,7,0.65,479,1,1,0.4,0,0,3,TRUE
111,759,6,14,37,0.95619,981,0.88,3,0.121646,3,17,31,TRUE
45,8,10,3,8,0.6875,294,0.833333,0,0.333333,0,0,10,TRUE
56,23,3,9,7,0.65,479,1,1,0.4,0,0,3,TRUE
27,29,15,2,5,0.805556,258,1,0,0.5,0,0,2,TRUE
148,583,11,35,30,0.781746,1738,0.916667,4,0.098901,0,0,26,TRUE
148,583,11,35,30,0.781746,1738,0.916667,4,0.098901,0,0,26,TRUE
19,0,2,3,0,0,204,1,0,0.535714,0,0,3,TRUE
94,106,4,16,3,0.770833,554,1,3,0.215686,3,4,15,TRUE
45,8,10,3,8,0.6875,294,0.833333,0,0.333333,0,0,10,TRUE
56,23,3,9,7,0.65,479,1,1,0.4,0,0,3,TRUE
64,6,3,13,2,0.788043,727,0.956522,4,0.25,0,0,14,TRUE
19,0,2,3,0,0,204,1,0,0.535714,0,0,3,TRUE
