@relation jeditA-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N10-F10-weka.filters.supervised.instance.Resample-B1.0-S1-Z151.7241379

@attribute rfc numeric
@attribute lcom numeric
@attribute ca numeric
@attribute ce numeric
@attribute npm numeric
@attribute lcom3 numeric
@attribute loc numeric
@attribute dam numeric
@attribute moa numeric
@attribute cam numeric
@attribute ic numeric
@attribute cbm numeric
@attribute max_cc numeric
@attribute Faultiness {FALSE,TRUE}

@data
11,26,10,2,7,0.857143,28,1,1,0.275,0,0,1,FALSE
2,0,3,2,1,2,5,0,0,1,0,0,0,FALSE
54,0,5,8,8,0.7,302,0.333333,0,0.2,0,0,10,FALSE
29,5,5,6,3,0.666667,141,1,2,0.5,1,7,1,FALSE
17,0,2,0,8,0.225,387,1,0,0.436364,0,0,4,FALSE
112,666,12,15,14,2,1583,0,0,0.153846,0,0,28,FALSE
52,2,1,4,4,0.642857,380,1,0,0.4,0,0,6,FALSE
3,1,3,2,2,2,13,0,0,0.75,0,0,0,FALSE
34,21,1,4,1,0.848485,313,1,0,0.5,3,5,5,FALSE
29,25,3,7,9,0.75,185,1,0,0.386364,1,2,3,FALSE
16,3,1,2,3,2,50,0,0,1,2,4,1,FALSE
6,1,1,6,1,2,28,0,0,0.625,1,1,1,FALSE
10,4,4,0,8,0.5,75,1,0,0.75,0,0,2,FALSE
21,0,1,3,0,0.541667,299,1,1,0.333333,1,3,16,FALSE
12,13,5,0,6,0.5,65,1,0,0.166667,0,0,4,FALSE
38,0,4,4,3,0.766667,196,1,1,0.285714,0,0,2,FALSE
52,1,0,6,4,0.714286,341,0.285714,0,0.2,0,0,11,FALSE
18,0,6,1,8,1.015625,368,0.104167,17,0.40625,0,0,2,FALSE
22,0,1,4,0,0.125,206,1,0,0.35,1,3,11,FALSE
32,11,4,6,0,0.777778,137,1,3,0.285714,0,0,1,FALSE
28,25,3,6,9,0.75,161,0.5,0,0.386364,1,2,5,FALSE
18,21,2,4,5,2,63,0,0,0.4,0,0,2,FALSE
15,1,2,10,2,0.875,132,0,2,0.555556,1,3,1,FALSE
31,28,2,3,3,0.818182,269,1,0,0.5,2,4,1,FALSE
17,0,2,0,8,0.225,387,1,0,0.436364,0,0,4,FALSE
24,10,1,0,5,2,206,0,0,0.3,0,0,6,FALSE
20,0,51,1,9,0.1,137,0,1,0.575758,1,1,2,FALSE
29,25,3,7,9,0.75,185,1,0,0.386364,1,2,3,FALSE
7,1,1,6,1,2,30,0,0,0.625,1,1,1,FALSE
47,19,4,5,4,0.592593,254,1,1,0.271429,2,2,4,FALSE
96,51,2,13,4,0.782051,774,1,0,0.214286,0,0,6,FALSE
5,1,2,5,2,1,22,0,0,0.625,1,1,1,FALSE
9,1,1,9,2,2,107,0,0,0.625,2,2,1,FALSE
36,4,2,6,1,0.464286,247,1,2,0.5,2,4,4,FALSE
14,3,3,8,2,1,61,0,0,0.466667,1,3,1,FALSE
112,666,12,15,14,2,1583,0,0,0.153846,0,0,28,FALSE
22,3,1,3,0,1.0625,288,0,0,0.285714,1,2,25,FALSE
24,10,1,0,5,2,206,0,0,0.3,0,0,6,FALSE
31,0,8,9,3,0.766234,356,0,1,0.375,0,0,1,FALSE
48,18,4,9,1,0.71875,210,1,1,0.5,4,12,2,FALSE
47,19,4,5,4,0.592593,254,1,1,0.271429,2,2,4,FALSE
52,1,0,6,4,0.714286,341,0.285714,0,0.2,0,0,11,FALSE
98,43,4,11,2,0.866397,1049,0.894737,1,0.204082,0,0,9,FALSE
32,11,4,6,0,0.777778,137,1,3,0.285714,0,0,1,FALSE
2,0,6,2,1,2,5,0,0,1,0,0,0,FALSE
4,3,5,0,2,1.4375,23,0,2,0.5,0,0,2,FALSE
16,3,1,2,3,2,50,0,0,1,2,4,1,FALSE
6,1,1,6,1,2,36,0,0,0.625,1,1,1,FALSE
54,0,5,8,8,0.7,302,0.333333,0,0.2,0,0,10,FALSE
9,1,1,9,2,2,107,0,0,0.625,2,2,1,FALSE
12,6,1,2,4,0.666667,37,1,1,0.5,0,0,2,FALSE
18,3,1,10,1,1,274,0,0,0.533333,1,1,1,FALSE
96,51,2,13,4,0.782051,774,1,0,0.214286,0,0,6,FALSE
21,0,1,3,0,0.541667,299,1,1,0.333333,1,3,16,FALSE
28,25,3,6,9,0.75,161,0.5,0,0.386364,1,2,5,FALSE
5,1,2,6,1,1,19,0,0,0.666667,0,0,1,FALSE
11,26,10,2,7,0.857143,28,1,1,0.275,0,0,1,FALSE
24,10,1,0,5,2,206,0,0,0.3,0,0,6,FALSE
24,10,1,0,5,2,206,0,0,0.3,0,0,6,FALSE
7,1,1,8,1,1,28,0,0,0.625,1,1,1,FALSE
111,24,8,9,8,0.818182,1304,0.636364,1,0.373333,1,7,14,TRUE
75,123,1,11,8,0.888889,1106,1,5,0.233918,1,1,33,TRUE
45,11,5,10,5,0.8,545,0.5,0,0.277778,0,0,20,TRUE
27,0,4,8,0,0.5,158,0,0,0.466667,0,0,5,TRUE
17,1,1,2,3,0.5,307,1,0,1,2,4,5,TRUE
84,118,5,18,5,0.821053,499,1,3,0.33,2,5,12,TRUE
74,217,4,7,6,0.842975,521,0.909091,3,0.166008,3,4,8,TRUE
52,16,4,20,2,0.770833,398,1,4,0.246914,0,0,7,TRUE
20,3,1,6,1,2,103,0,0,0.555556,0,0,14,TRUE
36,175,20,6,22,0.993197,239,0.142857,0,0.392045,0,0,4,TRUE
15,0,2,4,1,2,83,0,0,1,0,0,0,TRUE
17,1,1,2,3,0.5,307,1,0,1,2,4,5,TRUE
24,0,1,1,3,0.444444,195,1,0,0.375,1,3,2,TRUE
27,0,4,8,0,0.5,158,0,0,0.466667,0,0,5,TRUE
59,38,5,11,1,0.8,307,1,1,0.25,4,12,3,TRUE
38,28,3,5,1,0.392344,645,1,2,0.5,1,3,5,TRUE
15,0,2,4,1,2,83,0,0,1,0,0,0,TRUE
36,175,20,6,22,0.993197,239,0.142857,0,0.392045,0,0,4,TRUE
32,36,15,6,12,0.745455,236,1,3,0.416667,0,0,5,TRUE
20,3,1,6,1,2,103,0,0,0.555556,0,0,14,TRUE
17,1,1,2,3,0.5,307,1,0,1,2,4,5,TRUE
52,16,4,20,2,0.770833,398,1,4,0.246914,0,0,7,TRUE
33,11,4,6,0,0.777778,145,1,3,0.285714,0,0,1,TRUE
33,11,4,6,0,0.777778,145,1,3,0.285714,0,0,1,TRUE
59,38,5,11,1,0.8,307,1,1,0.25,4,12,3,TRUE
20,3,1,6,1,2,103,0,0,0.555556,0,0,14,TRUE
6,1,1,2,2,2,84,0,0,0.625,0,0,9,TRUE
36,175,20,6,22,0.993197,239,0.142857,0,0.392045,0,0,4,TRUE
6,1,1,2,2,2,84,0,0,0.625,0,0,9,TRUE
111,24,8,9,8,0.818182,1304,0.636364,1,0.373333,1,7,14,TRUE
47,48,8,10,14,0.780952,443,1,2,0.241071,0,0,14,TRUE
32,0,1,4,2,0.575758,313,0.909091,0,0.375,0,0,11,TRUE
111,24,8,9,8,0.818182,1304,0.636364,1,0.373333,1,7,14,TRUE
20,3,1,6,1,2,103,0,0,0.555556,0,0,14,TRUE
111,24,8,9,8,0.818182,1304,0.636364,1,0.373333,1,7,14,TRUE
27,0,4,8,0,0.5,158,0,0,0.466667,0,0,5,TRUE
36,175,20,6,22,0.993197,239,0.142857,0,0.392045,0,0,4,TRUE
27,0,4,8,0,0.5,158,0,0,0.466667,0,0,5,TRUE
38,28,3,5,1,0.392344,645,1,2,0.5,1,3,5,TRUE
218,1430,36,46,34,0.943421,1885,0.552632,8,0.128788,3,12,22,TRUE
20,3,1,6,1,2,103,0,0,0.555556,0,0,14,TRUE
32,0,1,4,2,0.575758,313,0.909091,0,0.375,0,0,11,TRUE
15,0,2,4,1,2,83,0,0,1,0,0,0,TRUE
75,123,1,11,8,0.888889,1106,1,5,0.233918,1,1,33,TRUE
17,1,1,2,3,0.5,307,1,0,1,2,4,5,TRUE
84,118,5,18,5,0.821053,499,1,3,0.33,2,5,12,TRUE
33,40,15,6,13,0.733333,268,1,3,0.338462,0,0,5,TRUE
15,0,2,4,1,2,83,0,0,1,0,0,0,TRUE
83,471,29,15,28,0.969697,679,0.333333,0,0.242424,0,0,5,TRUE
17,1,1,2,3,0.5,307,1,0,1,2,4,5,TRUE
14,0,8,2,0,0,82,1,0,0.466667,0,0,4,TRUE
38,28,3,5,1,0.392344,645,1,2,0.5,1,3,5,TRUE
65,73,9,13,0,0.675556,1311,1,4,0.274038,0,0,29,TRUE
15,0,2,4,1,2,83,0,0,1,0,0,0,TRUE
36,175,20,6,22,0.993197,239,0.142857,0,0.392045,0,0,4,TRUE
76,119,26,16,11,0.904762,618,0.857143,3,0.203008,3,18,6,TRUE
32,36,15,6,12,0.745455,236,1,3,0.416667,0,0,5,TRUE
65,73,9,13,0,0.675556,1311,1,4,0.274038,0,0,29,TRUE
17,1,1,2,3,0.5,307,1,0,1,2,4,5,TRUE
218,1430,36,46,34,0.943421,1885,0.552632,8,0.128788,3,12,22,TRUE
32,36,15,6,12,0.745455,236,1,3,0.416667,0,0,5,TRUE
84,118,5,18,5,0.821053,499,1,3,0.33,2,5,12,TRUE
33,11,4,6,0,0.777778,145,1,3,0.285714,0,0,1,TRUE
31,31,1,5,7,0.8,231,1,0,0.4,1,3,8,TRUE
75,123,1,11,8,0.888889,1106,1,5,0.233918,1,1,33,TRUE
76,119,26,16,11,0.904762,618,0.857143,3,0.203008,3,18,6,TRUE
45,11,5,10,5,0.8,545,0.5,0,0.277778,0,0,20,TRUE
123,210,11,31,29,0.683871,1566,0.9,2,0.136719,0,0,31,TRUE
52,16,4,20,2,0.770833,398,1,4,0.246914,0,0,7,TRUE
31,31,1,5,7,0.8,231,1,0,0.4,1,3,8,TRUE
31,31,1,5,7,0.8,231,1,0,0.4,1,3,8,TRUE
36,175,20,6,22,0.993197,239,0.142857,0,0.392045,0,0,4,TRUE
20,3,1,6,1,2,103,0,0,0.555556,0,0,14,TRUE
33,40,15,6,13,0.733333,268,1,3,0.338462,0,0,5,TRUE
15,0,2,4,1,2,83,0,0,1,0,0,0,TRUE
33,11,4,6,0,0.777778,145,1,3,0.285714,0,0,1,TRUE
76,119,26,16,11,0.904762,618,0.857143,3,0.203008,3,18,6,TRUE
84,118,5,18,5,0.821053,499,1,3,0.33,2,5,12,TRUE
59,38,5,11,1,0.8,307,1,1,0.25,4,12,3,TRUE
65,73,9,13,0,0.675556,1311,1,4,0.274038,0,0,29,TRUE
47,48,8,10,14,0.780952,443,1,2,0.241071,0,0,14,TRUE
83,471,29,15,28,0.969697,679,0.333333,0,0.242424,0,0,5,TRUE
6,1,1,2,2,2,84,0,0,0.625,0,0,9,TRUE
33,11,4,6,0,0.777778,145,1,3,0.285714,0,0,1,TRUE
218,1430,36,46,34,0.943421,1885,0.552632,8,0.128788,3,12,22,TRUE
65,73,9,13,0,0.675556,1311,1,4,0.274038,0,0,29,TRUE
33,11,4,6,0,0.777778,145,1,3,0.285714,0,0,1,TRUE
