@relation Keymind-AA-weka.filters.supervised.instance.Resample-B0.0-S1-Z75.0-no-replacement-weka.filters.supervised.instance.Resample-B1.0-S1-Z144.0

@attribute CHGSET_SUM numeric
@attribute AGE numeric
@attribute Size.Next numeric
@attribute Faultiness {TRUE,FALSE}

@data
0,-8,57,TRUE
0,-25,46,TRUE
0,-10,38,TRUE
64,6,84,TRUE
0,-1,38,TRUE
0,-25,61,TRUE
37,26,155,TRUE
26,6,33,TRUE
12,9,28,TRUE
20,9,56,TRUE
0,0,395,TRUE
20,9,56,TRUE
0,-10,55,TRUE
0,25,43,TRUE
0,-21,35,TRUE
0,-39,42,TRUE
3,6,55,TRUE
0,-10,55,TRUE
0,-28,35,TRUE
29,6,29,TRUE
0,-28,111,TRUE
15,12,83,TRUE
0,-6,28,TRUE
0,-28,111,TRUE
0,-28,81,TRUE
0,-24,44,TRUE
0,-28,35,TRUE
13,26,137,TRUE
37,26,155,TRUE
0,-28,34,TRUE
0,-24,39,TRUE
0,-7,61,TRUE
0,0,35,TRUE
88,24,26,TRUE
0,-7,20,TRUE
0,-28,52,TRUE
0,-28,111,TRUE
39,26,49,TRUE
19,6,22,TRUE
0,-28,55,TRUE
0,-19,51,TRUE
6,7,28,TRUE
0,-1,38,TRUE
0,-41,28,TRUE
0,-28,35,TRUE
0,-4,25,TRUE
0,-28,38,TRUE
0,-21,42,TRUE
46,9,75,TRUE
29,6,29,TRUE
28,26,16,TRUE
0,0,395,TRUE
2,2,51,TRUE
0,-39,42,TRUE
19,6,22,TRUE
38,18,25,TRUE
0,0,56,TRUE
46,9,75,TRUE
0,-8,57,TRUE
0,-10,52,TRUE
0,-10,145,TRUE
29,6,29,TRUE
0,-7,55,TRUE
0,-6,28,TRUE
0,-25,61,TRUE
3,45,21,TRUE
0,45,38,TRUE
95,17,39,TRUE
91,24,70,TRUE
26,6,33,TRUE
2,25,28,TRUE
0,-7,61,TRUE
0,-4,25,TRUE
12,9,28,TRUE
64,6,84,TRUE
9,6,59,TRUE
26,6,33,TRUE
0,27,38,TRUE
11,7,48,TRUE
0,-37,59,TRUE
0,-7,61,TRUE
49,24,33,TRUE
0,-28,55,TRUE
0,-19,51,TRUE
0,0,192,TRUE
0,0,56,TRUE
0,-28,111,TRUE
10,45,78,TRUE
0,-25,61,TRUE
0,-25,61,TRUE
12,9,28,TRUE
0,-28,81,TRUE
46,8,17,TRUE
46,8,17,TRUE
26,6,33,TRUE
0,-10,81,TRUE
0,-41,28,TRUE
0,-10,52,TRUE
9,6,59,TRUE
0,44,137,TRUE
0,-6,54,TRUE
0,0,25,TRUE
0,-4,25,TRUE
0,-37,51,TRUE
0,-19,51,TRUE
0,-10,38,TRUE
0,-10,55,TRUE
0,-25,88,TRUE
0,-23,28,TRUE
26,6,33,TRUE
0,-7,61,TRUE
0,-10,121,TRUE
0,-7,55,TRUE
46,8,17,TRUE
0,0,192,TRUE
11,7,48,TRUE
2,2,51,TRUE
29,6,29,TRUE
0,-1,38,TRUE
26,6,33,TRUE
0,-25,46,TRUE
13,7,79,TRUE
95,17,39,TRUE
10,45,78,TRUE
12,9,28,TRUE
0,0,395,TRUE
0,-24,39,TRUE
91,24,70,TRUE
10,45,78,TRUE
49,9,29,TRUE
0,-10,81,TRUE
0,-37,51,TRUE
0,0,56,TRUE
0,27,38,TRUE
0,-7,40,TRUE
3,6,55,TRUE
0,-6,54,TRUE
49,24,33,TRUE
0,-1,27,TRUE
91,24,70,TRUE
0,0,78,TRUE
0,-7,22,TRUE
0,-7,20,TRUE
0,-7,61,TRUE
64,6,84,TRUE
0,-28,81,TRUE
31,25,50,TRUE
0,-6,39,TRUE
0,-6,39,FALSE
0,-39,17,FALSE
0,-10,99,FALSE
0,-39,140,FALSE
0,-10,53,FALSE
0,27,42,FALSE
36,13,13,FALSE
0,-10,29,FALSE
0,-1,35,FALSE
0,-39,17,FALSE
0,-62,680,FALSE
0,-71,9,FALSE
0,-45,20,FALSE
0,-16,15,FALSE
0,-39,100,FALSE
0,-44,1279,FALSE
0,-4,15,FALSE
0,0,28,FALSE
0,-41,38,FALSE
0,-20,21,FALSE
0,-45,44,FALSE
0,-29,65,FALSE
0,-21,14,FALSE
0,-44,1279,FALSE
0,-62,1279,FALSE
0,-25,48,FALSE
7,18,64,FALSE
16,27,9,FALSE
0,-39,35,FALSE
0,-21,95,FALSE
0,-44,1279,FALSE
6,43,10,FALSE
0,0,25,FALSE
0,-1,35,FALSE
0,-16,50,FALSE
0,-26,56,FALSE
0,-5,103,FALSE
0,-7,61,FALSE
29,27,14,FALSE
0,0,20,FALSE
0,-22,5,FALSE
0,-17,5,FALSE
6,44,19,FALSE
0,-62,1279,FALSE
0,-44,1279,FALSE
0,-62,1279,FALSE
28,27,9,FALSE
9,26,17,FALSE
0,-21,20,FALSE
0,-24,28,FALSE
0,-24,14,FALSE
0,-6,89,FALSE
3,5,12,FALSE
0,-10,52,FALSE
29,24,15,FALSE
15,7,40,FALSE
0,-5,17,FALSE
0,27,7,FALSE
0,-7,53,FALSE
7,24,16,FALSE
0,-24,28,FALSE
0,-44,1279,FALSE
36,13,13,FALSE
0,-5,103,FALSE
0,-28,62,FALSE
0,-10,52,FALSE
0,-6,102,FALSE
0,-4,15,FALSE
0,-4,15,FALSE
0,-35,10,FALSE
0,0,12,FALSE
0,-4,15,FALSE
0,-10,29,FALSE
3,5,12,FALSE
12,9,23,FALSE
0,-35,10,FALSE
0,-21,14,FALSE
1,44,131,FALSE
18,9,22,FALSE
52,45,79,FALSE
0,-4,15,FALSE
1,44,131,FALSE
30,9,17,FALSE
0,-62,680,FALSE
0,0,29,FALSE
0,-44,1279,FALSE
0,-39,35,FALSE
0,-10,29,FALSE
0,-4,15,FALSE
0,-44,650,FALSE
0,-44,1279,FALSE
0,-25,21,FALSE
0,-62,1279,FALSE
0,-44,1279,FALSE
0,-7,40,FALSE
19,18,2,FALSE
0,-6,89,FALSE
0,-6,39,FALSE
0,-6,39,FALSE
0,-62,1279,FALSE
0,-44,1279,FALSE
0,-21,14,FALSE
8,9,16,FALSE
0,-53,82,FALSE
0,0,28,FALSE
0,-24,39,FALSE
0,-63,35,FALSE
0,-25,21,FALSE
0,-7,53,FALSE
3,5,12,FALSE
0,-28,62,FALSE
29,24,15,FALSE
0,-39,14,FALSE
20,10,23,FALSE
7,18,64,FALSE
0,-11,94,FALSE
0,-38,149,FALSE
0,-10,53,FALSE
0,-39,17,FALSE
0,-62,1279,FALSE
0,-44,1279,FALSE
0,-7,19,FALSE
0,-44,1279,FALSE
7,8,115,FALSE
0,-21,95,FALSE
0,0,25,FALSE
0,-62,1279,FALSE
0,-3,36,FALSE
39,18,9,FALSE
0,-25,21,FALSE
0,-44,680,FALSE
0,-39,35,FALSE
0,-53,10,FALSE
0,-16,24,FALSE
0,27,42,FALSE
0,-24,29,FALSE
0,-8,56,FALSE
0,-16,50,FALSE
19,18,2,FALSE
0,-29,65,FALSE
0,-6,39,FALSE
0,-28,29,FALSE
0,-62,1279,FALSE
20,11,12,FALSE
0,-6,44,FALSE
0,-23,7,FALSE
0,-6,14,FALSE
16,27,9,FALSE
0,-7,35,FALSE
0,-24,39,FALSE
0,0,116,FALSE
0,0,37,FALSE
28,27,9,FALSE
0,-23,42,FALSE
0,-62,1279,FALSE
0,26,58,FALSE
0,-4,53,FALSE
0,-10,35,FALSE
28,27,9,FALSE
0,-16,50,FALSE
0,-63,44,FALSE
0,-25,35,FALSE
0,-45,54,FALSE
0,-45,45,FALSE
0,-44,1279,FALSE
8,18,13,FALSE
0,-21,3,FALSE
0,0,25,FALSE
0,-7,19,FALSE
0,-4,15,FALSE
7,8,115,FALSE
4,45,12,FALSE
0,-44,669,FALSE
0,-23,37,FALSE
0,-62,1279,FALSE
5,9,11,FALSE
4,9,16,FALSE
29,27,14,FALSE
0,-16,24,FALSE
0,-25,22,FALSE
21,12,30,FALSE
0,-44,1279,FALSE
0,-3,53,FALSE
0,-44,649,FALSE
0,-62,669,FALSE
0,-24,14,FALSE
0,-63,35,FALSE
0,-21,35,FALSE
3,5,12,FALSE
0,-24,28,FALSE
0,0,25,FALSE
0,-44,650,FALSE
0,-40,5,FALSE
0,-25,19,FALSE
0,-23,7,FALSE
0,-21,20,FALSE
0,-25,40,FALSE
0,-23,42,FALSE
0,-40,5,FALSE
0,-63,35,FALSE
0,-6,21,FALSE
0,-53,10,FALSE
0,-21,3,FALSE
0,-62,669,FALSE
0,-16,50,FALSE
0,-35,94,FALSE
0,-3,20,FALSE
0,-24,43,FALSE
0,-62,669,FALSE
11,26,87,FALSE
6,44,19,FALSE
6,43,10,FALSE
0,-41,38,FALSE
0,-62,693,FALSE
12,9,23,FALSE
0,0,44,FALSE
0,-62,1279,FALSE
0,-11,49,FALSE
0,-39,53,FALSE
0,-40,5,FALSE
0,-39,140,FALSE
0,-45,44,FALSE
15,45,17,FALSE
0,-39,35,FALSE
0,-39,20,FALSE
0,-44,1279,FALSE
0,-44,1279,FALSE
0,-62,680,FALSE
13,8,21,FALSE
0,-62,650,FALSE
0,-24,21,FALSE
0,-16,50,FALSE
17,8,61,FALSE
23,45,91,FALSE
0,-44,1279,FALSE
18,9,21,FALSE
0,-6,14,FALSE
0,-53,10,FALSE
0,-62,1279,FALSE
0,-16,50,FALSE
15,45,17,FALSE
3,23,8,FALSE
0,0,25,FALSE
0,-44,1279,FALSE
0,-45,20,FALSE
0,27,11,FALSE
31,9,12,FALSE
29,27,14,FALSE
0,-25,61,FALSE
0,-11,26,FALSE
5,9,11,FALSE
0,-62,1279,FALSE
