@relation camelA-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N4-F4-weka.filters.supervised.instance.Resample-B1.0-S1-Z41.55844156-no-replacement

@attribute dit numeric
@attribute noc numeric
@attribute cbo numeric
@attribute lcom numeric
@attribute ca numeric
@attribute npm numeric
@attribute loc numeric
@attribute cbm numeric
@attribute max_cc numeric
@attribute Faultiness {FALSE,TRUE}

@data
5,0,2,0,1,2,25,0,1,FALSE
3,0,6,4,1,3,27,0,1,FALSE
1,0,5,1,1,5,163,0,15,FALSE
1,0,6,0,1,2,32,0,1,FALSE
1,0,1,1,1,2,2,0,1,FALSE
2,0,7,0,4,3,24,0,1,FALSE
3,0,7,15,1,2,137,0,2,FALSE
1,0,0,0,0,1,1,0,1,FALSE
1,0,26,1,26,2,2,0,1,FALSE
4,0,3,1,2,2,12,0,0,FALSE
1,0,135,0,134,1,1,0,1,FALSE
1,0,3,0,2,1,1,0,1,FALSE
1,0,6,0,0,2,38,0,1,FALSE
2,0,3,0,1,3,45,1,1,FALSE
0,0,10,2,1,3,71,0,1,FALSE
1,0,8,300,3,27,248,0,4,FALSE
0,0,5,1,1,2,32,0,1,FALSE
5,0,10,27,1,10,274,1,3,FALSE
1,0,27,119,3,6,356,0,6,FALSE
4,0,6,10,1,5,28,1,1,FALSE
3,0,9,3,2,3,43,0,1,FALSE
3,0,18,2,2,3,172,1,1,FALSE
2,0,1,0,1,6,52,0,1,FALSE
3,0,15,0,2,2,105,1,3,FALSE
2,0,1,0,0,1,6,0,0,FALSE
0,0,19,16,2,6,382,0,6,FALSE
1,0,1,0,1,0,0,0,0,FALSE
2,0,4,0,3,9,122,0,4,FALSE
2,0,13,264,5,19,186,2,1,FALSE
2,0,7,6,2,4,27,1,1,FALSE
3,0,9,59,1,9,250,4,3,FALSE
2,0,16,36,9,10,119,1,2,FALSE
2,0,7,46,0,11,83,0,2,FALSE
2,0,5,15,1,5,95,3,2,FALSE
1,0,12,12,1,7,100,0,3,FALSE
2,0,1,3,0,3,12,2,1,FALSE
1,0,1,0,1,1,1,0,1,FALSE
4,0,5,0,5,2,20,0,1,FALSE
5,0,2,0,1,2,22,0,1,FALSE
1,0,9,43,1,9,103,0,4,TRUE
2,0,9,6,3,4,28,1,1,TRUE
1,0,3,0,2,1,1,0,1,TRUE
1,0,19,3,17,3,3,0,1,TRUE
1,0,4,7,2,5,46,0,2,TRUE
1,0,8,10,5,5,5,0,1,TRUE
1,0,2,1,2,2,2,0,1,TRUE
3,0,8,0,2,1,161,1,6,TRUE
1,0,2,3,2,2,91,0,7,TRUE
1,0,176,78,171,13,13,0,1,TRUE
1,0,3,1,1,2,54,0,6,TRUE
1,0,18,0,18,1,1,0,1,TRUE
1,0,5,1,4,2,2,0,1,TRUE
2,0,2,1,1,2,10,0,0,TRUE
1,0,9,85,1,10,242,0,5,TRUE
1,0,22,160,3,21,280,0,6,TRUE
4,0,8,27,1,10,87,3,2,TRUE
3,0,8,21,2,4,66,0,2,TRUE
1,0,12,3,11,3,3,0,1,TRUE
2,1,16,68,2,11,537,1,12,TRUE
3,0,4,0,1,1,33,0,1,TRUE
3,0,5,6,1,4,25,2,1,TRUE
3,0,18,263,11,24,278,2,3,TRUE
3,0,11,6,3,4,43,0,1,TRUE
2,0,10,0,1,3,224,1,2,TRUE
1,0,16,3,3,2,461,0,4,TRUE
1,0,4,3,1,3,21,0,1,TRUE
2,0,8,14,1,7,105,0,1,TRUE
3,0,7,0,1,8,86,2,1,TRUE
2,0,15,5,2,3,88,1,1,TRUE
4,0,7,10,1,5,34,4,1,TRUE
1,15,32,139,21,16,216,1,5,TRUE
3,0,8,10,2,5,36,2,1,TRUE
2,0,9,10,3,5,30,1,1,TRUE
2,1,22,400,2,25,718,1,3,TRUE
2,0,11,0,2,3,115,2,2,TRUE
1,0,41,435,18,29,193,0,1,TRUE
1,0,12,230,0,22,318,0,3,TRUE
3,0,12,3,0,1,67,3,1,TRUE
1,0,14,66,1,11,74,0,1,TRUE
3,0,6,0,1,2,24,0,1,TRUE
5,0,8,0,7,2,21,0,1,TRUE
3,0,4,30,1,9,50,5,1,TRUE
3,0,8,26,1,13,161,2,5,TRUE
1,14,27,809,16,33,489,0,4,TRUE
2,0,5,3,2,3,10,0,1,TRUE
2,0,4,3,1,2,32,0,1,TRUE
1,0,10,1,6,1,23,0,1,TRUE
1,0,22,0,19,1,1,0,1,TRUE
1,2,10,39,4,8,108,0,2,TRUE
1,0,9,112,5,14,273,0,1,TRUE
2,0,12,834,4,44,345,2,1,TRUE
1,0,389,325,387,26,26,0,1,TRUE
2,2,10,0,5,2,86,0,2,TRUE
1,0,3,66,2,11,112,0,1,TRUE
3,0,8,6,4,3,28,3,1,TRUE
2,0,6,4,1,3,50,0,1,TRUE
3,0,11,4,1,3,125,2,3,TRUE
3,0,5,318,1,29,342,3,1,TRUE
4,0,3,0,0,1,13,0,0,TRUE
1,0,8,43,4,11,163,0,4,TRUE
5,0,8,0,7,2,21,0,1,TRUE
1,1,9,0,4,24,236,0,2,TRUE
3,0,9,0,5,4,41,0,1,TRUE
1,0,5,3,5,3,3,0,1,TRUE
3,0,22,145,6,16,434,1,13,TRUE
1,0,4,1,1,2,9,0,1,TRUE
1,0,6,3,0,3,41,0,2,TRUE
3,0,2,1,1,3,15,0,1,TRUE
1,0,73,429,69,28,693,1,8,TRUE
1,3,12,21,3,6,151,0,1,TRUE
2,0,22,44,6,10,248,1,2,TRUE
1,0,35,378,14,27,183,0,1,TRUE
3,0,8,4,1,9,92,2,2,TRUE
2,0,6,30,1,8,59,4,2,TRUE
5,0,3,0,1,3,33,0,1,TRUE
1,2,6,15,2,5,50,0,2,TRUE
2,0,13,201,2,21,266,1,1,TRUE
1,0,8,2,1,2,131,0,3,TRUE
1,0,24,78,15,12,218,0,2,TRUE
5,0,1,0,0,3,47,0,2,TRUE
3,0,3,1,0,2,11,0,0,TRUE
1,27,31,49,29,7,200,0,3,TRUE
3,0,9,15,3,6,42,3,1,TRUE
1,0,6,229,3,20,205,0,1,TRUE
3,0,5,62,1,11,79,2,2,TRUE
2,0,1,3,0,3,12,2,1,TRUE
2,0,7,0,3,1,12,0,0,TRUE
2,0,14,54,1,4,223,1,3,TRUE
1,0,8,1,6,2,2,0,1,TRUE
2,13,20,181,15,17,196,2,3,TRUE
2,0,7,14,1,7,101,0,1,TRUE
3,0,13,43,0,6,116,2,2,TRUE
1,13,31,100,24,16,167,0,3,TRUE
3,0,8,15,2,6,42,3,1,TRUE
3,0,4,8,1,4,36,2,1,TRUE
