@relation camelA-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N4-F4-weka.filters.supervised.instance.Resample-B1.0-S1-Z41.55844156-no-replacement

@attribute dit numeric
@attribute noc numeric
@attribute cbo numeric
@attribute lcom numeric
@attribute ca numeric
@attribute npm numeric
@attribute loc numeric
@attribute cbm numeric
@attribute max_cc numeric
@attribute Faultiness {FALSE,TRUE}

@data
3,0,13,43,0,6,116,2,2,TRUE
1,0,15,3,3,2,431,0,4,TRUE
2,0,11,1,2,3,88,2,2,TRUE
2,0,13,201,2,21,266,1,1,TRUE
1,0,8,43,4,11,163,0,4,TRUE
2,0,14,54,1,4,223,1,3,TRUE
1,0,5,0,1,3,54,0,2,TRUE
1,0,6,1,5,2,2,0,1,TRUE
2,36,53,256,38,16,301,1,3,TRUE
1,1,10,41,4,7,799,0,14,TRUE
1,0,102,105,102,15,15,0,1,TRUE
1,0,6,15,1,6,14,0,1,TRUE
2,10,15,9,11,5,68,5,3,TRUE
1,0,10,59,8,13,126,0,4,TRUE
1,0,12,3,11,3,3,0,1,TRUE
4,0,4,5,0,1,99,2,2,TRUE
2,0,10,0,1,9,92,0,1,TRUE
2,0,7,0,3,1,12,0,0,TRUE
1,0,25,22,22,6,176,0,1,TRUE
1,0,6,3,0,3,41,0,2,TRUE
5,0,3,0,1,2,21,0,1,TRUE
1,0,7,28,2,7,507,0,6,TRUE
4,6,8,0,6,2,23,0,1,TRUE
1,0,8,82,3,13,162,0,3,TRUE
2,1,50,1723,12,48,1182,1,7,TRUE
1,0,4,1,1,2,9,0,1,TRUE
3,0,6,0,1,4,50,6,2,TRUE
3,0,8,0,1,4,56,0,1,TRUE
2,0,12,834,4,44,345,2,1,TRUE
1,0,6,4,1,2,121,0,6,TRUE
1,0,109,697,105,36,923,0,8,TRUE
2,3,17,55,7,15,168,3,2,TRUE
2,1,3,0,3,13,140,0,1,TRUE
2,0,9,0,1,3,84,1,1,TRUE
1,0,3,0,2,1,1,0,1,TRUE
1,5,8,0,5,3,38,0,2,TRUE
3,0,11,6,3,4,43,0,1,TRUE
1,0,12,349,9,24,292,0,1,TRUE
3,0,8,1,2,2,31,0,2,TRUE
5,0,8,0,7,2,21,0,1,TRUE
3,0,9,14,1,5,295,0,5,TRUE
1,0,3,105,3,13,519,0,5,TRUE
3,0,3,1,0,2,11,0,0,TRUE
1,0,6,112,4,14,301,0,1,TRUE
4,0,7,10,1,5,34,4,1,TRUE
1,0,24,78,15,12,218,0,2,TRUE
2,7,15,24,7,11,137,5,2,TRUE
2,0,1,3,0,3,12,2,1,TRUE
1,0,9,43,1,9,103,0,4,TRUE
3,0,22,145,6,16,434,1,13,TRUE
1,11,63,4361,28,86,1012,0,2,TRUE
2,0,4,0,1,5,68,5,3,TRUE
5,0,5,0,1,2,27,0,1,TRUE
1,0,3,0,2,3,17,0,1,TRUE
4,0,18,291,3,24,303,3,2,TRUE
