@relation antA-weka.filters.supervised.instance.Resample-B0.0-S1-Z10.0-no-replacement-weka.filters.supervised.instance.Resample-B1.0-S1-Z162.162162

@attribute cbo numeric
@attribute rfc numeric
@attribute lcom numeric
@attribute ce numeric
@attribute npm numeric
@attribute lcom3 numeric
@attribute loc numeric
@attribute moa numeric
@attribute cam numeric
@attribute amc numeric
@attribute Faultiness {FALSE,TRUE}

@data
7,28,20,5,12,0.809524,183,2,0.3,12.538462,FALSE
1,0,0,0,0,2,24,0,0,0,FALSE
13,25,0,9,7,0.458333,201,2,0.392857,27.142857,FALSE
10,43,15,10,12,0.615385,168,1,0.392857,10.857143,FALSE
7,55,30,7,10,0.802083,590,1,0.5,43.769231,FALSE
3,8,1,3,2,2,33,0,1,15.5,FALSE
6,34,4,4,6,0.651515,367,0,0.3125,29.083333,FALSE
4,13,0,3,4,0.333333,89,0,0.5,20.75,FALSE
4,18,14,1,4,0.65625,88,0,0.518519,8.333333,FALSE
6,14,3,2,3,2,52,0,0.555556,16.333333,FALSE
11,56,24,11,19,0.7875,715,0,0.285714,32.666667,FALSE
8,15,1,1,4,0.583333,92,1,0.464286,11.571429,FALSE
3,8,0,1,3,0,32,0,0.555556,9.333333,FALSE
1,11,7,0,7,0.333333,98,0,0.714286,12.571429,FALSE
1,12,0,0,6,0,62,0,0.458333,9,FALSE
3,8,0,1,3,0,32,0,0.555556,9.333333,FALSE
2,29,0,2,5,0.64,1260,0,0.555556,208.166667,FALSE
7,13,1,6,2,2,66,0,1,31.5,FALSE
3,10,0,3,6,0.4,52,1,0.375,7.333333,FALSE
11,6,15,1,6,1.2,10,0,0.722222,0,FALSE
1,20,19,0,4,1.037037,197,0,0.266667,25.857143,FALSE
6,4,6,4,4,2,4,0,0.625,0,FALSE
7,55,30,7,10,0.802083,590,1,0.5,43.769231,FALSE
5,24,26,3,5,0.6875,169,0,0.444444,17.555556,FALSE
8,55,119,8,15,0.882353,474,0,0.472222,24.611111,FALSE
3,4,1,3,1,2,11,0,0.666667,4.5,FALSE
6,26,0,5,5,0.571429,164,0,0.375,19.125,FALSE
2,29,0,2,5,0.64,1260,0,0.555556,208.166667,FALSE
4,2,1,2,2,2,2,0,0.75,0,FALSE
12,22,3,10,2,1.5,72,0,1,22.666667,FALSE
8,22,3,7,2,1,152,0,0.5,48.666667,FALSE
1,5,3,0,3,2,24,0,0.666667,7,FALSE
2,39,10,2,8,0.714286,265,0,0.325,31.625,FALSE
3,10,0,3,6,0.4,52,1,0.375,7.333333,FALSE
3,8,1,3,2,2,33,0,1,15.5,FALSE
6,13,0,1,5,0,69,0,0.533333,12.6,FALSE
10,43,15,10,12,0.615385,168,1,0.392857,10.857143,FALSE
6,18,1,6,7,0.7,139,0,0.428571,18.142857,FALSE
10,43,15,10,12,0.615385,168,1,0.392857,10.857143,FALSE
4,2,1,2,2,2,2,0,0.75,0,FALSE
4,2,1,2,2,2,2,0,0.75,0,FALSE
6,18,1,6,7,0.7,139,0,0.428571,18.142857,FALSE
1,12,0,0,6,0,62,0,0.458333,9,FALSE
1,6,1,1,1,2,20,0,0.75,9,FALSE
9,24,1,8,2,2,222,0,1,110,FALSE
4,18,14,1,4,0.65625,88,0,0.518519,8.333333,FALSE
9,29,0,9,9,0.583333,168,1,0.444444,17.333333,FALSE
8,32,15,6,10,0.666667,166,1,0.3,15.3,FALSE
5,22,0,5,3,0,149,0,0.666667,48.333333,FALSE
7,55,30,7,10,0.802083,590,1,0.5,43.769231,FALSE
7,21,0,7,7,0.625,144,0,0.342857,19,FALSE
2,81,100,1,9,0.7125,654,0,0.27451,37.176471,FALSE
2,15,0,1,4,0.5,137,0,0.9,25.2,FALSE
2,11,3,1,3,0.6,54,0,0.666667,7.666667,FALSE
2,29,0,2,5,0.64,1260,0,0.555556,208.166667,FALSE
9,22,3,8,2,2,128,0,1,41.666667,FALSE
69,10,8,0,3,0.3125,69,1,0.583333,12,FALSE
12,15,13,4,11,0.75,97,3,0.220779,7.272727,FALSE
3,13,31,2,10,0.703704,76,1,0.375,6.3,FALSE
9,7,21,1,7,2,7,0,1,0,FALSE
9,29,0,9,9,0.583333,168,1,0.444444,17.333333,FALSE
3,13,31,2,10,0.703704,76,1,0.375,6.3,FALSE
1,6,1,1,1,2,20,0,0.75,9,FALSE
51,102,301,13,24,0.603448,1238,1,0.121839,40.2,FALSE
4,2,1,2,2,2,2,0,0.75,0,FALSE
12,22,3,10,2,1.5,72,0,1,22.666667,FALSE
3,11,3,0,7,0.583333,53,0,0.714286,6.285714,FALSE
4,2,1,2,2,2,2,0,0.75,0,FALSE
0,6,1,0,2,2,45,0,0.666667,21.5,FALSE
1,6,1,1,1,2,20,0,0.75,9,FALSE
3,10,0,3,6,0.4,52,1,0.375,7.333333,FALSE
12,22,3,10,2,1.5,72,0,1,22.666667,FALSE
1,3,0,0,1,2,6,0,1,5,FALSE
1,3,0,0,1,2,6,0,1,5,FALSE
6,14,0,6,3,0,96,1,0.5,22.75,FALSE
12,22,3,10,2,1.5,72,0,1,22.666667,FALSE
1,3,0,0,1,2,6,0,1,5,FALSE
7,55,30,7,10,0.802083,590,1,0.5,43.769231,FALSE
5,24,26,3,5,0.6875,169,0,0.444444,17.555556,FALSE
12,15,13,4,11,0.75,97,3,0.220779,7.272727,FALSE
1,12,0,0,6,0,62,0,0.458333,9,FALSE
2,1,0,0,1,2,1,0,1,0,FALSE
4,13,0,3,4,0.333333,89,0,0.5,20.75,FALSE
6,13,0,1,5,0,69,0,0.533333,12.6,FALSE
7,32,8,4,5,0.738095,300,0,0.357143,35.75,FALSE
3,17,4,3,3,0.666667,152,0,0.75,36.75,FALSE
2,8,0,0,7,0,147,0,0.342857,19.857143,FALSE
12,22,3,10,2,1.5,72,0,1,22.666667,FALSE
1,3,0,0,1,2,6,0,1,5,FALSE
7,20,4,3,2,0.888889,187,0,0.5,45,TRUE
3,38,6,3,8,0.619048,233,0,0.375,27.75,TRUE
9,34,47,5,12,0.824176,279,0,0.307692,18.428571,TRUE
3,7,1,3,2,2,23,0,1,10.5,TRUE
11,91,108,10,15,0.776316,962,0,0.2125,46.3,TRUE
8,21,15,6,5,2,83,0,0.416667,12.833333,TRUE
16,7,21,1,7,2,7,0,1,0,TRUE
16,74,92,15,14,0.824561,720,2,0.225,34.25,TRUE
18,89,219,18,18,0.896842,881,4,0.221154,32.153846,TRUE
1,7,0,0,2,0,20,0,0.75,8.5,TRUE
16,78,69,16,10,0.826531,502,0,0.233333,32,TRUE
1,7,0,0,2,0,20,0,0.75,8.5,TRUE
11,91,108,10,15,0.776316,962,0,0.2125,46.3,TRUE
5,53,19,5,1,0.916667,404,1,0.485714,56.428571,TRUE
18,89,219,18,18,0.896842,881,4,0.221154,32.153846,TRUE
10,82,184,9,10,0.683333,719,2,0.22619,33.095238,TRUE
7,15,3,6,1,2,112,0,0.444444,36.333333,TRUE
9,56,225,8,20,0.872727,537,2,0.24,19.230769,TRUE
18,89,219,18,18,0.896842,881,4,0.221154,32.153846,TRUE
16,74,92,15,14,0.824561,720,2,0.225,34.25,TRUE
16,74,92,15,14,0.824561,720,2,0.225,34.25,TRUE
11,91,108,10,15,0.776316,962,0,0.2125,46.3,TRUE
11,18,0,10,9,0.583333,78,1,0.161538,4.846154,TRUE
9,34,47,5,12,0.824176,279,0,0.307692,18.428571,TRUE
8,25,10,3,7,0.6875,114,0,0.25,11.222222,TRUE
16,74,92,15,14,0.824561,720,2,0.225,34.25,TRUE
3,38,6,3,8,0.619048,233,0,0.375,27.75,TRUE
3,38,6,3,8,0.619048,233,0,0.375,27.75,TRUE
16,7,21,1,7,2,7,0,1,0,TRUE
10,42,10,10,1,2,481,0,0.6,95.2,TRUE
10,82,184,9,10,0.683333,719,2,0.22619,33.095238,TRUE
11,18,0,10,9,0.583333,78,1,0.161538,4.846154,TRUE
10,82,184,9,10,0.683333,719,2,0.22619,33.095238,TRUE
18,89,219,18,18,0.896842,881,4,0.221154,32.153846,TRUE
8,21,15,6,5,2,83,0,0.416667,12.833333,TRUE
18,89,219,18,18,0.896842,881,4,0.221154,32.153846,TRUE
7,15,3,6,1,2,112,0,0.444444,36.333333,TRUE
16,78,69,16,10,0.826531,502,0,0.233333,32,TRUE
16,7,21,1,7,2,7,0,1,0,TRUE
10,42,10,10,1,2,481,0,0.6,95.2,TRUE
5,53,19,5,1,0.916667,404,1,0.485714,56.428571,TRUE
8,25,10,3,7,0.6875,114,0,0.25,11.222222,TRUE
9,34,47,5,12,0.824176,279,0,0.307692,18.428571,TRUE
10,42,10,10,1,2,481,0,0.6,95.2,TRUE
8,25,10,3,7,0.6875,114,0,0.25,11.222222,TRUE
11,18,0,10,9,0.583333,78,1,0.161538,4.846154,TRUE
5,53,19,5,1,0.916667,404,1,0.485714,56.428571,TRUE
3,7,1,3,2,2,23,0,1,10.5,TRUE
16,74,92,15,14,0.824561,720,2,0.225,34.25,TRUE
9,56,225,8,20,0.872727,537,2,0.24,19.230769,TRUE
