@relation camelA-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N20-F20-weka.filters.supervised.instance.Resample-B1.0-S1-Z158.6956522

@attribute dit numeric
@attribute noc numeric
@attribute cbo numeric
@attribute lcom numeric
@attribute ca numeric
@attribute npm numeric
@attribute loc numeric
@attribute cbm numeric
@attribute max_cc numeric
@attribute Faultiness {FALSE,TRUE}

@data
4,0,4,7,1,9,120,2,1,TRUE
1,0,6,15,1,6,14,0,1,TRUE
3,0,9,4,0,1,62,1,4,TRUE
1,0,6,15,1,6,14,0,1,TRUE
5,0,5,6,3,3,67,0,2,TRUE
3,0,8,1,2,2,31,0,2,TRUE
2,0,11,15,4,6,44,0,1,TRUE
1,0,1,1,1,1,37,0,3,TRUE
1,0,1,1,1,1,37,0,3,TRUE
1,0,15,3,3,2,431,0,4,TRUE
2,0,11,15,4,6,44,0,1,TRUE
1,0,1,1,1,1,37,0,3,TRUE
1,0,6,15,1,6,14,0,1,TRUE
1,0,6,15,1,6,14,0,1,TRUE
5,0,5,6,3,3,67,0,2,TRUE
1,0,15,3,3,2,431,0,4,TRUE
1,0,72,171,67,19,19,0,1,TRUE
1,0,72,171,67,19,19,0,1,TRUE
3,0,8,1,2,2,31,0,2,TRUE
5,0,5,6,3,3,67,0,2,TRUE
1,0,2,5,2,5,166,0,1,TRUE
2,0,3,6,1,4,14,4,1,TRUE
2,0,14,302,7,26,303,4,3,TRUE
2,0,3,6,1,4,14,4,1,TRUE
2,0,11,15,4,6,44,0,1,TRUE
3,0,9,6,6,4,25,2,1,TRUE
1,0,8,2,1,2,131,0,3,TRUE
1,0,1,1,1,1,37,0,3,TRUE
1,0,6,15,1,6,14,0,1,TRUE
3,0,8,1,2,2,31,0,2,TRUE
1,0,15,3,3,2,431,0,4,TRUE
2,0,3,6,1,4,14,4,1,TRUE
1,0,6,4,1,2,121,0,6,TRUE
3,0,9,4,0,1,62,1,4,TRUE
2,0,40,32,39,7,240,1,4,TRUE
1,0,6,15,1,6,14,0,1,TRUE
1,0,6,15,1,6,14,0,1,TRUE
1,0,1,1,1,1,37,0,3,TRUE
4,0,4,7,1,9,120,2,1,TRUE
1,0,9,1,4,3,26,0,1,TRUE
1,0,6,4,1,2,121,0,6,TRUE
3,0,9,4,0,1,62,1,4,TRUE
2,0,6,62,1,15,190,4,2,TRUE
2,0,3,6,1,4,14,4,1,TRUE
2,0,6,62,1,15,190,4,2,TRUE
3,0,9,4,0,1,62,1,4,TRUE
4,0,8,51,1,11,96,3,1,TRUE
3,0,8,1,2,2,31,0,2,TRUE
3,0,9,4,0,1,62,1,4,TRUE
1,0,6,15,1,6,14,0,1,TRUE
3,0,9,6,6,4,25,2,1,TRUE
1,0,72,171,67,19,19,0,1,TRUE
2,0,11,15,4,6,44,0,1,TRUE
5,0,5,6,3,3,67,0,2,TRUE
2,0,3,6,1,4,14,4,1,TRUE
3,0,9,4,0,1,62,1,4,TRUE
1,0,72,171,67,19,19,0,1,TRUE
2,0,14,302,7,26,303,4,3,TRUE
