@relation synapseA-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N2-F2-weka.filters.supervised.instance.Resample-B1.0-S1-Z43.60189573-no-replacement

@attribute cbo numeric
@attribute rfc numeric
@attribute lcom numeric
@attribute ce numeric
@attribute dam numeric
@attribute avg_cc numeric
@attribute Faultiness {FALSE,TRUE}

@data
8,4,6,2,0,1,FALSE
11,23,2,10,1,1.25,FALSE
4,2,1,2,0,1,FALSE
5,9,4,5,1,0.5,FALSE
17,79,1,15,0.857143,2.7273,FALSE
6,11,35,3,0.666667,0.9,FALSE
17,88,56,15,0.909091,2.125,FALSE
10,20,13,10,0.8,0.6667,FALSE
13,28,3,13,0,3.3333,FALSE
18,70,143,17,0,2.2174,FALSE
9,29,4,9,1,1.75,FALSE
18,44,781,0,1,0.9767,FALSE
12,29,3,12,0,3.3333,FALSE
10,37,14,8,0.714286,3.3333,FALSE
12,30,322,0,1,0.9655,FALSE
11,26,13,11,0.333333,1.3333,FALSE
11,24,6,11,1,1.75,FALSE
7,14,0,5,0,3,FALSE
11,48,7,9,0.666667,1.8,FALSE
2,1,0,0,0,1,FALSE
7,15,3,7,0,1.3333,FALSE
10,3,3,1,0,1,FALSE
14,30,1,12,0,12.5,FALSE
8,20,8,8,0.857143,1.8,FALSE
7,4,1,2,0,0.5,FALSE
10,33,28,10,0.666667,1.2222,FALSE
11,38,0,11,0.75,5.2857,FALSE
7,2,1,2,0,1,FALSE
4,31,0,0,1,2,FALSE
10,25,3,10,0,3.6667,FALSE
10,12,26,3,0.428571,0.7778,FALSE
8,24,3,8,0,2.6667,FALSE
1,8,0,0,1,1.4286,FALSE
8,19,9,1,1,1.2,FALSE
8,14,3,8,0,1.3333,FALSE
13,35,7,13,0.857143,1.8571,FALSE
21,47,0,19,1,1.6,FALSE
34,136,1269,28,0.925926,1.3704,FALSE
6,33,2,5,1,1.6,FALSE
12,31,6,12,0.666667,2.4,FALSE
11,24,4,8,0,4.25,FALSE
7,9,1,7,0,0.5,FALSE
14,41,0,10,1,1.7,FALSE
2,7,1,1,0,1.3333,FALSE
10,8,28,3,0,1,FALSE
35,101,3,33,1,1.6667,TRUE
4,13,1,4,0,0.6667,TRUE
11,8,0,10,1,1.5,TRUE
13,35,20,13,1,1.5,TRUE
9,17,13,8,1,0.8571,TRUE
4,29,58,3,1,1.5625,TRUE
20,25,2,20,1,2.25,TRUE
30,103,48,28,0.833333,4.0625,TRUE
11,38,81,10,1,0.8667,TRUE
8,27,35,5,1,1.5714,TRUE
45,147,490,29,0.909091,1.4667,TRUE
11,2,1,3,0,1,TRUE
11,28,6,11,0.666667,3.2,TRUE
8,8,4,7,1,0.75,TRUE
14,65,20,13,1,5.875,TRUE
17,32,11,16,0.777778,2.8333,TRUE
26,77,99,26,1,2.6,TRUE
31,107,104,29,0.833333,3.5,TRUE
19,15,1,15,0,3.5,TRUE
15,38,2,14,1,5.6,TRUE
12,37,2,7,1,2.5833,TRUE
14,35,0,7,1,1.5,TRUE
15,1,0,3,0,1,TRUE
18,52,37,15,1,2.0667,TRUE
16,46,87,12,1,1.5,TRUE
28,87,150,26,0.727273,2.9167,TRUE
10,16,3,10,0,1.6667,TRUE
9,27,3,9,0,2.6667,TRUE
42,105,589,20,0.9,2.0426,TRUE
10,44,47,8,0.7,2.6,TRUE
39,96,30,38,1,2.3333,TRUE
12,14,0,12,1,2,TRUE
25,44,32,25,1,1.8889,TRUE
20,33,8,18,1,2,TRUE
17,57,2,16,1,7.75,TRUE
17,39,30,16,0.75,1.3333,TRUE
8,47,13,8,0.5,1.5,TRUE
4,22,2,3,1,1.75,TRUE
11,58,28,10,0.666667,4.5556,TRUE
6,6,3,5,0,0.3333,TRUE
31,96,28,27,0,2.875,TRUE
15,37,2,14,1,5.4,TRUE
14,19,1,12,1,2.3333,TRUE
15,61,234,11,1,2.08,TRUE
37,144,1172,30,0.961538,1.8302,TRUE
