@relation synapseA-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N2-F2-weka.filters.supervised.instance.Resample-B1.0-S1-Z43.60189573-no-replacement

@attribute cbo numeric
@attribute rfc numeric
@attribute lcom numeric
@attribute ce numeric
@attribute dam numeric
@attribute avg_cc numeric
@attribute Faultiness {FALSE,TRUE}

@data
10,1,0,1,0,1,FALSE
31,48,37,11,1,2.9286,FALSE
16,34,257,4,0.615385,1.2692,FALSE
12,22,3,10,1,3.3333,FALSE
18,70,143,17,0,2.2174,FALSE
55,4,6,1,0,1,FALSE
14,30,0,12,1,4.75,FALSE
12,32,0,10,1,2,FALSE
8,19,9,1,1,1.2,FALSE
4,3,3,2,0,1,FALSE
9,22,3,9,0,3.3333,FALSE
10,3,3,1,0,1,FALSE
13,14,0,2,1,1.4286,FALSE
14,30,1,12,0,12.5,FALSE
2,4,0,1,1,0.6667,FALSE
7,16,3,5,0,3,FALSE
11,48,7,9,0.666667,1.8,FALSE
11,45,22,11,1,0.7778,FALSE
11,34,2,11,1,3.5,FALSE
6,26,0,3,1,4.2,FALSE
74,4,6,1,0,1,FALSE
11,23,2,10,1,1.25,FALSE
8,31,3,6,0.181818,1.1429,FALSE
15,8,1,4,0,2.5,FALSE
10,12,66,3,0,1,FALSE
2,1,0,0,0,1,FALSE
7,23,16,4,0.75,1,FALSE
11,26,13,11,0.333333,1.3333,FALSE
9,32,0,7,1,2.625,FALSE
16,50,105,12,0.888889,1.4737,FALSE
4,31,0,0,1,2,FALSE
24,18,10,7,1,1.4,FALSE
15,26,29,7,1,1.5714,FALSE
15,22,8,8,0.5,1,FALSE
14,46,0,9,1,3.2857,FALSE
23,54,76,13,0.888889,2.2353,FALSE
10,2,1,2,0,1,FALSE
25,79,66,24,0.5,2.7692,FALSE
13,28,3,13,0,3.3333,FALSE
11,13,15,11,0,0.8333,FALSE
33,10,45,5,0,1,FALSE
2,25,87,1,1,0.9444,FALSE
10,12,26,3,0.428571,0.7778,FALSE
11,38,0,9,1,1.3636,FALSE
10,41,20,9,0.666667,2.375,FALSE
15,38,7,14,0.666667,4,TRUE
14,19,1,12,1,2.3333,TRUE
9,49,4,7,1,3,TRUE
13,36,493,0,1,0.9714,TRUE
15,58,100,13,1,2.0588,TRUE
10,30,4,10,1,1.75,TRUE
35,101,3,33,1,1.6667,TRUE
16,46,87,12,1,1.5,TRUE
4,22,2,3,1,1.75,TRUE
19,15,1,15,0,3.5,TRUE
7,16,4,6,1,1.5,TRUE
11,56,20,10,1,5.125,TRUE
8,47,13,8,0.5,1.5,TRUE
12,38,27,9,1,2,TRUE
17,39,30,16,0.75,1.3333,TRUE
13,1,0,2,0,1,TRUE
13,35,20,13,1,1.5,TRUE
20,62,0,20,1,1.625,TRUE
14,16,0,14,1,3,TRUE
29,92,213,27,0.714286,2.3704,TRUE
17,38,20,17,1,1.625,TRUE
18,58,43,16,0.666667,2.6667,TRUE
25,9,36,4,0,1,TRUE
4,13,1,4,0,0.6667,TRUE
13,5,10,3,0,1,TRUE
34,96,9,32,0.75,4.2857,TRUE
14,53,78,10,1,2.5882,TRUE
23,33,7,5,1,2.3333,TRUE
17,68,43,15,0.777778,1.8,TRUE
15,37,2,14,1,5.4,TRUE
17,32,11,16,0.777778,2.8333,TRUE
15,1,0,3,0,1,TRUE
31,36,22,14,1,1.75,TRUE
12,36,3,12,0.666667,3.7143,TRUE
9,17,13,8,1,0.8571,TRUE
29,64,38,28,1,2.0833,TRUE
10,36,2,10,1,4.5,TRUE
11,28,6,11,0.666667,3.2,TRUE
31,96,28,27,0,2.875,TRUE
13,26,2,11,1,3.5,TRUE
8,27,35,5,1,1.5714,TRUE
11,6,1,3,0,0,TRUE
20,33,8,18,1,2,TRUE
26,77,99,26,1,2.6,TRUE
8,13,2,8,1,1,TRUE
