@relation synapseA-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N2-F2-weka.filters.supervised.instance.Resample-B1.0-S1-Z43.60189573-no-replacement

@attribute cbo numeric
@attribute rfc numeric
@attribute lcom numeric
@attribute ce numeric
@attribute dam numeric
@attribute avg_cc numeric
@attribute Faultiness {FALSE,TRUE}

@data
17,42,28,17,0.666667,1.5556,FALSE
7,26,5,6,0.25,1.3333,FALSE
33,10,45,5,0,1,FALSE
8,27,35,5,1,1.5714,FALSE
12,73,67,12,1,2.4,FALSE
12,31,13,12,0.333333,1.6667,FALSE
2,28,87,1,1,0.9444,FALSE
13,22,2,12,1,1.75,FALSE
8,14,3,8,0,1.3333,FALSE
55,154,540,30,1,1.5574,FALSE
23,54,76,13,0.888889,2.2353,FALSE
14,35,0,7,1,1.5,FALSE
11,31,3,11,0,3.6667,FALSE
2,4,0,1,1,0.6667,FALSE
7,12,1,2,0,0.8333,FALSE
4,3,3,2,0,1,FALSE
19,32,9,4,1,2.8571,FALSE
10,8,28,3,0,1,FALSE
14,14,1,10,0,3.5,FALSE
10,3,3,1,0,1,FALSE
7,16,3,5,0,3.3333,FALSE
10,1,0,1,0,1,FALSE
13,31,4,9,0.5,3,FALSE
14,15,1,7,0,1.5,FALSE
4,8,28,0,0,1,FALSE
14,30,0,12,1,4.75,FALSE
18,70,143,17,0,2.2174,FALSE
11,34,2,11,1,3.5,FALSE
6,10,22,3,0.666667,0.8889,FALSE
2,4,0,0,1,0.6667,FALSE
17,31,245,4,0.666667,1.3462,FALSE
10,12,66,3,0,1,FALSE
11,32,13,10,0.5,1.6667,FALSE
7,15,3,7,0,1.3333,FALSE
16,49,6,14,0.666667,3.4167,FALSE
10,24,11,9,0.666667,2.8333,FALSE
25,35,20,14,0.8,1.75,FALSE
12,34,13,12,0.333333,2.3333,FALSE
15,22,8,8,0.5,1,FALSE
6,26,0,3,1,4.2,FALSE
8,24,3,8,0,2.6667,FALSE
8,11,1,6,1,0.3333,FALSE
12,65,3,11,0.5,7,FALSE
2,7,1,1,0,1.3333,FALSE
12,30,13,12,0.333333,2.1667,FALSE
39,96,30,38,1,2.3333,TRUE
14,16,0,14,1,3,TRUE
11,8,0,10,1,1.5,TRUE
19,15,1,15,0,3.5,TRUE
10,16,3,10,0,1.6667,TRUE
13,35,20,13,1,1.5,TRUE
17,38,20,17,1,1.625,TRUE
28,84,99,28,1,2.6,TRUE
31,36,22,14,1,1.75,TRUE
14,65,20,13,1,5.875,TRUE
28,87,150,26,0.727273,2.9167,TRUE
14,58,100,12,1,2.0588,TRUE
29,64,38,28,1,2.0833,TRUE
15,14,1,10,0,3.5,TRUE
25,44,32,25,1,1.8889,TRUE
8,13,2,8,1,1,TRUE
20,51,0,16,1,6.4,TRUE
17,68,43,15,0.777778,1.8,TRUE
35,101,3,33,1,1.6667,TRUE
15,61,234,11,1,2.08,TRUE
13,26,2,11,1,3.5,TRUE
13,36,493,0,1,0.9714,TRUE
7,19,4,7,1,1.5,TRUE
9,49,4,7,1,3,TRUE
71,45,13,21,1,2.1667,TRUE
26,63,20,26,1,1,TRUE
13,5,10,3,0,1,TRUE
20,25,2,20,1,2.25,TRUE
14,53,78,10,1,2.5882,TRUE
45,147,490,29,0.909091,1.4667,TRUE
14,19,1,12,1,2.3333,TRUE
15,38,7,14,0.666667,4,TRUE
5,8,1,5,1,0.3333,TRUE
16,46,87,12,1,1.5,TRUE
18,71,1,16,0.857143,2.7273,TRUE
4,22,2,3,1,1.75,TRUE
12,36,3,12,0.666667,3.7143,TRUE
23,33,7,5,1,2.3333,TRUE
12,37,2,7,1,2.5833,TRUE
13,26,0,6,1,1.4,TRUE
10,32,3,10,1,4.3333,TRUE
8,8,4,7,1,0.75,TRUE
7,22,11,4,1,1.9,TRUE
20,33,8,18,1,2,TRUE
15,37,2,14,1,5.4,TRUE
