@relation synapseA-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N2-F2-weka.filters.supervised.instance.Resample-B1.0-S1-Z43.60189573-no-replacement

@attribute cbo numeric
@attribute rfc numeric
@attribute lcom numeric
@attribute ce numeric
@attribute dam numeric
@attribute avg_cc numeric
@attribute Faultiness {FALSE,TRUE}

@data
13,40,13,13,0.6,2.6667,FALSE
6,5,1,4,0,0.5,FALSE
7,15,3,7,0,1.3333,FALSE
14,30,1,12,0,12.5,FALSE
74,4,6,1,0,1,FALSE
55,154,540,30,1,1.5574,FALSE
21,73,110,19,1,2.4286,FALSE
7,16,3,5,0,3.3333,FALSE
2,7,1,1,0,1.3333,FALSE
21,47,0,19,1,1.6,FALSE
5,1,0,2,0,1,FALSE
14,41,0,10,1,1.7,FALSE
10,13,1,6,0.666667,0.6667,FALSE
12,32,17,11,0.333333,2.8571,FALSE
8,17,0,6,1,3,FALSE
8,21,16,5,0.875,1.75,FALSE
24,61,30,24,0.75,0.8889,FALSE
5,9,4,5,1,0.5,FALSE
6,26,0,3,1,4.2,FALSE
13,28,3,13,0,3.3333,FALSE
16,34,257,4,0.615385,1.2692,FALSE
88,6,3,0,1,0,FALSE
14,48,33,7,0.5,1.4,FALSE
12,32,0,10,1,2,FALSE
2,3,1,0,0,0,FALSE
12,14,0,12,1,2,FALSE
7,17,8,5,0.666667,1.6,FALSE
3,30,26,3,1,1.625,FALSE
7,22,11,4,1,1.9,FALSE
6,34,19,5,0.5,2,FALSE
11,16,1,6,0,2.5,FALSE
10,21,13,10,0.333333,1.1667,FALSE
16,49,6,14,0.666667,3.4167,FALSE
6,22,0,3,1,3,FALSE
7,29,11,6,0.2,1.2857,FALSE
5,5,1,4,0,0.5,FALSE
2,4,0,0,1,0.6667,FALSE
8,4,6,2,0,1,FALSE
13,14,0,2,1,1.4286,FALSE
17,62,103,15,0.909091,2.0556,FALSE
10,2,1,2,0,1,FALSE
1,13,0,0,0,0.5,FALSE
11,32,13,10,0.5,1.6667,FALSE
9,22,5,9,1,1.4286,FALSE
22,33,7,5,1,2.3333,FALSE
8,47,13,8,0.5,1.5,TRUE
14,35,0,7,1,1.5,TRUE
30,103,48,28,0.833333,4.0625,TRUE
17,32,11,16,0.777778,2.8333,TRUE
29,64,38,28,1,2.0833,TRUE
5,30,1,3,0,4.5,TRUE
10,29,20,10,1,1.25,TRUE
13,26,0,6,1,1.4,TRUE
15,14,1,10,0,3.5,TRUE
15,38,7,14,0.666667,4,TRUE
10,44,47,8,0.7,2.6,TRUE
12,37,2,7,1,2.5833,TRUE
14,53,78,10,1,2.5882,TRUE
18,58,43,16,0.666667,2.6667,TRUE
13,36,493,0,1,0.9714,TRUE
17,39,30,16,0.75,1.3333,TRUE
34,52,60,12,1,2.8125,TRUE
8,13,2,8,1,1,TRUE
5,8,1,5,1,0.3333,TRUE
11,2,1,3,0,1,TRUE
14,19,1,12,1,2.3333,TRUE
31,36,22,14,1,1.75,TRUE
20,51,0,16,1,6.4,TRUE
20,33,8,18,1,2,TRUE
23,33,7,5,1,2.3333,TRUE
35,101,3,33,1,1.6667,TRUE
10,36,2,10,1,4.5,TRUE
42,105,589,20,0.9,2.0426,TRUE
17,57,2,16,1,7.75,TRUE
15,1,0,3,0,1,TRUE
4,29,58,3,1,1.5625,TRUE
18,71,1,16,0.857143,2.7273,TRUE
13,26,2,11,1,3.5,TRUE
9,49,4,7,1,3,TRUE
29,92,213,27,0.714286,2.3704,TRUE
14,16,0,14,1,3,TRUE
15,37,2,14,1,5.4,TRUE
13,35,20,13,1,1.5,TRUE
38,102,30,37,1,2.2222,TRUE
18,52,37,15,1,2.0667,TRUE
39,96,30,38,1,2.3333,TRUE
11,28,6,11,0.666667,3.2,TRUE
4,22,2,3,1,1.75,TRUE
12,38,27,9,1,2,TRUE
26,77,99,26,1,2.6,TRUE
