@relation synapseA-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N2-F2-weka.filters.supervised.instance.Resample-B1.0-S1-Z43.60189573-no-replacement

@attribute cbo numeric
@attribute rfc numeric
@attribute lcom numeric
@attribute ce numeric
@attribute dam numeric
@attribute avg_cc numeric
@attribute Faultiness {FALSE,TRUE}

@data
18,70,143,17,0,2.2174,FALSE
5,12,3,4,0,1,FALSE
12,32,0,10,1,2,FALSE
4,8,4,4,1,0.5,FALSE
3,32,4,0,0.8,2,FALSE
4,31,0,0,1,2,FALSE
17,34,1,13,0.75,2.5,FALSE
2,22,231,0,0,1,FALSE
7,11,6,6,0.5,0.5,FALSE
11,45,22,11,1,0.7778,FALSE
12,30,13,12,0.333333,2.5,FALSE
46,7,21,1,0,1,FALSE
13,35,7,13,0.857143,1.8571,FALSE
6,8,1,4,0,1.5,FALSE
11,33,6,11,0.666667,4.2,FALSE
17,79,1,15,0.857143,2.7273,FALSE
5,2,1,2,0,1,FALSE
10,20,0,7,1,0.8333,FALSE
13,24,13,13,0.333333,1.3333,FALSE
10,2,1,2,0,1,FALSE
8,14,3,8,0,1.3333,FALSE
10,33,28,10,0.666667,1.2222,FALSE
6,16,2,6,1,2,FALSE
8,20,8,8,0.857143,1.8,FALSE
10,29,0,8,1,2.125,FALSE
14,46,0,9,1,3.2857,FALSE
5,9,4,5,1,0.5,FALSE
8,4,6,2,0,1,FALSE
12,14,1,5,0,1.5,FALSE
74,4,6,1,0,1,FALSE
9,22,5,9,1,1.4286,FALSE
7,14,0,5,0,3,FALSE
10,35,3,9,1,1,FALSE
13,44,7,10,0.181818,1.5455,FALSE
17,31,245,4,0.666667,1.3462,FALSE
7,15,3,7,0,1.3333,FALSE
34,136,1269,28,0.925926,1.3704,FALSE
10,21,13,10,0.333333,1.1667,FALSE
55,4,6,1,0,1,FALSE
8,27,35,5,1,1.5714,FALSE
14,16,0,14,1,3,FALSE
12,30,322,0,1,0.9655,FALSE
14,67,0,13,1,10.4,FALSE
11,28,8,10,1,1.8,FALSE
15,59,203,12,0.916667,1.6957,FALSE
45,147,490,29,0.909091,1.4667,TRUE
26,77,99,26,1,2.6,TRUE
5,8,1,5,1,0.3333,TRUE
13,26,2,11,1,3.5,TRUE
20,33,8,18,1,2,TRUE
6,6,3,5,0,0.3333,TRUE
18,71,1,16,0.857143,2.7273,TRUE
14,74,299,12,1,2.0333,TRUE
4,29,58,3,1,1.5625,TRUE
15,14,1,10,0,3.5,TRUE
29,64,38,28,1,2.0833,TRUE
4,13,1,4,0,0.6667,TRUE
9,49,4,7,1,3,TRUE
12,38,27,9,1,2,TRUE
11,28,6,11,0.666667,3.2,TRUE
9,17,13,8,1,0.8571,TRUE
16,46,87,12,1,1.5,TRUE
10,32,3,10,1,4.3333,TRUE
26,63,20,26,1,1,TRUE
13,36,493,0,1,0.9714,TRUE
31,36,22,14,1,1.75,TRUE
25,9,36,4,0,1,TRUE
14,65,20,13,1,5.875,TRUE
37,144,1172,30,0.961538,1.8302,TRUE
12,37,2,7,1,2.5833,TRUE
17,39,30,16,0.75,1.3333,TRUE
13,35,20,13,1,1.5,TRUE
28,84,99,28,1,2.6,TRUE
18,58,43,16,0.666667,2.6667,TRUE
20,51,0,16,1,6.4,TRUE
15,53,25,7,1,2.9,TRUE
9,27,3,9,0,2.6667,TRUE
8,13,2,8,1,1,TRUE
42,105,589,20,0.9,2.0426,TRUE
18,52,37,15,1,2.0667,TRUE
10,30,4,10,1,1.75,TRUE
15,38,2,14,1,5.6,TRUE
31,107,104,29,0.833333,3.5,TRUE
11,8,0,10,1,1.5,TRUE
15,1,0,3,0,1,TRUE
38,108,39,37,0.5,2.2,TRUE
71,45,13,21,1,2.1667,TRUE
14,35,0,7,1,1.5,TRUE
8,47,13,8,0.5,1.5,TRUE
34,52,60,12,1,2.8125,TRUE
