@relation synapseA-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N2-F2-weka.filters.supervised.instance.Resample-B1.0-S1-Z43.60189573-no-replacement

@attribute cbo numeric
@attribute rfc numeric
@attribute lcom numeric
@attribute ce numeric
@attribute dam numeric
@attribute avg_cc numeric
@attribute Faultiness {FALSE,TRUE}

@data
6,8,1,4,0,1.5,FALSE
5,9,4,5,1,0.5,FALSE
11,27,6,10,0.8,1.2,FALSE
7,4,1,2,0,0.5,FALSE
12,30,13,12,0.333333,2.5,FALSE
11,27,1,9,1,3.6667,FALSE
10,28,9,9,0.5,0.6667,FALSE
12,19,6,8,1,3.2,FALSE
2,22,231,0,0,1,FALSE
2,4,0,0,1,0.6667,FALSE
46,7,21,1,0,1,FALSE
2,4,0,0,1,0.6667,FALSE
9,22,5,9,1,1.4286,FALSE
13,32,0,6,0.666667,0.9,FALSE
5,9,4,5,1,0.5,FALSE
6,10,22,3,0.666667,0.8889,FALSE
10,1,0,1,0,1,FALSE
4,3,3,2,0,1,FALSE
12,31,0,12,0.25,0.6,FALSE
13,28,2,13,1,1.5,FALSE
16,50,105,12,0.888889,1.4737,FALSE
9,21,20,8,0.666667,0.875,FALSE
2,12,22,1,1,1.2222,FALSE
1,8,0,0,1,1.4286,FALSE
10,67,52,10,0.666667,2.25,FALSE
10,27,4,10,1,2.75,FALSE
14,17,10,2,0,2,FALSE
7,15,3,7,0,1.3333,FALSE
12,39,6,12,0.666667,3,FALSE
13,60,34,9,0.375,2.4375,FALSE
4,2,0,0,0,0,FALSE
10,2,1,2,0,1,FALSE
11,34,2,11,1,3.5,FALSE
2,1,0,0,0,1,FALSE
8,24,3,8,0,2.6667,FALSE
15,22,8,8,0.5,1,FALSE
29,76,172,17,0.714286,1.875,FALSE
4,31,0,0,1,2,FALSE
10,23,13,10,0.333333,1.1667,FALSE
10,29,2,10,1,5,FALSE
8,31,3,6,0.181818,1.1429,FALSE
10,8,28,3,0,1,FALSE
13,31,4,9,0.5,3,FALSE
11,24,6,11,1,1.75,FALSE
17,34,1,13,0.75,2.5,FALSE
11,28,6,11,0.666667,3.2,TRUE
18,52,37,15,1,2.0667,TRUE
10,36,2,10,1,4.5,TRUE
10,16,3,10,0,1.6667,TRUE
15,58,100,13,1,2.0588,TRUE
15,38,2,14,1,5.6,TRUE
29,92,213,27,0.714286,2.3704,TRUE
17,39,30,16,0.75,1.3333,TRUE
42,105,589,20,0.9,2.0426,TRUE
11,6,1,3,0,0,TRUE
38,108,39,37,0.5,2.2,TRUE
31,36,22,14,1,1.75,TRUE
20,33,8,18,1,2,TRUE
12,38,27,9,1,2,TRUE
26,63,20,26,1,1,TRUE
13,26,0,6,1,1.4,TRUE
8,8,4,7,1,0.75,TRUE
12,36,3,12,0.666667,3.7143,TRUE
14,16,0,14,1,3,TRUE
4,29,58,3,1,1.5625,TRUE
45,147,490,29,0.909091,1.4667,TRUE
17,32,11,16,0.777778,2.8333,TRUE
25,9,36,4,0,1,TRUE
11,38,81,10,1,0.8667,TRUE
4,13,1,4,0,0.6667,TRUE
8,27,35,5,1,1.5714,TRUE
10,29,20,10,1,1.25,TRUE
18,71,1,16,0.857143,2.7273,TRUE
4,22,2,3,1,1.75,TRUE
17,38,20,17,1,1.625,TRUE
20,62,0,20,1,1.625,TRUE
35,101,3,33,1,1.6667,TRUE
7,22,11,4,1,1.9,TRUE
14,19,1,12,1,2.3333,TRUE
12,60,0,11,1,8.2,TRUE
16,46,87,12,1,1.5,TRUE
15,14,1,10,0,3.5,TRUE
14,65,20,13,1,5.875,TRUE
10,32,3,10,1,4.3333,TRUE
11,8,0,10,1,1.5,TRUE
11,56,20,10,1,5.125,TRUE
31,96,28,27,0,2.875,TRUE
9,17,13,8,1,0.8571,TRUE
34,52,60,12,1,2.8125,TRUE
13,35,20,13,1,1.5,TRUE
