@relation synapseA-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N2-F2-weka.filters.supervised.instance.Resample-B1.0-S1-Z43.60189573-no-replacement

@attribute cbo numeric
@attribute rfc numeric
@attribute lcom numeric
@attribute ce numeric
@attribute dam numeric
@attribute avg_cc numeric
@attribute Faultiness {FALSE,TRUE}

@data
10,3,3,1,0,1,FALSE
15,39,7,14,0.666667,4.1667,FALSE
17,62,103,15,0.909091,2.0556,FALSE
10,29,0,8,1,2.125,FALSE
5,9,4,5,1,0.5,FALSE
10,27,0,8,1,2.6667,FALSE
9,2,1,1,0,1,FALSE
8,2,1,2,0,1,FALSE
11,6,15,1,0,1,FALSE
12,30,7,12,0.666667,1,FALSE
13,60,65,10,0.454545,1.8889,FALSE
8,14,3,8,0,1.3333,FALSE
9,12,26,3,0.428571,0.7778,FALSE
12,31,13,12,0.333333,1.6667,FALSE
2,12,22,1,1,1.2222,FALSE
10,28,9,9,0.5,0.6667,FALSE
5,5,1,4,0,0.5,FALSE
17,31,245,4,0.666667,1.3462,FALSE
7,4,1,2,0,0.5,FALSE
2,8,3,1,0,0,FALSE
7,15,3,7,0,1.3333,FALSE
22,33,7,5,1,2.3333,FALSE
10,8,28,3,0,1,FALSE
10,37,14,8,0.714286,3.3333,FALSE
7,19,2,7,1,1,FALSE
14,35,0,7,1,1.5,FALSE
15,21,4,8,0.5,1,FALSE
11,92,349,11,1,1.6296,FALSE
17,34,1,13,0.75,2.5,FALSE
7,29,11,6,0.2,1.2857,FALSE
7,23,16,4,0.75,1,FALSE
10,12,66,3,0,1,FALSE
11,26,4,11,1,2.75,FALSE
6,4,1,0,0,0,FALSE
10,23,13,10,0.333333,1.1667,FALSE
5,9,4,5,1,0.5,FALSE
18,46,14,16,1,2.25,FALSE
4,2,0,0,0,0,FALSE
18,70,143,17,0,2.2174,FALSE
15,35,13,15,0.333333,2,FALSE
15,22,8,8,0.5,1,FALSE
14,48,33,7,0.5,1.4,FALSE
0,2,0,0,0,0,FALSE
11,25,3,11,0,4.3333,FALSE
12,14,1,5,0,1.5,FALSE
6,6,3,5,0,0.3333,TRUE
9,17,13,8,1,0.8571,TRUE
15,58,100,13,1,2.0588,TRUE
14,35,0,7,1,1.5,TRUE
10,32,3,10,1,4.3333,TRUE
8,47,13,8,0.5,1.5,TRUE
8,8,4,7,1,0.75,TRUE
20,33,8,18,1,2,TRUE
7,16,4,6,1,1.5,TRUE
20,51,0,16,1,6.4,TRUE
31,107,104,29,0.833333,3.5,TRUE
10,30,4,10,1,1.75,TRUE
15,38,7,14,0.666667,4,TRUE
20,62,0,20,1,1.625,TRUE
25,9,36,4,0,1,TRUE
8,27,35,5,1,1.5714,TRUE
26,63,20,26,1,1,TRUE
17,38,20,17,1,1.625,TRUE
12,38,27,9,1,2,TRUE
23,33,7,5,1,2.3333,TRUE
26,77,99,26,1,2.6,TRUE
13,26,2,11,1,3.5,TRUE
13,48,63,10,0.875,2,TRUE
20,25,2,20,1,2.25,TRUE
12,60,0,11,1,8.2,TRUE
42,105,589,20,0.9,2.0426,TRUE
13,35,20,13,1,1.5,TRUE
31,36,22,14,1,1.75,TRUE
71,45,13,21,1,2.1667,TRUE
14,58,100,12,1,2.0588,TRUE
12,36,3,12,0.666667,3.7143,TRUE
13,26,0,6,1,1.4,TRUE
18,52,37,15,1,2.0667,TRUE
10,44,47,8,0.7,2.6,TRUE
7,22,11,4,1,1.9,TRUE
17,57,2,16,1,7.75,TRUE
28,84,99,28,1,2.6,TRUE
18,71,1,16,0.857143,2.7273,TRUE
37,144,1172,30,0.961538,1.8302,TRUE
12,14,0,12,1,2,TRUE
15,14,1,10,0,3.5,TRUE
12,37,2,7,1,2.5833,TRUE
8,13,2,8,1,1,TRUE
17,39,30,16,0.75,1.3333,TRUE
15,61,234,11,1,2.08,TRUE
