@relation synapseA-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N2-F2-weka.filters.supervised.instance.Resample-B1.0-S1-Z43.60189573-no-replacement

@attribute cbo numeric
@attribute rfc numeric
@attribute lcom numeric
@attribute ce numeric
@attribute dam numeric
@attribute avg_cc numeric
@attribute Faultiness {FALSE,TRUE}

@data
12,65,3,11,0.5,7,FALSE
5,9,4,5,1,0.5,FALSE
10,16,3,10,0,1.6667,FALSE
11,45,22,11,1,0.7778,FALSE
2,12,22,1,1,1.2222,FALSE
13,60,34,9,0.375,2.4375,FALSE
12,25,4,9,0.666667,2,FALSE
13,60,65,10,0.454545,1.8889,FALSE
18,46,14,16,1,2.25,FALSE
4,2,1,2,0,1,FALSE
5,11,3,2,1,1.1429,FALSE
11,3,0,3,0,0,FALSE
9,1,0,1,0,1,FALSE
6,22,0,3,1,3,FALSE
6,8,1,4,0,1.5,FALSE
10,23,1,8,0,5.5,FALSE
5,9,4,5,1,0.5,FALSE
7,9,1,7,0,0.5,FALSE
8,11,1,6,1,0.3333,FALSE
2,22,231,0,0,1,FALSE
10,29,0,8,1,2.125,FALSE
10,8,28,3,0,1,FALSE
17,79,1,15,0.857143,2.7273,FALSE
9,29,4,9,1,1.75,FALSE
22,21,4,9,1,2.25,FALSE
11,38,0,9,1,1.3636,FALSE
16,55,14,12,1,3,FALSE
9,22,3,9,0,4,FALSE
2,25,87,1,1,0.9444,FALSE
17,61,6,16,0.8,6.4,FALSE
55,154,540,30,1,1.5574,FALSE
22,33,7,5,1,2.3333,FALSE
11,28,1,11,1,2.6667,FALSE
10,30,2,10,1,4.25,FALSE
11,18,10,9,1,0.6,FALSE
7,14,0,5,0,3,FALSE
13,28,3,13,0,3.3333,FALSE
7,2,1,2,0,1,FALSE
43,7,21,1,0,1,FALSE
31,48,37,11,1,2.9286,FALSE
12,39,6,12,0.666667,3,FALSE
7,9,1,7,0,0.5,FALSE
6,6,3,5,0,0.3333,FALSE
10,3,3,1,0,1,FALSE
6,8,1,4,0,1.5,FALSE
17,68,43,15,0.777778,1.8,TRUE
11,6,1,3,0,0,TRUE
14,53,78,10,1,2.5882,TRUE
4,22,2,3,1,1.75,TRUE
20,51,0,16,1,6.4,TRUE
11,2,1,3,0,1,TRUE
10,30,4,10,1,1.75,TRUE
12,37,2,7,1,2.5833,TRUE
13,35,20,13,1,1.5,TRUE
9,49,4,7,1,3,TRUE
18,52,37,15,1,2.0667,TRUE
10,32,3,10,1,4.3333,TRUE
14,58,100,12,1,2.0588,TRUE
11,56,20,10,1,5.125,TRUE
42,105,589,20,0.9,2.0426,TRUE
17,38,20,17,1,1.625,TRUE
13,48,63,10,0.875,2,TRUE
16,46,87,12,1,1.5,TRUE
14,19,1,12,1,2.3333,TRUE
15,38,7,14,0.666667,4,TRUE
8,47,13,8,0.5,1.5,TRUE
26,77,99,26,1,2.6,TRUE
12,60,0,11,1,8.2,TRUE
28,84,99,28,1,2.6,TRUE
23,33,7,5,1,2.3333,TRUE
17,39,30,16,0.75,1.3333,TRUE
37,144,1172,30,0.961538,1.8302,TRUE
28,87,150,26,0.727273,2.9167,TRUE
12,38,27,9,1,2,TRUE
10,44,47,8,0.7,2.6,TRUE
15,53,25,7,1,2.9,TRUE
15,37,2,14,1,5.4,TRUE
5,8,1,5,1,0.3333,TRUE
39,96,30,38,1,2.3333,TRUE
38,108,39,37,0.5,2.2,TRUE
19,15,1,15,0,3.5,TRUE
15,14,1,10,0,3.5,TRUE
14,16,0,14,1,3,TRUE
15,38,2,14,1,5.6,TRUE
10,36,2,10,1,4.5,TRUE
5,30,1,3,0,4.5,TRUE
8,27,35,5,1,1.5714,TRUE
8,8,4,7,1,0.75,TRUE
10,29,20,10,1,1.25,TRUE
13,5,10,3,0,1,TRUE
