@relation camelA-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N10-F10-weka.filters.supervised.instance.Resample-B1.0-S1-Z42.16216216-no-replacement

@attribute dit numeric
@attribute noc numeric
@attribute cbo numeric
@attribute lcom numeric
@attribute ca numeric
@attribute npm numeric
@attribute loc numeric
@attribute cbm numeric
@attribute max_cc numeric
@attribute Faultiness {FALSE,TRUE}

@data
2,0,2,120,1,17,84,0,1,FALSE
1,0,3,30,1,8,82,0,1,FALSE
1,0,9,11,3,7,61,0,1,FALSE
4,0,18,22,4,7,141,0,1,FALSE
3,0,3,3,1,1,25,2,1,FALSE
1,0,2,8,0,5,57,0,2,FALSE
3,2,8,4,2,3,52,0,2,FALSE
1,0,16,58,3,14,131,0,2,FALSE
2,0,3,1,0,2,14,0,1,FALSE
2,0,7,2,2,3,60,2,1,FALSE
2,0,1,3,0,3,12,2,1,FALSE
1,0,5,0,1,2,39,0,1,FALSE
1,0,21,0,21,1,1,0,1,FALSE
3,0,4,35,1,10,62,5,1,FALSE
3,0,10,0,2,2,88,1,1,FALSE
1,0,4,0,1,1,1,0,1,FALSE
2,0,13,6,8,4,25,1,1,FALSE
1,0,6,0,4,1,1,0,1,FALSE
2,0,5,3,2,3,65,0,4,FALSE
1,0,4,0,1,2,17,0,1,FALSE
1,0,0,0,0,1,1,0,1,FALSE
1,0,4,0,1,3,31,0,1,FALSE
1,0,1,4,0,5,62,0,2,FALSE
2,0,2,4,1,4,24,2,1,FALSE
1,0,6,1,0,2,23,0,1,FALSE
3,0,11,44,1,8,121,1,2,FALSE
1,0,28,0,2,11,392,0,9,FALSE
1,0,1,95,1,12,106,0,1,FALSE
1,0,43,0,42,0,0,0,0,FALSE
2,0,19,525,5,33,261,2,2,FALSE
3,0,6,9,1,3,88,1,3,FALSE
1,0,5,21,4,6,112,0,4,FALSE
3,0,4,6,1,3,62,1,1,FALSE
1,0,27,121,4,8,299,0,5,FALSE
1,0,8,0,2,8,140,0,3,FALSE
2,0,4,4,3,2,56,1,1,FALSE
2,0,5,0,2,1,6,0,0,FALSE
1,0,1,13,0,5,68,0,2,FALSE
3,0,4,3,1,7,73,2,3,TRUE
1,2,10,39,4,8,108,0,2,TRUE
2,0,9,0,1,3,84,1,1,TRUE
2,1,3,0,3,13,140,0,1,TRUE
1,1,15,46,7,16,444,0,8,TRUE
2,0,16,66,2,8,236,1,2,TRUE
2,0,40,32,39,7,240,1,4,TRUE
1,0,4,1,4,2,2,0,1,TRUE
4,0,9,21,3,7,45,4,1,TRUE
1,0,7,0,2,4,31,0,1,TRUE
3,0,4,3,1,2,29,2,1,TRUE
1,0,11,230,0,22,316,0,3,TRUE
2,2,10,0,5,2,86,0,2,TRUE
3,0,8,10,2,5,46,2,1,TRUE
3,0,4,30,1,9,50,5,1,TRUE
4,0,8,15,2,6,39,3,1,TRUE
1,2,6,15,2,5,50,0,2,TRUE
1,14,27,809,16,33,489,0,4,TRUE
2,0,11,15,4,6,44,0,1,TRUE
2,0,13,201,2,21,266,1,1,TRUE
2,0,14,302,7,26,303,4,3,TRUE
2,0,13,189,2,20,232,1,1,TRUE
3,0,5,6,1,4,25,2,1,TRUE
1,0,1,1,1,1,37,0,3,TRUE
3,0,8,15,2,6,42,3,1,TRUE
1,0,8,43,4,11,163,0,4,TRUE
2,1,7,0,1,7,66,1,1,TRUE
1,13,31,100,24,16,167,0,3,TRUE
5,0,1,0,0,3,33,0,1,TRUE
3,0,11,6,3,4,43,0,1,TRUE
4,0,4,5,0,1,99,2,2,TRUE
1,0,24,78,15,12,218,0,2,TRUE
1,0,9,825,4,35,785,0,1,TRUE
2,0,6,62,1,15,190,4,2,TRUE
1,0,0,1,0,2,2,0,1,TRUE
2,0,7,0,3,1,12,0,0,TRUE
2,0,6,9,1,4,75,0,2,TRUE
1,0,5,1,4,2,2,0,1,TRUE
