@relation antA-weka.filters.supervised.instance.Resample-B0.0-S1-Z10.0-no-replacement-weka.filters.supervised.instance.Resample-B1.0-S1-Z37.837838-no-replacement

@attribute cbo numeric
@attribute rfc numeric
@attribute lcom numeric
@attribute ce numeric
@attribute npm numeric
@attribute lcom3 numeric
@attribute loc numeric
@attribute moa numeric
@attribute cam numeric
@attribute amc numeric
@attribute Faultiness {FALSE,TRUE}

@data
6,2,1,0,2,2,2,0,0.666667,0,FALSE
7,40,129,7,16,0.936508,252,0,0.381579,11.526316,FALSE
23,69,81,12,14,0.856481,517,4,0.183333,25.578947,FALSE
9,29,0,9,9,0.583333,168,1,0.444444,17.333333,FALSE
8,19,45,0,14,0.576923,138,0,0.371429,8.571429,FALSE
4,2,1,2,2,2,2,0,0.75,0,FALSE
1,0,0,0,0,2,24,0,0,0,FALSE
2,3,3,0,3,1.5,4,0,0.666667,0,FALSE
2,8,0,0,7,0,147,0,0.342857,19.857143,FALSE
2,35,38,0,17,0.631818,617,0,0.293651,27.857143,FALSE
2,13,6,1,4,2,45,0,0.625,10.25,FALSE
7,14,3,2,3,2,52,0,0.555556,16.333333,FALSE
3,7,0,2,4,0,161,0,0.75,38.5,FALSE
2,21,26,1,5,0.714286,89,0,0.142857,10,FALSE
1,18,0,1,1,1.242424,274,0,0.5,79.333333,FALSE
3,7,0,2,4,0,161,0,0.75,38.5,FALSE
9,50,21,9,1,2,686,0,0.714286,97,FALSE
8,33,28,8,6,0.8125,163,0,0.4,16.888889,FALSE
2,20,21,2,9,0.6,132,0,0.4,11.7,FALSE
8,6,15,1,6,2,6,0,0.444444,0,FALSE
20,13,7,3,3,0.4,56,1,0.433333,8,FALSE
1,11,6,0,5,0.65,153,0,0.5,28.6,TRUE
28,98,0,28,38,0.855556,890,0,0.080594,20.487805,TRUE
10,55,76,6,11,0.59375,461,0,0.285714,25.882353,TRUE
12,82,83,12,11,0.960152,1238,1,0.181818,66.055556,TRUE
14,69,130,13,16,0.84689,819,4,0.25,39.4,TRUE
12,69,39,12,12,0.93254,614,1,0.342857,38.733333,TRUE
17,73,14,16,4,0.725,432,5,0.275,46.444444,TRUE
13,39,80,7,12,0.87619,341,0,0.285714,19.875,TRUE
15,99,165,13,10,0.814935,1007,6,0.158385,42.173913,TRUE
9,32,6,9,6,0.685714,201,0,0.309524,23.5,TRUE
4,41,14,4,8,0.791667,334,0,0.355556,35.444444,TRUE
10,33,0,10,6,0.6,511,0,0.555556,83.5,TRUE
18,47,97,5,16,0.833333,273,1,0.305263,13,TRUE
9,34,118,7,17,0.975,137,1,0.270588,6.470588,TRUE
27,121,2541,18,68,0.964768,918,6,0.205714,10.866667,TRUE
3,7,2,2,4,0.666667,34,0,0.75,7,TRUE
3,41,84,2,16,0.674074,559,2,0.25,33.375,TRUE
9,20,46,2,8,0.666667,111,0,0.615385,7.230769,TRUE
5,41,10,5,8,0.809524,236,0,0.875,27.75,TRUE
7,18,10,6,4,1,95,0,0.5,17.8,TRUE
3,25,0,2,7,0.541667,211,0,0.47619,28.571429,TRUE
