@relation ivyA-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N20-F20-weka.filters.supervised.instance.Resample-B1.0-S1-Z156.5217391

@attribute cbo numeric
@attribute rfc numeric
@attribute ce numeric
@attribute loc numeric
@attribute mfa numeric
@attribute cam numeric
@attribute Faultiness {FALSE,TRUE}

@data
11,12,0,45,0,0.333333,FALSE
7,34,4,217,0,0.202614,FALSE
8,1,1,1,0,1,FALSE
9,40,7,286,0.606061,0.5,FALSE
2,9,0,40,0,0.666667,FALSE
12,5,1,24,0,0.5,FALSE
27,123,23,1851,0,0.204545,FALSE
17,137,0,1589,0.277778,0.205451,FALSE
11,12,0,45,0,0.333333,FALSE
9,40,7,286,0.606061,0.5,FALSE
19,12,6,12,0,0.316667,FALSE
2,9,0,40,0,0.666667,FALSE
17,137,0,1589,0.277778,0.205451,FALSE
7,34,4,217,0,0.202614,FALSE
6,7,3,28,0,0.444444,FALSE
19,12,6,12,0,0.316667,FALSE
27,123,23,1851,0,0.204545,FALSE
10,44,7,305,0.833333,0.6,TRUE
17,57,15,346,0.85,0.192308,TRUE
10,4,1,4,0,0.55,TRUE
10,44,7,305,0.833333,0.6,TRUE
10,4,1,4,0,0.55,TRUE
7,52,5,420,0,0.25,TRUE
17,57,15,346,0.85,0.192308,TRUE
10,4,1,4,0,0.55,TRUE
7,52,5,420,0,0.25,TRUE
7,52,5,420,0,0.25,TRUE
17,57,15,346,0.85,0.192308,TRUE
7,52,5,420,0,0.25,TRUE
7,52,5,420,0,0.25,TRUE
17,57,15,346,0.85,0.192308,TRUE
7,52,5,420,0,0.25,TRUE
10,4,1,4,0,0.55,TRUE
17,57,15,346,0.85,0.192308,TRUE
