@relation ivyA-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N20-F20-weka.filters.supervised.instance.Resample-B1.0-S1-Z156.5217391

@attribute cbo numeric
@attribute rfc numeric
@attribute ce numeric
@attribute loc numeric
@attribute mfa numeric
@attribute cam numeric
@attribute Faultiness {FALSE,TRUE}

@data
7,26,3,119,0,0.272727,FALSE
19,12,6,12,0,0.316667,FALSE
17,137,0,1589,0.277778,0.205451,FALSE
7,29,5,171,0.388889,0.25,FALSE
11,12,0,45,0,0.333333,FALSE
3,6,0,15,0.777778,0.833333,FALSE
11,12,0,45,0,0.333333,FALSE
6,7,3,28,0,0.444444,FALSE
19,12,6,12,0,0.316667,FALSE
11,12,0,45,0,0.333333,FALSE
10,63,8,1034,0,0.285714,FALSE
10,63,8,1034,0,0.285714,FALSE
3,22,0,68,0.967568,0.857143,FALSE
8,1,1,1,0,1,FALSE
19,12,6,12,0,0.316667,FALSE
19,12,6,12,0,0.316667,FALSE
7,26,3,119,0,0.272727,FALSE
10,4,1,4,0,0.55,TRUE
32,104,29,955,0,0.3125,TRUE
32,104,29,955,0,0.3125,TRUE
10,44,7,305,0.833333,0.6,TRUE
10,4,1,4,0,0.55,TRUE
7,52,5,420,0,0.25,TRUE
7,52,5,420,0,0.25,TRUE
32,104,29,955,0,0.3125,TRUE
17,57,15,346,0.85,0.192308,TRUE
10,4,1,4,0,0.55,TRUE
10,4,1,4,0,0.55,TRUE
7,52,5,420,0,0.25,TRUE
10,44,7,305,0.833333,0.6,TRUE
32,104,29,955,0,0.3125,TRUE
10,44,7,305,0.833333,0.6,TRUE
32,104,29,955,0,0.3125,TRUE
7,52,5,420,0,0.25,TRUE
