@relation xalanA-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N10-F10-weka.filters.supervised.instance.Resample-B1.0-S1-Z126.3636364

@attribute lcom numeric
@attribute lcom3 numeric
@attribute loc numeric
@attribute amc numeric
@attribute Faultiness {FALSE,TRUE}

@data
0,0.285714,119,13.75,FALSE
2,0.625,110,20.6,FALSE
4,0.75,127,22.8,FALSE
1,2,42,13,FALSE
0,0.733333,88,13.166667,FALSE
276,2,52,1.166667,FALSE
3,2,22,6.333333,FALSE
1,1.3,875,289,FALSE
3,0.86,292,46,FALSE
0,0.2,88,6.909091,FALSE
0,2,1,0,FALSE
1,2,57,27.5,FALSE
0,0.64,380,33.090909,FALSE
0,0.25,129,24.6,FALSE
3,2,18,5,FALSE
3,2,31,9.333333,FALSE
50,0.746667,356,20.9375,FALSE
6,0.65,253,48.6,FALSE
0,0.333333,149,36,FALSE
0,2,8,3,FALSE
95,0.833333,943,51.055556,FALSE
0,0.333333,44,9.75,FALSE
0,0.166667,93,21.75,FALSE
36,2,82,8.111111,FALSE
10,2,5,0,FALSE
28,2,82,9.25,FALSE
10,2,305,60,FALSE
66,2,12,0,FALSE
1,0.518519,302,28.9,FALSE
0,0.62963,362,34.6,FALSE
15,2,34,4.666667,FALSE
1,2,44,21,FALSE
28,2,82,9.25,FALSE
66,2,12,0,FALSE
6,2,4,0,FALSE
8,0.541667,257,18.615385,FALSE
37,0.916667,141,10.727273,FALSE
64,0.981818,586,47.416667,FALSE
0,0.64,380,33.090909,FALSE
3,2,152,49.666667,FALSE
0,0.64,380,33.090909,FALSE
71,0.706349,827,36.045455,FALSE
0,0.333333,44,9.75,FALSE
0,0.25,129,24.6,FALSE
6,2,113,27.25,FALSE
0,0,101,15.666667,FALSE
3,2,9,2,FALSE
4,0.666667,26,5.25,FALSE
1,2,65,31.5,FALSE
0,0.5,157,21.142857,FALSE
0,0.333333,40,8.75,FALSE
103,0.928571,47,2.066667,FALSE
276,2,52,1.166667,FALSE
6,0.65,253,48.6,FALSE
3,2,62,19.666667,FALSE
3,2,24,7,FALSE
0,2,8,3,FALSE
13,0.8,41,5.666667,FALSE
0,2,8,3,FALSE
78,2,40,2.076923,FALSE
0,0.416667,146,19.571429,FALSE
0,0.6875,622,34.882353,FALSE
6,2,4,0,FALSE
10,2,305,60,FALSE
0,0.333333,213,34,FALSE
0,2,11,7,FALSE
3,0.56,424,68.833333,FALSE
0,2,1,0,FALSE
0,0.5,157,21.142857,FALSE
4,0.666667,26,5.25,FALSE
64,0.981818,586,47.416667,FALSE
37,0.916667,141,10.727273,FALSE
0,2,7,6,FALSE
1,2,65,31.5,FALSE
10,2,5,0,FALSE
50,0.746667,356,20.9375,FALSE
0,0.285714,119,13.75,FALSE
3,2,31,9.333333,FALSE
0,0.166667,93,21.75,FALSE
1,2,145,71.5,FALSE
3,2,40,12.333333,FALSE
0,0.25,129,24.6,FALSE
16,0.571429,97,11,FALSE
0,2,8,3,FALSE
49,0.833333,139,7.866667,FALSE
15,2,34,4.666667,FALSE
4,0.75,127,22.8,FALSE
0,0.25,27,4.2,FALSE
276,2,52,1.166667,FALSE
607,0.9,1852,47.473684,FALSE
64,0.981818,586,47.416667,FALSE
78,2,40,2.076923,FALSE
171,2,19,0,FALSE
0,0.285714,119,13.75,FALSE
0,0.416667,146,19.571429,FALSE
10,2,107,20.4,FALSE
19,0.833333,76,9.714286,FALSE
21,2,7,0,FALSE
3,0.4,60,8.833333,FALSE
0,0.305556,596,58.2,FALSE
3,2,18,5,FALSE
36,2,82,8.111111,FALSE
3,2,18,5,FALSE
3,2,9,2,FALSE
36,2,28,2.111111,FALSE
6,2,4,0,FALSE
1,2,44,21,FALSE
561,2,34,0,FALSE
4,0.484848,148,11.083333,FALSE
0,0.25,27,4.2,FALSE
0,0,119,38.333333,FALSE
103,0.928571,47,2.066667,FALSE
4,0.75,44,7.4,FALSE
64,0.981818,586,47.416667,FALSE
3,2,18,5,FALSE
0,2,4,3,FALSE
1,0.5,614,203.333333,FALSE
0,2,4,3,FALSE
444,0.719298,2278,34.296875,FALSE
6,2,113,27.25,FALSE
0,0,48,14.666667,FALSE
103,0.928571,47,2.066667,FALSE
0,0.392857,357,22.666667,FALSE
370,1,533,18,FALSE
1,0.5,614,203.333333,FALSE
3,0.4,60,8.833333,FALSE
1,1.3,875,289,FALSE
37,0.916667,141,10.727273,FALSE
50,0.746667,356,20.9375,FALSE
0,2,11,7,FALSE
10,2,5,0,FALSE
171,2,19,0,FALSE
49,0.833333,139,7.866667,FALSE
942,0.911765,942,16.884615,FALSE
0,0.5,157,21.142857,FALSE
0,2,4,3,FALSE
64,0.981818,586,47.416667,FALSE
3,2,31,9.333333,FALSE
942,0.911765,942,16.884615,FALSE
10,2,85,16,TRUE
1615,0.855542,3057,40.013514,TRUE
1,0.5,314,103.333333,TRUE
21,2,258,35.857143,TRUE
0,0,119,38.333333,TRUE
0,0.7,183,28.5,TRUE
