@relation xalanA-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N10-F10-weka.filters.supervised.instance.Resample-B1.0-S1-Z126.3636364

@attribute lcom numeric
@attribute lcom3 numeric
@attribute loc numeric
@attribute amc numeric
@attribute Faultiness {FALSE,TRUE}

@data
181,0.979798,3198,137.652174,FALSE
0,2,12,9,FALSE
0,0.25,84,15.4,FALSE
0,0,35,15.5,FALSE
0,0.814815,242,32.285714,FALSE
3,2,16,4.333333,FALSE
1,2,13,5.5,FALSE
1,1.3,875,289,FALSE
3,2,25,7.333333,FALSE
335,0.667917,875,19.52381,FALSE
36,2,9,0,FALSE
3,0.6,33,4.166667,FALSE
3,2,16,4.333333,FALSE
10,0.714286,180,21,FALSE
1,1,38,16,FALSE
1,2,13,5.5,FALSE
0,2,1,0,FALSE
666,2,37,0,FALSE
1,2,15,6.5,FALSE
0,0.083333,369,27.307692,FALSE
0,0,35,15.5,FALSE
4,0.666667,29,5.75,FALSE
0,2,12,9,FALSE
1,1,38,16,FALSE
526,0.998047,300,7.606061,FALSE
3,2,40,12.333333,FALSE
181,0.979798,3198,137.652174,FALSE
0,0.333333,44,9.75,FALSE
10,2,8,0.6,FALSE
388,0.895703,2321,46.291667,FALSE
1,2,2,0,FALSE
3,2,152,49.666667,FALSE
30,0.75,619,67.333333,FALSE
4,0.666667,26,5.25,FALSE
0,0.657143,183,21.25,FALSE
1,2,21,9.5,FALSE
0,2,12,9,FALSE
666,1.027778,51,0,FALSE
57,0.666667,154,7,FALSE
0,0.333333,44,9.75,FALSE
10,2,85,16,FALSE
0,2,16,12,FALSE
0,1.269231,80,12.5,FALSE
3,0.6,33,4.166667,FALSE
1,2,15,6.5,FALSE
0,2,12,9,FALSE
1,2,7,2.5,FALSE
0,0.681818,365,28.583333,FALSE
3,2,16,4.333333,FALSE
37,0.888889,52,3.8,FALSE
0,2,12,9,FALSE
3,2,25,7.333333,FALSE
1,2,15,6.5,FALSE
5942,0.798319,1019,7.466667,FALSE
3,2,152,49.666667,FALSE
0,0.814815,242,32.285714,FALSE
19,0.833333,76,9.714286,FALSE
0,0.333333,44,9.75,FALSE
7,0.458333,275,37.714286,FALSE
8,0.541667,257,18.615385,FALSE
0,2,27,10,FALSE
3,2,24,7,FALSE
0,0.166667,121,16,FALSE
76,0.8,728,44.1875,FALSE
0,0.883142,1077,100.9,FALSE
1,0.5,44,12.666667,FALSE
3,0.329412,833,45,FALSE
10,2,107,20.4,FALSE
1,0.5,44,12.666667,FALSE
4,0.666667,29,5.75,FALSE
3,0.329412,833,45,FALSE
1,2,2,0,FALSE
37,0.888889,52,3.8,FALSE
0,0.633333,360,31.181818,FALSE
0,0,18,7.5,FALSE
666,1.027778,51,0,FALSE
0,0,35,15.5,FALSE
300,1.041667,28,0,FALSE
526,0.998047,300,7.606061,FALSE
1,2,14,6,FALSE
57,0.666667,154,7,FALSE
0,2,16,12,FALSE
189,0.942857,179,6.681818,FALSE
0,0.25,84,15.4,FALSE
1,2,10,0,FALSE
335,0.667917,875,19.52381,FALSE
1,2,13,5.5,FALSE
1,2,13,5.5,FALSE
0,0,34,5.6,FALSE
3,2,16,4.333333,FALSE
30,0.75,619,67.333333,FALSE
57,0.666667,154,7,FALSE
335,0.667917,875,19.52381,FALSE
0,0,35,15.5,FALSE
38,0.944444,265,18.923077,FALSE
30,0.75,619,67.333333,FALSE
335,0.667917,875,19.52381,FALSE
10,2,85,16,FALSE
6,0.375,217,23,FALSE
181,0.979798,3198,137.652174,FALSE
0,0.25,432,60.142857,FALSE
4,0.666667,26,5.25,FALSE
440,0.79321,812,20.459459,FALSE
39,0.8,333,28.909091,FALSE
36,2,9,0,FALSE
37,0.888889,52,3.8,FALSE
0,0.65,57,7.833333,FALSE
3,2,75,24,FALSE
1,0.333333,70,8.857143,FALSE
0,0.25,84,15.4,FALSE
327,0.853968,3077,97.580645,FALSE
3,2,24,7,FALSE
99,0.907407,335,16,FALSE
1,2,2,0,FALSE
0,0.285714,253,30.375,FALSE
0,0,37,8,FALSE
8,0.541667,257,18.615385,FALSE
0,0.384615,165,10.571429,FALSE
327,0.853968,3077,97.580645,FALSE
0,0.5,116,10.4,FALSE
1,2,31,14.5,FALSE
0,0,37,8,FALSE
1,2,10,0,FALSE
0,0,115,15.285714,FALSE
38,0.944444,265,18.923077,FALSE
27,0.844444,79,6.4,FALSE
0,0,18,7.5,FALSE
3,2,25,7.333333,FALSE
0,0.142857,135,15.625,FALSE
3,2,25,7.333333,FALSE
0,0.333333,311,76.5,FALSE
1,1.423077,3769,1251,FALSE
0,2,1,0,FALSE
3,0.86,292,46,FALSE
0,0.833333,84,25,FALSE
3,2,24,7,FALSE
0,2,4,0,FALSE
300,1.041667,28,0,FALSE
0,0,115,15.285714,FALSE
2560,0.933778,3305,42.092105,TRUE
6,2,1490,371.5,TRUE
3,2,3,0,TRUE
58,0.666667,260,18.923077,TRUE
0,0.75,283,15.352941,TRUE
8,1.24359,1171,217.6,TRUE
469,0.578947,198,4.051282,TRUE
1,1.428571,1872,618.333333,TRUE
0,0.425,234,19.909091,TRUE
0,1.266667,90,15.25,TRUE
15,2,160,25.666667,TRUE
188,1.019737,859,41.55,TRUE
6,2,1490,371.5,TRUE
0,0.75,283,15.352941,TRUE
1,1.428571,1872,618.333333,TRUE
354,0.88172,686,20.15625,TRUE
1,0.5,426,140.666667,TRUE
8,0.5,92,17.2,TRUE
204,0.975845,3239,133.583333,TRUE
17,0.888889,133,17.571429,TRUE
0,0.382353,458,24.222222,TRUE
21,2,452,63.571429,TRUE
0,0.62963,1676,58.285714,TRUE
221,0.964286,341,14.318182,TRUE
4056,0.922303,2311,23.55914,TRUE
58,0.666667,260,18.923077,TRUE
6,2,1490,371.5,TRUE
1,1.428571,1872,618.333333,TRUE
0,0.847619,734,88.875,TRUE
8,0.5,92,17.2,TRUE
15,1,615,101.166667,TRUE
1275,1.02,2140,40.45098,TRUE
469,0.578947,198,4.051282,TRUE
17,0.888889,133,17.571429,TRUE
201,0.783654,697,24.518519,TRUE
8,0.5,92,17.2,TRUE
0,0.333333,137,66,TRUE
440,0.79321,804,20.243243,TRUE
472,0.96875,610,17.30303,TRUE
21,2,452,63.571429,TRUE
15,2,6,0,TRUE
1,0.5,614,203.333333,TRUE
15,2,6,0,TRUE
0,2,26,3,TRUE
1,1.428571,1872,618.333333,TRUE
3,2,3,0,TRUE
3,2,3,0,TRUE
15,0.93311,405,26.285714,TRUE
1,0.5,1248,414.666667,TRUE
49,0.6,402,35.363636,TRUE
8,1.246296,2125,397,TRUE
469,0.578947,198,4.051282,TRUE
0,1.266667,90,15.25,TRUE
8,0.5,59,10.6,TRUE
1,0.5,1248,414.666667,TRUE
0,0.5,203,24.125,TRUE
1,2,11,4.5,TRUE
0,0.75,283,15.352941,TRUE
8,1.24359,1171,217.6,TRUE
0,0.5,199,27.142857,TRUE
201,0.783654,697,24.518519,TRUE
172,0.863636,589,22.12,TRUE
0,2,26,3,TRUE
354,0.88172,686,20.15625,TRUE
8,1.246296,2125,397,TRUE
0,0.2,88,6.909091,TRUE
1,0.5,1248,414.666667,TRUE
1,0.5,426,140.666667,TRUE
45,2,143,13.3,TRUE
172,0.863636,589,22.12,TRUE
0,0.5,413,67.166667,TRUE
0,0.166667,119,15.857143,TRUE
3,0.4,60,8.833333,TRUE
0,0.843089,1123,12.349398,TRUE
472,0.96875,610,17.30303,TRUE
0,2,26,3,TRUE
8,1.246296,2125,397,TRUE
1275,1.02,2140,40.45098,TRUE
58,0.666667,260,18.923077,TRUE
8,0.428571,163,19.25,TRUE
0,0.166667,119,15.857143,TRUE
0,0.75,283,15.352941,TRUE
21,2,452,63.571429,TRUE
1,0.5,1248,414.666667,TRUE
3321,1.012346,269,2.268293,TRUE
221,0.964286,341,14.318182,TRUE
0,0.2,861,142.166667,TRUE
2560,0.933778,3305,42.092105,TRUE
3,2,3,0,TRUE
24,0.708333,143,14.555556,TRUE
1,0.5,314,103.333333,TRUE
8,1.24359,1171,217.6,TRUE
1408,0.903344,1394,21.616667,TRUE
354,0.88172,686,20.15625,TRUE
21,2,452,63.571429,TRUE
3,0.4,60,8.833333,TRUE
354,0.88172,686,20.15625,TRUE
1,0.5,426,140.666667,TRUE
932,0.568182,1193,25.4,TRUE
4056,0.922303,2311,23.55914,TRUE
14,0.483333,680,50.153846,TRUE
932,0.568182,1193,25.4,TRUE
3321,1.012346,269,2.268293,TRUE
0,0.5,199,27.142857,TRUE
1408,0.903344,1394,21.616667,TRUE
2145,1.015385,82,0,TRUE
4056,0.922303,2311,23.55914,TRUE
0,0.2,88,6.909091,TRUE
204,0.975845,3239,133.583333,TRUE
8,1.24359,1171,217.6,TRUE
0,0.4375,281,15.411765,TRUE
49,0.6,402,35.363636,TRUE
0,0.2,861,142.166667,TRUE
0,1.266667,90,15.25,TRUE
49,0.6,402,35.363636,TRUE
21,2,452,63.571429,TRUE
8,0.5,59,10.6,TRUE
3,0.4,60,8.833333,TRUE
161,0.827273,417,16.913043,TRUE
0,2,1,0,TRUE
1,0.5,314,103.333333,TRUE
1,0.5,1248,414.666667,TRUE
5992,0.794444,1009,7.31405,TRUE
0,0.2,861,142.166667,TRUE
5992,0.794444,1009,7.31405,TRUE
1,1.428571,1872,618.333333,TRUE
0,1.266667,90,15.25,TRUE
0,0.333333,137,66,TRUE
71,0.706349,827,36.045455,TRUE
1,0.5,1248,414.666667,TRUE
932,0.568182,1193,25.4,TRUE
3,1,97,31,TRUE
0,0.333333,137,66,TRUE
172,0.863636,589,22.12,TRUE
8,0.7625,670,72.333333,TRUE
24,0.708333,143,14.555556,TRUE
172,0.863636,589,22.12,TRUE
0,0.55,531,86.833333,TRUE
45,2,143,13.3,TRUE
