@relation xalanA-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N10-F10-weka.filters.supervised.instance.Resample-B1.0-S1-Z126.3636364

@attribute lcom numeric
@attribute lcom3 numeric
@attribute loc numeric
@attribute amc numeric
@attribute Faultiness {FALSE,TRUE}

@data
0,2,136,119,FALSE
221,0.964286,385,16.318182,FALSE
0,2,1,0,FALSE
1,2,65,31.5,FALSE
3,2,30,9,FALSE
14,0.983516,460,53.25,FALSE
2,0.333333,151,28.6,FALSE
0,0,108,34.333333,FALSE
91,0.686275,271,13.888889,FALSE
3,2,10,2.333333,FALSE
1,0.5,44,12.666667,FALSE
1,2,42,13,FALSE
3,2,25,7.333333,FALSE
39,0.8,333,28.909091,FALSE
3,2,62,19.666667,FALSE
34,0.826389,289,20.307692,FALSE
0,0.392857,357,22.666667,FALSE
1,2,13,5.5,FALSE
0,0,41,7,FALSE
34,0.826389,289,20.307692,FALSE
0,2,1,0,FALSE
0,2,0,0,FALSE
15,2,58,8.666667,FALSE
3,2,62,19.666667,FALSE
91,0.686275,271,13.888889,FALSE
115,0.838235,238,12,FALSE
0,2,80,71,FALSE
1,2,65,31.5,FALSE
617,0.870813,1667,41.461538,FALSE
0,2,136,119,FALSE
1,1,38,16,FALSE
0,2,4,3,FALSE
0,0.333333,149,36,FALSE
0,0.333333,123,29.5,FALSE
7,0.666667,196,26.571429,FALSE
0,2,136,119,FALSE
13,0.8,41,5.666667,FALSE
0,0,115,15.285714,FALSE
0,0.111111,58,4.7,FALSE
1176,1,743,14.142857,FALSE
276,2,52,1.166667,FALSE
37,0.888889,52,3.8,FALSE
0,2,1,0,FALSE
91,0.811688,824,52.466667,FALSE
0,2,5,3,FALSE
3,2,24,7,FALSE
91,0.811688,824,52.466667,FALSE
1,1.3,875,289,FALSE
0,0.166667,93,21.75,FALSE
189,0.942857,179,6.681818,FALSE
0,0.238095,152,5.863636,FALSE
21,2,7,0,FALSE
0,0.083333,524,129,FALSE
3,0.4,183,29.333333,FALSE
0,0.62963,362,34.6,FALSE
1,0.5,37,11,FALSE
3,2,10,2.333333,FALSE
21,2,7,0,FALSE
1,0.5,599,198.333333,TRUE
66,0.909091,477,38.583333,TRUE
0,2,203,0,TRUE
219,0.972789,2461,110.227273,TRUE
1,2,44,21,TRUE
0,0.416667,87,19.75,TRUE
8,1.24359,1171,217.6,TRUE
1,2,28,13,TRUE
1,2,21,9.5,TRUE
0,0.333333,221,53.75,TRUE
1,0.5,595,197,TRUE
0,0.416667,87,19.75,TRUE
3,2,31,9.333333,TRUE
15,2,12,1,TRUE
4,0.666667,30,6.25,TRUE
0,0.5,155,20.857143,TRUE
1,2,21,9.5,TRUE
46,0.6,561,33.9375,TRUE
0,0.3125,435,24.470588,TRUE
2,0.625,110,20.6,TRUE
21,2,2028,288.714286,TRUE
3,0.6,33,4.166667,TRUE
19,0.666667,250,23.6,TRUE
3,2,3,0,TRUE
3,0.7875,2654,436,TRUE
716,0.930233,683,14.5,TRUE
714,0.629167,1450,22.639344,TRUE
0,0.416667,87,19.75,TRUE
8,1.247951,4275,805.2,TRUE
121,0.680272,943,41.545455,TRUE
1,0.5,614,203.333333,TRUE
0,0,171,54.666667,TRUE
6,0.375,217,23,TRUE
0,0.333333,437,42.4,TRUE
6,2,113,27.25,TRUE
0,0.628571,158,9.2,TRUE
0,0.6875,276,29,TRUE
0,0.5,157,21.142857,TRUE
219,0.972789,2461,110.227273,TRUE
1,2,28,13,TRUE
24,2,161,12.416667,TRUE
1,0.703704,99,8.6,TRUE
1,0.5,314,103.333333,TRUE
375,0.780488,2044,47.380952,TRUE
1,2,43,20.5,TRUE
239,0.733333,1095,34.16129,TRUE
1,2,44,21,TRUE
10,2,57,10.4,TRUE
0,0.5,155,20.857143,TRUE
79,0.735294,474,25.111111,TRUE
66,0.909091,477,38.583333,TRUE
3,0.7875,2654,436,TRUE
5671,2,648,5.056075,TRUE
121,0.680272,943,41.545455,TRUE
0,2,4,3,TRUE
0,0.5,155,20.857143,TRUE
161,0.827273,417,16.913043,TRUE
0,0.333333,221,53.75,TRUE
15,2,12,1,TRUE
66,0.909091,477,38.583333,TRUE
23,0.925,419,36.363636,TRUE
1,0.5,614,203.333333,TRUE
8,1.247951,4275,805.2,TRUE
0,0.416667,87,19.75,TRUE
714,0.629167,1450,22.639344,TRUE
0,0,171,54.666667,TRUE
1,0.5,599,198.333333,TRUE
0,0.5,155,20.857143,TRUE
10,2,74,13.8,TRUE
0,0,171,54.666667,TRUE
1,0.5,595,197,TRUE
15,2,12,1,TRUE
5671,2,648,5.056075,TRUE
161,0.827273,417,16.913043,TRUE
0,0.3125,435,24.470588,TRUE
375,0.780488,2044,47.380952,TRUE
121,0.680272,943,41.545455,TRUE
202,0.851541,775,13.769231,TRUE
2,0.625,110,20.6,TRUE
6,0.375,124,12.666667,TRUE
36,2,69,6.666667,TRUE
15,2,12,1,TRUE
0,0.3125,435,24.470588,TRUE
202,0.851541,775,13.769231,TRUE
8,1.24375,1199,222.8,TRUE
0,0.730769,163,10.357143,TRUE
8,1,45,7.6,TRUE
3,2,31,9.333333,TRUE
8,1.24375,1199,222.8,TRUE
36,2,69,6.666667,TRUE
1,2,10,4,TRUE
26,0.571429,200,23.875,TRUE
3,2,3,0,TRUE
0,0,171,54.666667,TRUE
0,0.333333,437,42.4,TRUE
21,2,2028,288.714286,TRUE
5671,2,648,5.056075,TRUE
8,1.24375,1199,222.8,TRUE
15,1,80,12.166667,TRUE
0,2,203,0,TRUE
4,0.666667,30,6.25,TRUE
0,2,28,21,TRUE
15,2,12,1,TRUE
19,0.666667,250,23.6,TRUE
0,0.5,157,21.142857,TRUE
10,2,57,10.4,TRUE
1,0.5,26,7.333333,TRUE
50,0.831579,1165,56.75,TRUE
3,0.7875,2654,436,TRUE
23,0.925,419,36.363636,TRUE
0,0,171,54.666667,TRUE
1,1.428571,1872,618.333333,TRUE
10,2,85,16,TRUE
6,0.375,217,23,TRUE
79,0.735294,474,25.111111,TRUE
1,2,28,13,TRUE
0,0.382353,458,24.222222,TRUE
1,1.428571,1872,618.333333,TRUE
121,0.680272,943,41.545455,TRUE
0,0,171,54.666667,TRUE
8,1,45,7.6,TRUE
46,0.6,561,33.9375,TRUE
0,0.628571,158,9.2,TRUE
8,1.24375,1199,222.8,TRUE
8,1,45,7.6,TRUE
239,0.733333,1095,34.16129,TRUE
10,2,69,12.8,TRUE
8,1.24359,1171,217.6,TRUE
24,2,161,12.416667,TRUE
3,0.6,33,4.166667,TRUE
19,0.666667,250,23.6,TRUE
161,0.827273,417,16.913043,TRUE
3,0.6,33,4.166667,TRUE
0,0.920622,2509,25.273684,TRUE
3,2,3,0,TRUE
239,0.733333,1095,34.16129,TRUE
3,0.733333,303,24.909091,TRUE
24,2,161,12.416667,TRUE
8,1.246296,2125,397,TRUE
