@relation antA-weka.filters.supervised.instance.Resample-B0.0-S1-Z25.0-no-replacement-weka.filters.supervised.instance.Resample-B1.0-S1-Z161.428572

@attribute cbo numeric
@attribute rfc numeric
@attribute lcom numeric
@attribute ce numeric
@attribute npm numeric
@attribute lcom3 numeric
@attribute loc numeric
@attribute moa numeric
@attribute cam numeric
@attribute amc numeric
@attribute Faultiness {FALSE,TRUE}

@data
7,6,15,1,6,1.2,10,0,0.722222,0,FALSE
4,34,0,1,1,0.785714,312,0,0.85,26.090909,FALSE
5,53,0,4,9,0.819444,396,1,0.238095,42,FALSE
3,8,0,1,3,0,32,0,0.555556,9.333333,FALSE
1,2,0,1,1,2,5,0,1,4,FALSE
3,20,4,2,4,0.833333,168,0,0.466667,32,FALSE
13,48,58,13,12,0.786667,485,2,0.25,28.6875,FALSE
25,78,218,21,17,0.914783,1203,0,0.322981,48.083333,FALSE
7,24,29,5,6,0.555556,162,0,0.5,15,FALSE
3,63,297,2,10,0.778846,527,2,0.37963,18.222222,FALSE
10,23,3,8,6,0.666667,139,2,0.428571,18.285714,FALSE
59,14,20,1,7,0.714286,87,0,0.6875,9.625,FALSE
2,29,0,2,5,0.64,1260,0,0.555556,208.166667,FALSE
14,47,124,4,18,0.7,575,0,0.325397,26.047619,FALSE
7,13,1,6,2,2,66,0,1,31.5,FALSE
5,6,15,1,6,2,6,0,0.444444,0,FALSE
4,9,3,3,3,2,27,0,0.555556,8,FALSE
5,22,0,5,3,0,149,0,0.666667,48.333333,FALSE
11,20,4,7,9,0.6875,108,0,0.388889,10.555556,FALSE
7,78,118,3,12,0.888889,745,0,0.411111,45.375,FALSE
6,29,87,4,12,0.946429,190,3,0.223214,10.866667,FALSE
9,31,15,7,10,0.666667,166,1,0.3,15.3,FALSE
5,19,0,5,5,0.666667,100,0,0.533333,18.4,FALSE
5,37,4,5,2,0.5,250,0,0.5,48.8,FALSE
14,23,68,2,12,0.697917,308,0,0.708333,22.076923,FALSE
5,32,2,5,4,0.666667,215,0,0.75,52.25,FALSE
14,23,68,2,12,0.697917,308,0,0.708333,22.076923,FALSE
6,37,0,5,7,0.69697,308,0,0.3,24.166667,FALSE
7,13,1,6,2,2,66,0,1,31.5,FALSE
11,37,11,8,10,0.683333,285,3,0.287879,24.363636,FALSE
4,2,1,2,2,2,2,0,0.75,0,FALSE
11,5,10,0,5,2,5,0,0.533333,0,FALSE
17,36,3,12,10,0.583333,253,2,0.266667,23.9,FALSE
9,28,0,5,7,0.708333,215,0,0.342857,29.142857,FALSE
17,36,3,12,10,0.583333,253,2,0.266667,23.9,FALSE
4,18,14,1,4,0.65625,88,0,0.518519,8.333333,FALSE
5,37,4,5,2,0.5,250,0,0.5,48.8,FALSE
5,19,0,5,5,0.666667,100,0,0.533333,18.4,FALSE
1,35,4,0,4,0.583333,354,0,0.5,69.2,FALSE
13,48,58,13,12,0.786667,485,2,0.25,28.6875,FALSE
4,7,0,3,3,0,29,0,0.666667,8.333333,FALSE
10,23,3,8,6,0.666667,139,2,0.428571,18.285714,FALSE
11,39,0,8,6,0.657143,294,1,0.325,35.125,FALSE
3,17,4,3,3,0.666667,152,0,0.75,36.75,FALSE
2,5,6,1,4,2,16,0,0.875,3,FALSE
4,19,10,3,6,0.729167,159,1,0.277778,16,FALSE
6,37,0,5,7,0.69697,308,0,0.3,24.166667,FALSE
14,37,19,13,9,0.75,317,1,0.327273,27.272727,FALSE
59,7,0,1,5,0,33,1,0.45,5.4,FALSE
12,36,0,12,4,0.525,375,3,0.4,40.111111,FALSE
7,6,15,1,6,1.2,10,0,0.722222,0,FALSE
6,6,1,1,3,0.5,25,0,0.833333,7,FALSE
18,23,0,16,16,0,110,0,0.114583,5.055556,FALSE
7,28,20,5,12,0.809524,183,2,0.3,12.538462,FALSE
14,67,130,13,16,0.84689,812,4,0.25,39.05,FALSE
4,2,1,2,2,2,2,0,0.75,0,FALSE
4,32,34,3,0,0.9375,145,1,0.481481,14.888889,FALSE
7,28,20,5,12,0.809524,183,2,0.3,12.538462,FALSE
14,67,130,13,16,0.84689,812,4,0.25,39.05,FALSE
25,78,218,21,17,0.914783,1203,0,0.322981,48.083333,FALSE
7,24,29,5,6,0.555556,162,0,0.5,15,FALSE
4,6,0,3,3,0,30,0,0.666667,8.666667,FALSE
5,22,1,5,6,0.7,137,0,0.416667,21.166667,FALSE
0,4,3,0,3,2,20,0,0.5,5.666667,FALSE
7,78,118,3,12,0.888889,745,0,0.411111,45.375,FALSE
11,61,121,5,15,0.75,503,0,0.294737,25.157895,FALSE
13,5,10,0,5,2,5,0,0.533333,0,FALSE
51,102,301,13,24,0.603448,1238,1,0.121839,40.2,FALSE
17,77,95,17,19,0.742857,439,1,0.172727,18.727273,FALSE
4,18,14,1,4,0.65625,88,0,0.518519,8.333333,FALSE
3,63,297,2,10,0.778846,527,2,0.37963,18.222222,FALSE
3,17,0,1,3,0.25,204,0,0.666667,65.666667,FALSE
5,17,0,4,5,0.777778,107,0,0.47619,13.857143,FALSE
5,7,6,0,5,0.75,32,0,0.7,5,FALSE
5,12,3,4,1,2,40,0,0.666667,12.333333,FALSE
6,26,0,5,5,0.571429,164,0,0.375,19.125,FALSE
4,16,0,4,4,0.333333,59,0,0.875,13.5,FALSE
5,12,3,4,1,2,40,0,0.666667,12.333333,FALSE
5,25,15,5,5,2,94,0,0.833333,14.666667,FALSE
10,23,0,4,8,0.761905,197,0,0.35,22.875,FALSE
2,5,6,1,4,2,16,0,0.875,3,FALSE
2,29,0,2,5,0.64,1260,0,0.555556,208.166667,FALSE
6,13,0,1,5,0,69,0,0.533333,12.6,FALSE
3,11,13,1,6,0.8,68,0,0.444444,10.166667,FALSE
7,15,0,2,4,0.333333,77,0,0.4375,18,FALSE
3,24,17,3,10,0.671429,309,0,0.545455,26.454545,FALSE
1,14,28,0,8,2,271,0,0.45,32.875,FALSE
0,3,1,0,2,2,7,0,0.75,2.5,FALSE
8,22,0,8,7,0.625,147,0,0.342857,19.428571,FALSE
13,48,58,13,12,0.786667,480,2,0.25,28.375,FALSE
3,12,3,0,3,2,90,0,0.333333,29,FALSE
1,14,28,0,8,2,271,0,0.45,32.875,FALSE
6,37,0,5,7,0.69697,308,0,0.3,24.166667,FALSE
19,40,223,19,23,0.045455,179,0,0.093822,6.73913,FALSE
9,31,15,7,10,0.666667,166,1,0.3,15.3,FALSE
4,13,0,4,5,0.5,65,0,0.8,11.6,FALSE
8,26,0,4,7,0.666667,261,0,0.342857,35.714286,FALSE
2,7,6,1,4,2,20,0,0.875,4,FALSE
7,78,118,3,12,0.888889,745,0,0.411111,45.375,FALSE
5,18,0,4,5,0.708333,126,0,0.47619,16.428571,FALSE
19,91,802,14,40,0.943696,724,2,0.156818,15.022727,FALSE
14,37,19,13,9,0.75,317,1,0.327273,27.272727,FALSE
25,78,218,21,17,0.914783,1203,0,0.322981,48.083333,FALSE
3,17,4,3,3,0.666667,152,0,0.75,36.75,FALSE
1,3,0,1,1,2,7,0,1,6,FALSE
12,50,24,6,2,0.85,288,1,0.296296,30.444444,FALSE
1,3,1,0,2,2,7,0,0.75,2.5,FALSE
4,19,10,3,6,0.729167,159,1,0.277778,16,FALSE
1,35,4,0,4,0.583333,354,0,0.5,69.2,FALSE
7,78,118,3,12,0.888889,745,0,0.411111,45.375,FALSE
7,19,3,6,2,1,93,0,0.5,29.666667,FALSE
2,8,1,1,2,2,48,0,0.5,23,FALSE
8,16,0,3,3,0.583333,105,1,0.583333,19.4,FALSE
4,0,0,2,0,2,0,0,0,0,FALSE
1,42,24,0,7,0.714286,485,0,0.346939,59.375,FALSE
6,4,6,4,4,2,4,0,0.625,0,FALSE
9,29,0,9,9,0.583333,168,1,0.444444,17.333333,FALSE
4,19,10,3,6,0.729167,159,1,0.277778,16,FALSE
15,1,0,1,1,2,1,0,1,0,FALSE
14,47,124,4,18,0.7,575,0,0.325397,26.047619,FALSE
4,25,14,3,4,0.571429,163,1,0.3,18.875,FALSE
1,35,4,0,4,0.583333,354,0,0.5,69.2,FALSE
8,26,0,4,7,0.666667,261,0,0.342857,35.714286,FALSE
8,22,3,7,2,1,152,0,0.5,48.666667,FALSE
4,2,1,2,2,2,2,0,0.75,0,FALSE
2,33,4,1,5,0.673469,269,1,0.416667,31.75,FALSE
5,12,3,4,1,2,40,0,0.666667,12.333333,FALSE
5,27,0,4,7,0.5,115,0,0.47619,15.142857,FALSE
18,1,0,1,1,2,1,0,1,0,FALSE
15,3,3,0,3,2,3,0,1,0,FALSE
6,12,2,2,5,0.625,48,0,0.466667,8.2,FALSE
10,23,3,8,6,0.666667,139,2,0.428571,18.285714,FALSE
2,7,6,1,4,2,20,0,0.875,4,FALSE
12,7,4,3,3,0.666667,22,1,0.5,4.25,FALSE
3,20,4,2,4,0.833333,168,0,0.466667,32,FALSE
9,31,15,7,10,0.666667,166,1,0.3,15.3,FALSE
12,7,4,3,3,0.666667,22,1,0.5,4.25,FALSE
7,5,10,1,5,2,5,0,0.4,0,FALSE
4,39,22,3,6,0.785714,377,0,0.166667,45.875,FALSE
2,39,10,2,8,0.714286,265,0,0.325,31.625,FALSE
6,12,2,2,5,0.625,48,0,0.466667,8.2,FALSE
4,13,0,4,4,0.625,76,1,0.5,13.4,FALSE
11,20,4,7,9,0.6875,108,0,0.388889,10.555556,FALSE
13,48,58,13,12,0.786667,480,2,0.25,28.375,FALSE
7,24,29,5,6,0.555556,162,0,0.5,15,FALSE
5,53,0,4,9,0.819444,396,1,0.238095,42,FALSE
5,13,0,1,5,0,69,0,0.533333,12.6,FALSE
22,77,149,20,16,0.826705,1164,4,0.142857,48.913043,FALSE
4,34,0,1,1,0.785714,312,0,0.85,26.090909,FALSE
1,42,24,0,7,0.714286,485,0,0.346939,59.375,FALSE
4,7,0,3,3,0,29,0,0.666667,8.333333,FALSE
4,0,0,2,0,2,0,0,0,0,FALSE
1,15,6,1,1,1.333333,49,0,1,11,FALSE
7,40,3,5,1,2,237,0,0.555556,78,FALSE
2,5,6,1,4,2,16,0,0.875,3,FALSE
18,23,0,16,16,0,110,0,0.114583,5.055556,FALSE
7,6,15,1,6,1.2,10,0,0.722222,0,FALSE
12,50,24,6,2,0.85,288,1,0.296296,30.444444,FALSE
0,0,0,0,0,2,0,0,0,0,FALSE
6,16,0,6,4,0.333333,46,0,0.625,10.25,FALSE
32,36,36,0,7,1.104167,281,0,0.25,29.555556,FALSE
7,26,0,6,6,0.65,185,3,0.305556,29.166667,FALSE
11,18,0,10,9,0.583333,78,1,0.161538,4.846154,TRUE
28,120,396,6,25,0.928571,1348,0,0.278571,45.310345,TRUE
27,121,2541,18,68,0.964768,918,6,0.205714,10.866667,TRUE
7,39,0,6,7,0.712963,424,0,0.292308,30.923077,TRUE
23,92,81,15,4,0.71256,899,9,0.230159,45.105263,TRUE
7,82,65,7,1,0.816568,1253,0,0.169643,87.571429,TRUE
3,41,84,2,16,0.674074,559,2,0.25,33.375,TRUE
14,45,25,10,16,0.488889,458,0,0.298246,22.578947,TRUE
51,169,1200,16,35,0.848864,1842,2,0.155844,31.607143,TRUE
6,36,58,5,13,0.633333,366,0,0.242188,21.5,TRUE
15,54,59,15,15,0.880952,398,1,0.373333,24.733333,TRUE
31,65,303,4,26,0.689655,634,0,0.17734,20.033333,TRUE
6,80,272,6,12,0.928105,777,1,0.290123,26.142857,TRUE
9,28,1,8,2,2,268,0,1,133,TRUE
9,28,1,8,2,2,268,0,1,133,TRUE
27,121,2541,18,68,0.964768,918,6,0.205714,10.866667,TRUE
13,55,26,13,14,0.577778,275,1,0.390625,16,TRUE
22,86,15,14,4,0.728571,887,7,0.266667,77.727273,TRUE
27,121,2541,18,68,0.964768,918,6,0.205714,10.866667,TRUE
17,26,31,2,7,0.892308,362,1,0.3,30.727273,TRUE
13,55,26,13,14,0.577778,275,1,0.390625,16,TRUE
15,54,59,15,15,0.880952,398,1,0.373333,24.733333,TRUE
23,92,81,15,4,0.71256,899,9,0.230159,45.105263,TRUE
6,35,130,6,12,0.991071,207,0,0.352941,10.764706,TRUE
12,79,333,11,31,0.751634,487,6,0.167857,12.657143,TRUE
11,18,0,10,9,0.583333,78,1,0.161538,4.846154,TRUE
18,69,163,14,14,0.846154,514,2,0.198864,20.782609,TRUE
6,14,1,5,2,2,45,0,1,21.5,TRUE
6,35,130,6,12,0.991071,207,0,0.352941,10.764706,TRUE
10,82,184,9,10,0.683333,719,2,0.22619,33.095238,TRUE
23,98,112,15,4,0.730435,951,9,0.242857,43.190476,TRUE
18,55,37,16,9,0.728571,730,4,0.193333,47,TRUE
17,26,31,2,7,0.892308,362,1,0.3,30.727273,TRUE
3,41,84,2,16,0.674074,559,2,0.25,33.375,TRUE
3,41,84,2,16,0.674074,559,2,0.25,33.375,TRUE
15,67,295,11,29,0.842975,586,1,0.173203,15.911765,TRUE
7,60,41,7,3,0.9,748,0,0.285714,72.8,TRUE
13,52,90,11,15,0.8375,522,1,0.22619,23.095238,TRUE
7,15,3,6,1,2,112,0,0.444444,36.333333,TRUE
18,69,163,14,14,0.846154,514,2,0.198864,20.782609,TRUE
7,39,0,6,7,0.712963,424,0,0.292308,30.923077,TRUE
14,45,25,10,16,0.488889,458,0,0.298246,22.578947,TRUE
7,14,3,6,1,2,88,0,0.444444,28.333333,TRUE
18,69,163,14,14,0.846154,514,2,0.198864,20.782609,TRUE
3,41,84,2,16,0.674074,559,2,0.25,33.375,TRUE
19,67,112,13,14,0.770833,468,1,0.183007,26.176471,TRUE
23,98,112,15,4,0.730435,951,9,0.242857,43.190476,TRUE
19,67,112,13,14,0.770833,468,1,0.183007,26.176471,TRUE
7,9,0,2,3,0,47,0,0.666667,14.333333,TRUE
10,47,11,9,10,0.75,329,3,0.2125,31.1,TRUE
10,82,184,9,10,0.683333,719,2,0.22619,33.095238,TRUE
7,14,3,6,1,2,88,0,0.444444,28.333333,TRUE
7,15,3,6,1,2,112,0,0.444444,36.333333,TRUE
61,144,1603,10,31,0.874288,2303,2,0.21371,35.015873,TRUE
9,28,1,8,2,2,268,0,1,133,TRUE
13,55,26,13,14,0.577778,275,1,0.390625,16,TRUE
15,54,59,15,15,0.880952,398,1,0.373333,24.733333,TRUE
1,7,0,0,2,0,20,0,0.75,8.5,TRUE
16,7,21,1,7,2,7,0,1,0,TRUE
16,72,165,16,16,0.904762,675,1,0.227273,29.045455,TRUE
11,18,0,10,9,0.583333,78,1,0.161538,4.846154,TRUE
15,108,233,15,22,0.902609,1156,2,0.160256,42.576923,TRUE
9,34,118,7,17,0.975,137,1,0.270588,6.470588,TRUE
11,53,16,10,7,0.75,457,0,0.271605,49.222222,TRUE
61,144,1603,10,31,0.874288,2303,2,0.21371,35.015873,TRUE
31,85,218,20,18,0.776812,708,6,0.13834,27.875,TRUE
16,72,165,16,16,0.904762,675,1,0.227273,29.045455,TRUE
22,86,15,14,4,0.728571,887,7,0.266667,77.727273,TRUE
6,14,1,5,2,2,45,0,1,21.5,TRUE
16,7,21,1,7,2,7,0,1,0,TRUE
17,81,5,13,4,0.783626,743,7,0.259259,71.4,TRUE
11,53,16,10,7,0.75,457,0,0.271605,49.222222,TRUE
5,53,19,5,1,0.916667,404,1,0.485714,56.428571,TRUE
23,98,112,15,4,0.730435,951,9,0.242857,43.190476,TRUE
14,85,180,14,13,0.782609,741,0,0.326087,29.541667,TRUE
5,15,1,5,6,0.7,75,0,0.555556,10.833333,TRUE
5,53,19,5,1,0.916667,404,1,0.485714,56.428571,TRUE
4,15,0,3,4,0.333333,109,0,0.5,25.75,TRUE
17,81,5,13,4,0.783626,743,7,0.259259,71.4,TRUE
14,45,25,10,16,0.488889,458,0,0.298246,22.578947,TRUE
7,39,0,6,7,0.712963,424,0,0.292308,30.923077,TRUE
22,151,498,22,38,0.860884,1000,4,0.122222,19.5625,TRUE
12,79,333,11,31,0.751634,487,6,0.167857,12.657143,TRUE
17,81,5,13,4,0.783626,743,7,0.259259,71.4,TRUE
6,36,58,5,13,0.633333,366,0,0.242188,21.5,TRUE
11,53,16,10,7,0.75,457,0,0.271605,49.222222,TRUE
51,169,1200,16,35,0.848864,1842,2,0.155844,31.607143,TRUE
6,14,1,5,2,2,45,0,1,21.5,TRUE
18,55,37,16,9,0.728571,730,4,0.193333,47,TRUE
15,67,295,11,29,0.842975,586,1,0.173203,15.911765,TRUE
18,55,37,16,9,0.728571,730,4,0.193333,47,TRUE
14,85,180,14,13,0.782609,741,0,0.326087,29.541667,TRUE
15,54,59,15,15,0.880952,398,1,0.373333,24.733333,TRUE
17,81,5,13,4,0.783626,743,7,0.259259,71.4,TRUE
5,57,34,3,2,1.083333,566,0,0.303571,60.888889,TRUE
16,72,165,16,16,0.904762,675,1,0.227273,29.045455,TRUE
16,72,165,16,16,0.904762,675,1,0.227273,29.045455,TRUE
6,14,1,5,2,2,45,0,1,21.5,TRUE
31,85,218,20,18,0.776812,708,6,0.13834,27.875,TRUE
11,53,16,10,7,0.75,457,0,0.271605,49.222222,TRUE
10,47,11,9,10,0.75,329,3,0.2125,31.1,TRUE
3,13,8,2,3,0.875,91,0,0.266667,16.4,TRUE
12,79,333,11,31,0.751634,487,6,0.167857,12.657143,TRUE
16,7,21,1,7,2,7,0,1,0,TRUE
7,39,0,6,7,0.712963,424,0,0.292308,30.923077,TRUE
7,39,0,6,7,0.712963,424,0,0.292308,30.923077,TRUE
23,92,81,15,4,0.71256,899,9,0.230159,45.105263,TRUE
16,7,21,1,7,2,7,0,1,0,TRUE
61,144,1603,10,31,0.874288,2303,2,0.21371,35.015873,TRUE
7,33,65,7,14,0.910256,404,1,0.595238,27,TRUE
17,118,72,15,17,0.851449,1066,1,0.185185,42.916667,TRUE
51,169,1200,16,35,0.848864,1842,2,0.155844,31.607143,TRUE
7,60,41,7,3,0.9,748,0,0.285714,72.8,TRUE
10,47,11,9,10,0.75,329,3,0.2125,31.1,TRUE
28,120,396,6,25,0.928571,1348,0,0.278571,45.310345,TRUE
19,67,112,13,14,0.770833,468,1,0.183007,26.176471,TRUE
22,86,15,14,4,0.728571,887,7,0.266667,77.727273,TRUE
18,69,163,14,14,0.846154,514,2,0.198864,20.782609,TRUE
1,7,0,0,2,0,20,0,0.75,8.5,TRUE
11,38,2,10,8,0.409091,224,0,0.197917,17.5,TRUE
13,55,26,13,14,0.577778,275,1,0.390625,16,TRUE
31,65,303,4,26,0.689655,634,0,0.17734,20.033333,TRUE
9,28,1,8,2,2,268,0,1,133,TRUE
15,108,233,15,22,0.902609,1156,2,0.160256,42.576923,TRUE
19,67,112,13,14,0.770833,468,1,0.183007,26.176471,TRUE
8,34,0,8,6,0.6,493,0,0.555556,80.5,TRUE
16,7,21,1,7,2,7,0,1,0,TRUE
7,14,3,6,1,2,88,0,0.444444,28.333333,TRUE
17,26,31,2,7,0.892308,362,1,0.3,30.727273,TRUE
18,69,163,14,14,0.846154,514,2,0.198864,20.782609,TRUE
15,108,233,15,22,0.902609,1156,2,0.160256,42.576923,TRUE
3,41,84,2,16,0.674074,559,2,0.25,33.375,TRUE
16,7,21,1,7,2,7,0,1,0,TRUE
13,52,90,11,15,0.8375,522,1,0.22619,23.095238,TRUE
15,67,295,11,29,0.842975,586,1,0.173203,15.911765,TRUE
6,80,272,6,12,0.928105,777,1,0.290123,26.142857,TRUE
10,47,241,3,26,0.916364,279,3,0.153846,9.307692,TRUE
3,13,8,2,3,0.875,91,0,0.266667,16.4,TRUE
1,7,0,0,2,0,20,0,0.75,8.5,TRUE
22,86,15,14,4,0.728571,887,7,0.266667,77.727273,TRUE
31,85,218,20,18,0.776812,708,6,0.13834,27.875,TRUE
22,86,15,14,4,0.728571,887,7,0.266667,77.727273,TRUE
14,85,180,14,13,0.782609,741,0,0.326087,29.541667,TRUE
17,81,5,13,4,0.783626,743,7,0.259259,71.4,TRUE
5,15,1,5,6,0.7,75,0,0.555556,10.833333,TRUE
13,52,90,11,15,0.8375,522,1,0.22619,23.095238,TRUE
10,47,241,3,26,0.916364,279,3,0.153846,9.307692,TRUE
15,67,295,11,29,0.842975,586,1,0.173203,15.911765,TRUE
11,53,16,10,7,0.75,457,0,0.271605,49.222222,TRUE
7,60,41,7,3,0.9,748,0,0.285714,72.8,TRUE
5,15,1,5,6,0.7,75,0,0.555556,10.833333,TRUE
7,33,65,7,14,0.910256,404,1,0.595238,27,TRUE
13,52,90,11,15,0.8375,522,1,0.22619,23.095238,TRUE
19,67,112,13,14,0.770833,468,1,0.183007,26.176471,TRUE
11,53,16,10,7,0.75,457,0,0.271605,49.222222,TRUE
7,39,0,6,7,0.712963,424,0,0.292308,30.923077,TRUE
23,98,112,15,4,0.730435,951,9,0.242857,43.190476,TRUE
6,80,272,6,12,0.928105,777,1,0.290123,26.142857,TRUE
1,7,0,0,2,0,20,0,0.75,8.5,TRUE
17,26,31,2,7,0.892308,362,1,0.3,30.727273,TRUE
1,7,0,0,2,0,20,0,0.75,8.5,TRUE
7,39,0,6,7,0.712963,424,0,0.292308,30.923077,TRUE
18,55,37,16,9,0.728571,730,4,0.193333,47,TRUE
7,33,65,7,14,0.910256,404,1,0.595238,27,TRUE
5,57,34,3,2,1.083333,566,0,0.303571,60.888889,TRUE
61,144,1603,10,31,0.874288,2303,2,0.21371,35.015873,TRUE
12,79,333,11,31,0.751634,487,6,0.167857,12.657143,TRUE
10,47,241,3,26,0.916364,279,3,0.153846,9.307692,TRUE
7,60,41,7,3,0.9,748,0,0.285714,72.8,TRUE
7,9,0,2,3,0,47,0,0.666667,14.333333,TRUE
5,15,1,5,6,0.7,75,0,0.555556,10.833333,TRUE
15,67,295,11,29,0.842975,586,1,0.173203,15.911765,TRUE
10,82,184,9,10,0.683333,719,2,0.22619,33.095238,TRUE
15,108,233,15,22,0.902609,1156,2,0.160256,42.576923,TRUE
23,92,81,15,4,0.71256,899,9,0.230159,45.105263,TRUE
11,53,16,10,7,0.75,457,0,0.271605,49.222222,TRUE
7,82,65,7,1,0.816568,1253,0,0.169643,87.571429,TRUE
31,85,218,20,18,0.776812,708,6,0.13834,27.875,TRUE
12,79,333,11,31,0.751634,487,6,0.167857,12.657143,TRUE
10,82,184,9,10,0.683333,719,2,0.22619,33.095238,TRUE
17,118,72,15,17,0.851449,1066,1,0.185185,42.916667,TRUE
7,9,0,2,3,0,47,0,0.666667,14.333333,TRUE
8,38,83,6,8,0.74359,220,1,0.297619,14.5,TRUE
28,120,396,6,25,0.928571,1348,0,0.278571,45.310345,TRUE
23,98,112,15,4,0.730435,951,9,0.242857,43.190476,TRUE
11,18,0,10,9,0.583333,78,1,0.161538,4.846154,TRUE
17,81,5,13,4,0.783626,743,7,0.259259,71.4,TRUE
8,38,83,6,8,0.74359,220,1,0.297619,14.5,TRUE
15,108,233,15,22,0.902609,1156,2,0.160256,42.576923,TRUE
7,82,65,7,1,0.816568,1253,0,0.169643,87.571429,TRUE
16,7,21,1,7,2,7,0,1,0,TRUE
10,82,184,9,10,0.683333,719,2,0.22619,33.095238,TRUE
8,34,0,8,6,0.6,493,0,0.555556,80.5,TRUE
6,80,272,6,12,0.928105,777,1,0.290123,26.142857,TRUE
31,65,303,4,26,0.689655,634,0,0.17734,20.033333,TRUE
8,34,0,8,6,0.6,493,0,0.555556,80.5,TRUE
12,79,333,11,31,0.751634,487,6,0.167857,12.657143,TRUE
5,53,19,5,1,0.916667,404,1,0.485714,56.428571,TRUE
