@relation ivyA-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N2-F2-weka.filters.supervised.instance.Resample-B1.0-S1-Z39.31623932-no-replacement

@attribute cbo numeric
@attribute rfc numeric
@attribute ce numeric
@attribute loc numeric
@attribute mfa numeric
@attribute cam numeric
@attribute Faultiness {FALSE,TRUE}

@data
14,20,4,127,0,0.26,FALSE
9,12,8,59,0,0.5,FALSE
8,1,1,1,0,1,FALSE
6,25,2,167,0,0.256579,FALSE
12,5,1,24,0,0.5,FALSE
7,26,7,172,0.802632,0.71875,FALSE
102,55,4,548,0.36,0.283333,FALSE
3,8,0,51,0,0.535714,FALSE
21,33,5,162,0,0.188034,FALSE
8,49,8,340,0.826531,0.240741,FALSE
9,20,6,89,0,0.533333,FALSE
22,2,0,2,0,0.75,FALSE
8,20,0,155,0,0.444444,FALSE
6,11,4,42,0,0.6,FALSE
1,10,0,34,0,0.5,FALSE
7,22,7,141,0.924242,0.666667,FALSE
9,9,9,27,0.961538,0.666667,FALSE
28,13,9,13,0,0.185897,FALSE
27,19,2,138,0,0.233333,FALSE
28,80,0,508,0,0.107813,FALSE
6,24,0,88,0.963636,0.7,FALSE
4,13,3,60,0,0.666667,FALSE
3,6,3,24,0,0.466667,FALSE
19,12,6,12,0,0.316667,FALSE
7,30,6,189,0.703704,0.55,FALSE
6,7,3,28,0,0.444444,FALSE
12,57,12,326,0.772152,0.342105,FALSE
8,36,6,214,0,0.25,FALSE
6,32,6,221,0.461538,0.4,FALSE
38,7,0,7,0,0.571429,FALSE
2,15,0,95,0,0.727273,FALSE
10,51,9,205,0,0.28125,FALSE
7,45,4,311,0.513514,0.315789,FALSE
26,111,23,957,0,0.3,FALSE
8,29,3,188,0,0.235714,FALSE
9,51,3,297,0,0.346154,FALSE
4,18,0,53,0.933333,1,FALSE
8,1,0,1,0,1,FALSE
9,2,0,2,0,1,FALSE
15,78,15,413,0.792208,0.254902,FALSE
8,7,7,37,0.933333,0.6,FALSE
11,51,8,349,0,0.383333,FALSE
6,31,0,133,0,0.333333,FALSE
9,4,0,4,0,0.666667,FALSE
10,38,0,207,0.881579,0.65,FALSE
7,34,4,217,0,0.202614,FALSE
14,44,7,255,0,0.177273,TRUE
6,26,5,125,0,0.3,TRUE
8,51,8,255,0.777778,0.366667,TRUE
10,46,2,431,0,0.219048,TRUE
5,18,2,109,0,0.416667,TRUE
7,21,4,88,0,0.625,TRUE
13,88,13,531,0.597561,0.375,TRUE
13,6,3,6,0,1,TRUE
7,31,6,166,0.64,0.363636,TRUE
13,64,0,411,0.82716,0.306667,TRUE
5,18,0,125,0.538462,0.464286,TRUE
5,3,0,3,0,0.666667,TRUE
4,19,3,82,0,0.31746,TRUE
16,65,0,877,0,0.416667,TRUE
10,4,1,4,0,0.55,TRUE
10,60,0,936,0,0.285714,TRUE
37,153,37,1515,0.307692,0.122333,TRUE
5,5,3,9,0,0.666667,TRUE
18,52,18,489,0,0.25,TRUE
20,12,9,12,0,0.2,TRUE
31,147,30,1429,0.347826,0.121442,TRUE
11,78,10,564,0.642105,0.371429,TRUE
5,79,0,948,0,0.292857,TRUE
8,42,7,329,0,0.263158,TRUE
11,17,4,103,0,0.241667,TRUE
3,8,1,34,0,0.6,TRUE
3,17,2,74,0,0.5,TRUE
8,6,2,6,0,1,TRUE
11,34,11,184,0.571429,0.240385,TRUE
19,81,17,681,0,0.285714,TRUE
8,5,5,15,0,0.625,TRUE
12,4,3,4,0,0.5,TRUE
6,39,3,193,0,0.35,TRUE
19,39,13,178,0.3,0.328125,TRUE
12,55,12,320,0.592593,0.212963,TRUE
12,64,12,464,0.7,0.345455,TRUE
6,14,1,105,0,0.311111,TRUE
4,30,4,170,0.790323,0.357143,TRUE
154,583,98,8095,0,0.068627,TRUE
16,49,7,255,0.755102,0.285714,TRUE
32,82,7,926,0,0.226337,TRUE
7,21,4,108,0,0.5625,TRUE
15,68,14,472,0.676471,0.180124,TRUE
27,13,0,87,0,0.444444,TRUE
6,1,1,1,0,1,TRUE
10,36,10,159,0.454545,0.377778,TRUE
