@relation ivyA-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N2-F2-weka.filters.supervised.instance.Resample-B1.0-S1-Z39.31623932-no-replacement

@attribute cbo numeric
@attribute rfc numeric
@attribute ce numeric
@attribute loc numeric
@attribute mfa numeric
@attribute cam numeric
@attribute Faultiness {FALSE,TRUE}

@data
8,1,2,1,0,1,FALSE
14,60,10,515,0,0.166667,FALSE
3,4,1,16,0,0.666667,FALSE
16,81,0,504,0.683673,0.3,FALSE
8,9,4,29,0,0.5,FALSE
16,59,15,354,0.752941,0.162879,FALSE
15,15,3,57,0,0.272727,FALSE
2,15,0,95,0,0.727273,FALSE
5,32,5,222,0.416667,0.4,FALSE
3,11,2,48,0.727273,0.666667,FALSE
33,146,23,1086,0,0.079545,FALSE
26,8,3,8,0,1,FALSE
2,6,1,23,0,0.666667,FALSE
12,5,1,24,0,0.5,FALSE
22,2,0,2,0,0.75,FALSE
3,4,2,10,0.833333,0.666667,FALSE
11,39,0,217,0.735849,0.222222,FALSE
6,9,5,41,0.875,0.466667,FALSE
16,43,14,143,0,0.181818,FALSE
4,18,0,78,0.97619,0.625,FALSE
8,7,7,37,0.933333,0.6,FALSE
37,20,6,20,0,0.3625,FALSE
8,18,4,114,0.272727,0.444444,FALSE
2,8,2,24,0,0.5,FALSE
3,5,2,15,1,1,FALSE
10,63,8,1034,0,0.285714,FALSE
5,31,0,223,0,0.555556,FALSE
11,2,1,2,0,0.75,FALSE
7,8,3,34,0,0.8,FALSE
11,24,4,107,0,0.393939,FALSE
7,34,6,288,0,0.333333,FALSE
2,20,0,67,0.910448,0.571429,FALSE
3,16,1,98,0,0.5,FALSE
13,30,10,149,0,0.5,FALSE
8,40,0,338,0.6,0.48,FALSE
6,10,5,27,0.714286,0.5,FALSE
7,29,4,213,0.413793,0.233333,FALSE
2,8,0,20,1,0.666667,FALSE
2,12,1,53,0,0.7,FALSE
7,26,3,119,0,0.272727,FALSE
7,23,7,121,0.847222,0.708333,FALSE
4,13,0,41,0.8125,0.583333,FALSE
7,8,4,28,0.857143,0.583333,FALSE
3,7,0,17,0.985185,1,FALSE
10,4,1,20,0,0.555556,FALSE
7,31,0,303,0.5,0.393939,FALSE
10,36,10,159,0.454545,0.377778,TRUE
17,62,0,491,0,0.233333,TRUE
12,29,10,242,0.125,0.21875,TRUE
13,64,0,411,0.82716,0.306667,TRUE
8,42,7,329,0,0.263158,TRUE
12,55,12,320,0.592593,0.212963,TRUE
18,73,0,666,0.736264,0.38,TRUE
13,94,0,1203,0.73913,0.357143,TRUE
13,86,10,593,0,0.12406,TRUE
32,82,7,926,0,0.226337,TRUE
8,43,8,226,0.765625,0.359375,TRUE
10,44,9,432,0,0.357143,TRUE
10,44,7,305,0.833333,0.6,TRUE
37,153,37,1515,0.307692,0.122333,TRUE
8,39,7,193,0.695652,0.375,TRUE
16,65,0,877,0,0.416667,TRUE
6,26,5,125,0,0.3,TRUE
13,6,3,6,0,1,TRUE
40,190,30,1443,0,0.067568,TRUE
8,6,2,6,0,1,TRUE
6,63,6,435,0.809524,0.4,TRUE
8,5,5,15,0,0.625,TRUE
7,17,4,69,0,0.28,TRUE
20,12,9,12,0,0.2,TRUE
7,31,6,166,0.64,0.363636,TRUE
32,87,15,691,0.606557,0.285,TRUE
8,51,8,255,0.777778,0.366667,TRUE
10,46,2,431,0,0.219048,TRUE
3,17,2,74,0,0.5,TRUE
6,37,4,172,0,0.666667,TRUE
12,4,3,4,0,0.5,TRUE
7,15,3,83,0.3,0.34375,TRUE
17,57,15,346,0.85,0.192308,TRUE
10,4,1,4,0,0.55,TRUE
12,32,4,152,0,0.309524,TRUE
13,88,13,531,0.597561,0.375,TRUE
42,27,1,164,0,0.340909,TRUE
14,4,0,4,0,1,TRUE
12,51,10,451,0.717647,0.35,TRUE
19,81,17,681,0,0.285714,TRUE
6,39,3,193,0,0.35,TRUE
16,103,0,824,0.663366,0.314286,TRUE
32,104,29,955,0,0.3125,TRUE
12,52,12,288,0.753846,0.470588,TRUE
6,33,0,179,0,0.444444,TRUE
4,19,3,82,0,0.31746,TRUE
