@relation ivyA-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N2-F2-weka.filters.supervised.instance.Resample-B1.0-S1-Z39.31623932-no-replacement

@attribute cbo numeric
@attribute rfc numeric
@attribute ce numeric
@attribute loc numeric
@attribute mfa numeric
@attribute cam numeric
@attribute Faultiness {FALSE,TRUE}

@data
14,21,3,75,0,0.4,FALSE
8,20,6,155,0,0.444444,FALSE
7,23,7,121,0.847222,0.708333,FALSE
5,20,4,110,0.583333,0.333333,FALSE
6,1,2,1,0,1,FALSE
21,33,5,162,0,0.188034,FALSE
2,13,0,69,0,0.625,FALSE
8,49,8,340,0.826531,0.240741,FALSE
6,24,0,88,0.963636,0.7,FALSE
6,38,4,180,0,0.666667,FALSE
3,4,2,10,0.833333,0.666667,FALSE
8,32,8,134,0.755102,0.192308,FALSE
2,15,0,95,0,0.727273,FALSE
6,10,5,27,0.5,0.5,FALSE
15,108,0,896,0.59292,0.221884,FALSE
8,26,7,127,0,0.314286,FALSE
2,22,0,97,0,0.4,FALSE
6,9,5,41,0.875,0.466667,FALSE
14,67,0,483,0.826667,0.145062,FALSE
3,4,1,14,0,0.75,FALSE
6,25,2,167,0,0.256579,FALSE
7,8,4,28,0.857143,0.583333,FALSE
11,4,0,20,0,0.555556,FALSE
14,21,3,75,0,0.4,FALSE
5,5,3,12,0.987654,1,FALSE
9,23,8,125,0,0.444444,FALSE
2,8,2,24,0,0.5,FALSE
8,3,0,14,0.8,0.625,FALSE
16,52,0,336,0.740741,0.46875,FALSE
8,28,8,101,0.956044,0.7,FALSE
27,123,23,1851,0,0.204545,FALSE
2,17,2,103,0,0.466667,FALSE
2,6,1,20,0,0.5,FALSE
33,78,13,394,0,0.150997,FALSE
4,19,3,57,0.714286,0.5,FALSE
9,11,4,46,0,0.2,FALSE
8,2,1,2,0,0.666667,FALSE
14,10,3,10,0,0.366667,FALSE
12,57,12,326,0.772152,0.342105,FALSE
4,25,1,215,0,0.242424,FALSE
6,7,3,28,0,0.444444,FALSE
8,8,5,8,0,0.458333,FALSE
10,63,8,1034,0,0.285714,FALSE
63,23,11,25,0,0.168478,FALSE
6,1,1,1,0,1,FALSE
12,29,5,126,0,0.416667,FALSE
13,13,2,47,0,0.333333,TRUE
17,62,0,491,0,0.233333,TRUE
8,5,5,15,0,0.625,TRUE
5,79,0,948,0,0.292857,TRUE
3,17,2,74,0,0.5,TRUE
27,13,0,87,0,0.444444,TRUE
7,17,4,69,0,0.28,TRUE
16,31,12,146,0,0.183824,TRUE
13,86,10,593,0,0.12406,TRUE
11,78,10,564,0.642105,0.371429,TRUE
8,43,8,226,0.765625,0.359375,TRUE
7,21,4,88,0,0.625,TRUE
12,51,10,451,0.717647,0.35,TRUE
10,46,2,431,0,0.219048,TRUE
16,49,7,255,0.755102,0.285714,TRUE
21,114,19,1472,0.472222,0.238889,TRUE
16,65,0,877,0,0.416667,TRUE
19,39,13,178,0.3,0.328125,TRUE
14,65,13,402,0.671233,0.37,TRUE
33,32,2,211,0,0.160714,TRUE
5,22,3,138,0,0.5,TRUE
12,64,12,464,0.7,0.345455,TRUE
17,57,15,346,0.85,0.192308,TRUE
13,6,3,6,0,1,TRUE
11,34,11,184,0.571429,0.240385,TRUE
7,52,5,420,0,0.25,TRUE
10,36,10,159,0.454545,0.377778,TRUE
26,120,26,1123,0.825243,0.12012,TRUE
32,87,15,691,0.606557,0.285,TRUE
12,29,0,99,0.142857,0.238095,TRUE
12,55,12,320,0.592593,0.212963,TRUE
11,17,4,103,0,0.241667,TRUE
42,27,1,164,0,0.340909,TRUE
154,583,98,8095,0,0.068627,TRUE
5,5,3,9,0,0.666667,TRUE
10,44,7,305,0.833333,0.6,TRUE
5,3,0,3,0,0.666667,TRUE
3,8,1,34,0,0.6,TRUE
20,12,9,12,0,0.2,TRUE
13,64,0,411,0.82716,0.306667,TRUE
10,60,0,936,0,0.285714,TRUE
6,39,3,193,0,0.35,TRUE
13,94,0,1203,0.73913,0.357143,TRUE
6,63,6,435,0.809524,0.4,TRUE
16,103,0,824,0.663366,0.314286,TRUE
9,44,9,230,0.777778,0.366667,TRUE
