@relation ivyA-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N2-F2-weka.filters.supervised.instance.Resample-B1.0-S1-Z39.31623932-no-replacement

@attribute cbo numeric
@attribute rfc numeric
@attribute ce numeric
@attribute loc numeric
@attribute mfa numeric
@attribute cam numeric
@attribute Faultiness {FALSE,TRUE}

@data
5,21,0,83,0.968254,0.5,FALSE
6,9,5,41,0.875,0.466667,FALSE
8,20,0,155,0,0.444444,FALSE
4,19,3,57,0.75,0.5,FALSE
9,15,6,67,0,0.65,FALSE
11,60,9,1007,0,0.333333,FALSE
4,9,3,61,0.777778,0.333333,FALSE
11,39,0,217,0.735849,0.222222,FALSE
9,8,2,30,0,0.466667,FALSE
4,19,3,57,0.714286,0.5,FALSE
3,24,3,222,0,0.316667,FALSE
9,39,7,228,0.826087,0.6,FALSE
11,12,0,45,0,0.333333,FALSE
6,10,5,27,0.5,0.5,FALSE
28,13,9,13,0,0.185897,FALSE
11,24,4,107,0,0.393939,FALSE
7,27,0,85,0.944134,0.345455,FALSE
10,2,1,2,0,0.666667,FALSE
5,9,4,40,0.875,0.5,FALSE
13,23,11,201,0,0.583333,FALSE
5,16,4,60,0.833333,0.666667,FALSE
6,25,2,167,0,0.256579,FALSE
10,4,1,20,0,0.555556,FALSE
5,8,0,20,1,0.666667,FALSE
10,36,10,166,0.454545,0.377778,FALSE
4,3,1,8,0,1,FALSE
52,8,3,8,0,1,FALSE
28,7,2,7,0,1,FALSE
8,28,8,101,0.956044,0.7,FALSE
4,6,0,6,0,0.75,FALSE
12,26,3,242,0.545455,0.222222,FALSE
41,17,0,148,0,0.407407,FALSE
23,83,5,638,0,0.194118,FALSE
5,5,3,12,0.987654,1,FALSE
6,10,5,27,0.714286,0.5,FALSE
33,146,23,1086,0,0.079545,FALSE
5,22,2,100,0,0.416667,FALSE
3,16,1,98,0,0.5,FALSE
2,6,0,21,0,0.5,FALSE
2,18,1,99,0.983871,0.666667,FALSE
14,103,14,642,0.592233,0.372093,FALSE
4,21,0,68,0,0.340909,FALSE
8,49,8,340,0.826531,0.240741,FALSE
3,20,0,61,0.963768,0.833333,FALSE
6,18,0,65,0,0.407407,FALSE
7,36,7,243,0.743902,0.363636,FALSE
13,88,13,531,0.597561,0.375,TRUE
8,5,5,15,0,0.625,TRUE
8,10,2,10,0,0.5,TRUE
7,15,3,83,0.3,0.34375,TRUE
11,34,11,184,0.571429,0.240385,TRUE
3,35,1,303,0,0.357143,TRUE
29,96,0,669,0.861789,0.205882,TRUE
32,104,29,955,0,0.3125,TRUE
150,67,5,653,0.28,0.280303,TRUE
5,22,3,138,0,0.5,TRUE
4,30,4,170,0.790323,0.357143,TRUE
20,12,9,12,0,0.2,TRUE
5,18,0,125,0.538462,0.464286,TRUE
33,32,2,211,0,0.160714,TRUE
4,14,3,89,0.714286,0.444444,TRUE
5,18,2,109,0,0.416667,TRUE
6,33,0,179,0,0.444444,TRUE
9,44,9,230,0.777778,0.366667,TRUE
17,62,0,491,0,0.233333,TRUE
6,1,1,1,0,1,TRUE
13,13,2,47,0,0.333333,TRUE
7,31,6,166,0.64,0.363636,TRUE
10,36,10,159,0.454545,0.377778,TRUE
6,63,6,435,0.809524,0.4,TRUE
3,17,2,74,0,0.5,TRUE
8,51,8,255,0.777778,0.366667,TRUE
32,82,7,926,0,0.226337,TRUE
8,42,7,329,0,0.263158,TRUE
14,4,0,4,0,1,TRUE
27,13,0,87,0,0.444444,TRUE
7,21,4,108,0,0.5625,TRUE
13,6,3,6,0,1,TRUE
7,17,4,69,0,0.28,TRUE
30,173,21,2020,0,0.122201,TRUE
31,147,30,1429,0.347826,0.121442,TRUE
13,94,0,1203,0.73913,0.357143,TRUE
7,52,5,420,0,0.25,TRUE
40,190,30,1443,0,0.067568,TRUE
6,26,5,125,0,0.3,TRUE
10,46,2,431,0,0.219048,TRUE
26,120,26,1123,0.825243,0.12012,TRUE
12,64,12,464,0.7,0.345455,TRUE
21,114,19,1472,0.472222,0.238889,TRUE
14,44,7,255,0,0.177273,TRUE
11,17,4,103,0,0.241667,TRUE
3,8,1,34,0,0.6,TRUE
