@relation ivyA-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N2-F2-weka.filters.supervised.instance.Resample-B1.0-S1-Z39.31623932-no-replacement

@attribute cbo numeric
@attribute rfc numeric
@attribute ce numeric
@attribute loc numeric
@attribute mfa numeric
@attribute cam numeric
@attribute Faultiness {FALSE,TRUE}

@data
26,8,3,8,0,1,FALSE
6,10,5,27,0.5,0.5,FALSE
8,26,7,127,0,0.314286,FALSE
4,2,1,4,0,0.666667,FALSE
4,21,0,68,0,0.340909,FALSE
31,148,31,895,0,0.190862,FALSE
3,11,2,48,0.727273,0.666667,FALSE
12,29,5,126,0,0.416667,FALSE
3,34,3,191,0.835616,0.487179,FALSE
6,28,0,95,0.924812,0.431818,FALSE
11,2,1,2,0,0.75,FALSE
4,9,3,61,0.777778,0.333333,FALSE
4,3,1,8,0,1,FALSE
10,41,10,214,0.5,0.4,FALSE
6,1,2,1,0,1,FALSE
3,7,0,17,0.985185,1,FALSE
16,32,4,187,0.409091,0.294643,FALSE
5,1,2,1,0,1,FALSE
6,7,3,28,0,0.444444,FALSE
10,74,9,608,0.889474,0.233766,FALSE
7,1,1,1,0,1,FALSE
6,11,4,42,0,0.6,FALSE
4,3,4,17,0.928571,0.6,FALSE
1,7,0,34,0,0.555556,FALSE
2,8,0,20,1,0.666667,FALSE
27,19,2,138,0,0.233333,FALSE
8,15,6,67,0,0.65,FALSE
2,17,2,103,0,0.466667,FALSE
11,51,8,349,0,0.383333,FALSE
14,10,3,10,0,0.366667,FALSE
12,5,1,24,0,0.5,FALSE
2,12,1,53,0,0.7,FALSE
12,79,11,785,0.660714,0.227778,FALSE
3,19,2,67,0,0.318182,FALSE
33,146,23,1086,0,0.079545,FALSE
2,22,0,97,0,0.4,FALSE
22,72,9,469,0,0.166667,FALSE
4,13,0,41,0.8125,0.583333,FALSE
2,20,0,67,0.910448,0.571429,FALSE
3,4,2,10,0.833333,0.666667,FALSE
5,9,4,40,0.875,0.5,FALSE
5,22,2,100,0,0.416667,FALSE
3,11,1,60,0,0.361111,FALSE
16,81,0,504,0.683673,0.3,FALSE
7,63,0,939,0,0.345238,FALSE
7,12,3,40,0,0.428571,FALSE
31,147,30,1429,0.347826,0.121442,TRUE
13,6,3,6,0,1,TRUE
17,57,15,346,0.85,0.192308,TRUE
13,88,13,531,0.597561,0.375,TRUE
8,43,8,226,0.765625,0.359375,TRUE
42,27,1,164,0,0.340909,TRUE
12,32,4,152,0,0.309524,TRUE
17,62,0,491,0,0.233333,TRUE
15,68,14,472,0.676471,0.180124,TRUE
12,29,0,99,0.142857,0.238095,TRUE
6,26,5,125,0,0.3,TRUE
8,6,2,6,0,1,TRUE
8,39,7,193,0.695652,0.375,TRUE
16,49,7,255,0.755102,0.285714,TRUE
7,21,4,108,0,0.5625,TRUE
16,31,12,146,0,0.183824,TRUE
13,13,2,47,0,0.333333,TRUE
6,14,1,105,0,0.311111,TRUE
6,37,4,172,0,0.666667,TRUE
8,51,8,255,0.777778,0.366667,TRUE
6,33,4,229,0,0.48,TRUE
27,13,0,87,0,0.444444,TRUE
16,103,0,824,0.663366,0.314286,TRUE
13,64,0,411,0.82716,0.306667,TRUE
7,21,4,88,0,0.625,TRUE
5,18,0,125,0.538462,0.464286,TRUE
4,14,3,89,0.714286,0.444444,TRUE
10,44,9,432,0,0.357143,TRUE
12,55,12,320,0.592593,0.212963,TRUE
6,39,3,193,0,0.35,TRUE
10,44,7,305,0.833333,0.6,TRUE
10,31,5,182,0,0.266667,TRUE
13,86,10,593,0,0.12406,TRUE
5,5,3,9,0,0.666667,TRUE
26,120,26,1123,0.825243,0.12012,TRUE
5,79,0,948,0,0.292857,TRUE
32,104,29,955,0,0.3125,TRUE
12,64,12,464,0.7,0.345455,TRUE
3,17,2,74,0,0.5,TRUE
3,17,0,136,0,0.375,TRUE
30,173,21,2020,0,0.122201,TRUE
10,60,0,936,0,0.285714,TRUE
32,87,15,691,0.606557,0.285,TRUE
10,36,10,159,0.454545,0.377778,TRUE
18,73,0,666,0.736264,0.38,TRUE
32,82,7,926,0,0.226337,TRUE
