@relation ivyA-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N2-F2-weka.filters.supervised.instance.Resample-B1.0-S1-Z39.31623932-no-replacement

@attribute cbo numeric
@attribute rfc numeric
@attribute ce numeric
@attribute loc numeric
@attribute mfa numeric
@attribute cam numeric
@attribute Faultiness {FALSE,TRUE}

@data
2,6,0,21,0,0.5,FALSE
9,8,2,30,0,0.466667,FALSE
20,83,0,926,0,0.226337,FALSE
3,8,0,51,0,0.535714,FALSE
27,19,2,138,0,0.233333,FALSE
11,60,9,1007,0,0.333333,FALSE
6,17,2,112,0,0.25,FALSE
2,6,1,35,0,0.5,FALSE
12,17,1,121,0,0.34375,FALSE
26,111,23,957,0,0.3,FALSE
3,33,3,184,0.803279,0.487179,FALSE
7,23,0,148,0,0.4,FALSE
4,13,0,41,0.8125,0.583333,FALSE
6,13,3,55,0,0.458333,FALSE
29,103,29,1168,0,0.285714,FALSE
3,7,0,17,0.985185,1,FALSE
10,8,3,8,0,1,FALSE
1,22,1,97,0,0.4,FALSE
3,4,2,10,0.833333,0.666667,FALSE
15,108,0,896,0.59292,0.221884,FALSE
6,28,6,110,0.923913,0.458333,FALSE
4,25,1,215,0,0.242424,FALSE
10,47,9,258,0,0.416667,FALSE
4,2,3,9,1,1,FALSE
2,13,1,86,0,0.571429,FALSE
8,36,6,214,0,0.25,FALSE
15,52,0,335,0.730769,0.46875,FALSE
3,3,0,3,0,0.666667,FALSE
9,40,7,286,0.606061,0.5,FALSE
7,70,6,1102,0,0.320313,FALSE
7,23,7,121,0.847222,0.708333,FALSE
15,78,15,408,0.753846,0.254902,FALSE
2,18,1,99,0.983871,0.666667,FALSE
15,85,0,542,0.783019,0.192308,FALSE
10,34,0,207,0,0.404762,FALSE
11,17,3,77,0,0.333333,FALSE
14,21,3,75,0,0.4,FALSE
6,25,2,167,0,0.256579,FALSE
8,29,3,188,0,0.235714,FALSE
11,40,0,212,0,0.416667,FALSE
2,4,1,11,0.666667,0.666667,FALSE
5,9,4,29,0,0.5,FALSE
6,4,3,8,0,0.625,FALSE
4,3,4,17,0.928571,0.6,FALSE
4,9,3,43,0,0.5,FALSE
9,39,7,228,0.826087,0.6,FALSE
40,190,30,1443,0,0.067568,TRUE
19,39,13,178,0.3,0.328125,TRUE
9,44,9,230,0.777778,0.366667,TRUE
16,31,12,146,0,0.183824,TRUE
17,57,15,346,0.85,0.192308,TRUE
7,21,4,88,0,0.625,TRUE
10,60,0,936,0,0.285714,TRUE
4,19,3,82,0,0.31746,TRUE
5,18,2,109,0,0.416667,TRUE
6,14,1,105,0,0.311111,TRUE
12,32,4,152,0,0.309524,TRUE
13,94,0,1203,0.73913,0.357143,TRUE
8,42,7,329,0,0.263158,TRUE
6,39,3,193,0,0.35,TRUE
6,33,4,229,0,0.48,TRUE
10,31,5,182,0,0.266667,TRUE
26,120,26,1123,0.825243,0.12012,TRUE
150,67,5,653,0.28,0.280303,TRUE
30,20,7,21,0,0.225,TRUE
12,55,12,320,0.592593,0.212963,TRUE
7,21,4,108,0,0.5625,TRUE
11,17,4,103,0,0.241667,TRUE
13,64,0,411,0.82716,0.306667,TRUE
32,82,7,926,0,0.226337,TRUE
37,153,37,1515,0.307692,0.122333,TRUE
27,13,0,87,0,0.444444,TRUE
3,17,0,136,0,0.375,TRUE
6,1,1,1,0,1,TRUE
15,68,14,472,0.676471,0.180124,TRUE
154,583,98,8095,0,0.068627,TRUE
14,65,13,402,0.671233,0.37,TRUE
6,33,0,179,0,0.444444,TRUE
5,79,0,948,0,0.292857,TRUE
10,36,10,159,0.454545,0.377778,TRUE
33,32,2,211,0,0.160714,TRUE
14,44,7,255,0,0.177273,TRUE
12,29,0,99,0.142857,0.238095,TRUE
13,13,2,47,0,0.333333,TRUE
16,103,0,824,0.663366,0.314286,TRUE
8,5,5,15,0,0.625,TRUE
6,63,6,435,0.809524,0.4,TRUE
8,39,7,193,0.695652,0.375,TRUE
3,8,1,34,0,0.6,TRUE
12,51,10,451,0.717647,0.35,TRUE
10,44,9,432,0,0.357143,TRUE
42,27,1,164,0,0.340909,TRUE
