@relation ivyA-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N2-F2-weka.filters.supervised.instance.Resample-B1.0-S1-Z39.31623932-no-replacement

@attribute cbo numeric
@attribute rfc numeric
@attribute ce numeric
@attribute loc numeric
@attribute mfa numeric
@attribute cam numeric
@attribute Faultiness {FALSE,TRUE}

@data
2,12,1,53,0,0.7,FALSE
9,37,9,190,0.953125,0.625,FALSE
11,51,8,349,0,0.383333,FALSE
5,9,4,29,0,0.5,FALSE
7,26,3,119,0,0.272727,FALSE
5,8,0,51,0,0.535714,FALSE
6,17,2,112,0,0.25,FALSE
7,10,5,38,0.857143,0.466667,FALSE
13,34,11,152,0.977011,1,FALSE
4,19,3,57,0.714286,0.5,FALSE
4,30,2,183,0,0.5,FALSE
4,13,0,41,0.8125,0.583333,FALSE
30,65,29,412,0,0.571429,FALSE
14,57,0,349,0.843537,0.139881,FALSE
13,12,2,20,0,0.52,FALSE
10,36,10,166,0.454545,0.377778,FALSE
4,4,2,14,0.944444,0.75,FALSE
3,6,0,15,0.777778,0.833333,FALSE
8,36,6,214,0,0.25,FALSE
3,20,0,61,0.963768,0.833333,FALSE
2,20,0,67,0.910448,0.571429,FALSE
72,47,0,382,0,0.1375,FALSE
6,1,1,1,0,1,FALSE
6,1,1,1,0,1,FALSE
15,2,0,2,0,1,FALSE
4,9,3,61,0.777778,0.333333,FALSE
9,12,3,40,0,0.428571,FALSE
3,4,2,10,0.833333,0.666667,FALSE
4,13,0,43,0,0.761905,FALSE
5,5,0,12,0.991935,1,FALSE
9,23,8,125,0,0.444444,FALSE
2,8,0,24,0,0.5,FALSE
7,27,0,85,0.944134,0.345455,FALSE
2,5,1,22,0,0.555556,FALSE
2,6,1,20,0,0.5,FALSE
4,11,0,28,0.968504,0.6,FALSE
3,6,2,48,0.833333,0.666667,FALSE
15,86,15,570,0.753086,0.17619,FALSE
1,4,0,14,0,0.666667,FALSE
2,4,1,11,0.666667,0.666667,FALSE
4,9,3,43,0,0.5,FALSE
5,5,3,12,0.987654,1,FALSE
26,111,23,957,0,0.3,FALSE
2,17,2,103,0,0.466667,FALSE
2,22,0,97,0,0.4,FALSE
8,7,7,37,0.933333,0.6,FALSE
6,37,4,172,0,0.666667,TRUE
21,114,19,1472,0.472222,0.238889,TRUE
11,78,10,564,0.642105,0.371429,TRUE
18,52,18,489,0,0.25,TRUE
4,14,3,89,0.714286,0.444444,TRUE
7,15,3,83,0.3,0.34375,TRUE
150,67,5,653,0.28,0.280303,TRUE
7,17,4,69,0,0.28,TRUE
13,88,13,531,0.597561,0.375,TRUE
13,13,2,47,0,0.333333,TRUE
14,65,13,402,0.671233,0.37,TRUE
27,13,0,87,0,0.444444,TRUE
5,18,2,109,0,0.416667,TRUE
6,39,3,193,0,0.35,TRUE
12,29,0,99,0.142857,0.238095,TRUE
7,52,5,420,0,0.25,TRUE
12,52,12,288,0.753846,0.470588,TRUE
31,147,30,1429,0.347826,0.121442,TRUE
16,65,0,877,0,0.416667,TRUE
10,4,1,4,0,0.55,TRUE
14,44,7,255,0,0.177273,TRUE
13,6,3,6,0,1,TRUE
8,10,2,10,0,0.5,TRUE
13,86,10,593,0,0.12406,TRUE
8,39,7,193,0.695652,0.375,TRUE
19,81,17,681,0,0.285714,TRUE
32,82,7,926,0,0.226337,TRUE
30,173,21,2020,0,0.122201,TRUE
3,17,2,74,0,0.5,TRUE
6,63,6,435,0.809524,0.4,TRUE
154,583,98,8095,0,0.068627,TRUE
10,60,0,936,0,0.285714,TRUE
17,57,15,346,0.85,0.192308,TRUE
9,44,9,230,0.777778,0.366667,TRUE
12,51,10,451,0.717647,0.35,TRUE
13,94,0,1203,0.73913,0.357143,TRUE
33,32,2,211,0,0.160714,TRUE
3,8,1,34,0,0.6,TRUE
18,73,0,666,0.736264,0.38,TRUE
10,36,10,159,0.454545,0.377778,TRUE
8,6,2,6,0,1,TRUE
26,120,26,1123,0.825243,0.12012,TRUE
6,33,0,179,0,0.444444,TRUE
16,103,0,824,0.663366,0.314286,TRUE
30,20,7,21,0,0.225,TRUE
6,26,5,125,0,0.3,TRUE
