@relation ivyA-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N10-F10-weka.filters.supervised.instance.Resample-B1.0-S1-Z160.8695652

@attribute cbo numeric
@attribute rfc numeric
@attribute ce numeric
@attribute loc numeric
@attribute mfa numeric
@attribute cam numeric
@attribute Faultiness {FALSE,TRUE}

@data
7,26,7,145,0.910448,0.357143,FALSE
4,2,0,2,0,0.666667,FALSE
2,11,1,32,0,0.583333,FALSE
16,16,4,77,0,0.26,FALSE
11,24,4,107,0,0.393939,FALSE
9,54,9,558,0.743902,0.530303,FALSE
5,24,5,140,0.880435,0.25,FALSE
5,16,4,60,0.833333,0.666667,FALSE
6,22,1,145,0,0.541667,FALSE
5,16,4,60,0.833333,0.666667,FALSE
10,27,0,198,0,0.71875,FALSE
12,29,5,126,0,0.416667,FALSE
102,55,4,548,0.36,0.283333,FALSE
2,8,2,24,0,0.5,FALSE
2,4,0,14,0,0.666667,FALSE
16,16,4,77,0,0.26,FALSE
6,10,2,63,0,0.333333,FALSE
4,2,0,2,0,0.666667,FALSE
7,1,1,1,0,1,FALSE
12,29,5,126,0,0.416667,FALSE
5,24,5,140,0.880435,0.25,FALSE
97,31,16,33,0,0.132258,FALSE
10,27,0,198,0,0.71875,FALSE
11,24,4,107,0,0.393939,FALSE
11,24,4,107,0,0.393939,FALSE
2,8,2,24,0,0.5,FALSE
23,83,5,638,0,0.194118,FALSE
22,72,9,469,0,0.166667,FALSE
23,83,5,638,0,0.194118,FALSE
3,4,1,16,0,0.666667,FALSE
23,83,5,638,0,0.194118,FALSE
97,31,16,33,0,0.132258,FALSE
15,85,0,542,0.783019,0.192308,FALSE
2,11,1,32,0,0.583333,FALSE
11,40,0,212,0,0.416667,FALSE
4,2,0,2,0,0.666667,FALSE
13,6,3,6,0,1,TRUE
13,6,3,6,0,1,TRUE
17,57,15,346,0.85,0.192308,TRUE
17,57,15,346,0.85,0.192308,TRUE
17,57,15,346,0.85,0.192308,TRUE
17,57,15,346,0.85,0.192308,TRUE
17,57,15,346,0.85,0.192308,TRUE
27,13,0,87,0,0.444444,TRUE
17,57,15,346,0.85,0.192308,TRUE
13,6,3,6,0,1,TRUE
27,13,0,87,0,0.444444,TRUE
17,57,15,346,0.85,0.192308,TRUE
13,6,3,6,0,1,TRUE
37,153,37,1515,0.307692,0.122333,TRUE
8,51,8,255,0.777778,0.366667,TRUE
17,57,15,346,0.85,0.192308,TRUE
7,31,6,166,0.64,0.363636,TRUE
27,13,0,87,0,0.444444,TRUE
27,13,0,87,0,0.444444,TRUE
26,120,26,1123,0.825243,0.12012,TRUE
17,57,15,346,0.85,0.192308,TRUE
16,49,7,255,0.755102,0.285714,TRUE
7,31,6,166,0.64,0.363636,TRUE
16,49,7,255,0.755102,0.285714,TRUE
7,31,6,166,0.64,0.363636,TRUE
12,32,4,152,0,0.309524,TRUE
13,6,3,6,0,1,TRUE
37,153,37,1515,0.307692,0.122333,TRUE
26,120,26,1123,0.825243,0.12012,TRUE
37,153,37,1515,0.307692,0.122333,TRUE
13,6,3,6,0,1,TRUE
17,57,15,346,0.85,0.192308,TRUE
16,49,7,255,0.755102,0.285714,TRUE
12,32,4,152,0,0.309524,TRUE
37,153,37,1515,0.307692,0.122333,TRUE
16,49,7,255,0.755102,0.285714,TRUE
