@relation ivyA-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N10-F10-weka.filters.supervised.instance.Resample-B1.0-S1-Z160.8695652

@attribute cbo numeric
@attribute rfc numeric
@attribute ce numeric
@attribute loc numeric
@attribute mfa numeric
@attribute cam numeric
@attribute Faultiness {FALSE,TRUE}

@data
4,16,2,79,0,0.466667,FALSE
4,4,1,16,0,0.666667,FALSE
11,2,1,2,0,0.75,FALSE
4,18,0,78,0.97619,0.625,FALSE
2,15,0,95,0,0.727273,FALSE
4,16,2,79,0,0.466667,FALSE
13,34,11,152,0.977011,1,FALSE
3,5,2,15,1,1,FALSE
12,5,1,24,0,0.5,FALSE
4,4,1,16,0,0.666667,FALSE
8,20,6,155,0,0.444444,FALSE
14,57,0,349,0.843537,0.139881,FALSE
16,52,0,336,0.740741,0.46875,FALSE
14,21,3,75,0,0.4,FALSE
3,16,1,98,0,0.5,FALSE
10,27,0,198,0,0.71875,FALSE
3,4,1,14,0,0.75,FALSE
3,4,1,14,0,0.75,FALSE
3,16,1,98,0,0.5,FALSE
2,15,0,95,0,0.727273,FALSE
4,3,1,8,0,1,FALSE
3,2,3,9,1,1,FALSE
8,18,4,114,0.272727,0.444444,FALSE
10,27,0,198,0,0.71875,FALSE
11,2,1,2,0,0.75,FALSE
2,16,2,88,0,0.433333,FALSE
6,18,0,65,0,0.407407,FALSE
6,4,3,8,0,0.625,FALSE
4,4,1,16,0,0.666667,FALSE
4,3,1,8,0,1,FALSE
2,16,2,88,0,0.433333,FALSE
12,5,1,24,0,0.5,FALSE
6,18,0,65,0,0.407407,FALSE
8,18,4,114,0.272727,0.444444,FALSE
8,18,4,114,0.272727,0.444444,FALSE
4,13,0,41,0.8125,0.583333,FALSE
10,36,10,159,0.454545,0.377778,TRUE
3,8,1,34,0,0.6,TRUE
10,36,10,159,0.454545,0.377778,TRUE
9,44,9,230,0.777778,0.366667,TRUE
19,81,17,681,0,0.285714,TRUE
3,8,1,34,0,0.6,TRUE
9,44,9,230,0.777778,0.366667,TRUE
72,318,48,3982,0,0.087369,TRUE
5,79,0,948,0,0.292857,TRUE
9,44,9,230,0.777778,0.366667,TRUE
8,5,5,15,0,0.625,TRUE
5,79,0,948,0,0.292857,TRUE
33,32,2,211,0,0.160714,TRUE
10,31,5,182,0,0.266667,TRUE
10,31,5,182,0,0.266667,TRUE
3,8,1,34,0,0.6,TRUE
5,79,0,948,0,0.292857,TRUE
10,36,10,159,0.454545,0.377778,TRUE
10,36,10,159,0.454545,0.377778,TRUE
5,79,0,948,0,0.292857,TRUE
8,5,5,15,0,0.625,TRUE
8,5,5,15,0,0.625,TRUE
3,8,1,34,0,0.6,TRUE
72,318,48,3982,0,0.087369,TRUE
72,318,48,3982,0,0.087369,TRUE
9,44,9,230,0.777778,0.366667,TRUE
72,318,48,3982,0,0.087369,TRUE
19,81,17,681,0,0.285714,TRUE
9,44,9,230,0.777778,0.366667,TRUE
19,81,17,681,0,0.285714,TRUE
10,36,10,159,0.454545,0.377778,TRUE
3,8,1,34,0,0.6,TRUE
3,8,1,34,0,0.6,TRUE
5,79,0,948,0,0.292857,TRUE
8,5,5,15,0,0.625,TRUE
3,8,1,34,0,0.6,TRUE
