@relation ivyA-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N10-F10-weka.filters.supervised.instance.Resample-B1.0-S1-Z160.8695652

@attribute cbo numeric
@attribute rfc numeric
@attribute ce numeric
@attribute loc numeric
@attribute mfa numeric
@attribute cam numeric
@attribute Faultiness {FALSE,TRUE}

@data
2,19,1,97,0,0.285714,FALSE
4,2,1,4,0,0.666667,FALSE
17,61,0,380,0.92029,0.207692,FALSE
3,11,2,48,0.727273,0.666667,FALSE
9,4,0,32,0,0.75,FALSE
25,85,0,568,0.272727,0.313725,FALSE
15,52,0,335,0.730769,0.46875,FALSE
4,4,2,14,0.944444,0.75,FALSE
8,15,7,78,0.875,0.444444,FALSE
2,18,1,99,0.983871,0.666667,FALSE
8,26,7,127,0,0.314286,FALSE
4,2,1,4,0,0.666667,FALSE
8,36,6,214,0,0.25,FALSE
6,38,4,180,0,0.666667,FALSE
6,1,1,1,0,1,FALSE
16,74,12,610,0,0.147826,FALSE
8,15,7,78,0.875,0.444444,FALSE
8,36,6,214,0,0.25,FALSE
12,57,12,326,0.772152,0.342105,FALSE
6,1,1,1,0,1,FALSE
7,34,4,217,0,0.202614,FALSE
8,15,7,78,0.875,0.444444,FALSE
3,24,3,222,0,0.316667,FALSE
33,78,13,394,0,0.150997,FALSE
4,1,0,1,0,1,FALSE
10,74,9,608,0.889474,0.233766,FALSE
5,20,4,110,0.583333,0.333333,FALSE
17,61,0,380,0.92029,0.207692,FALSE
1,4,0,14,0,0.666667,FALSE
5,8,0,51,0,0.535714,FALSE
5,20,4,110,0.583333,0.333333,FALSE
3,11,2,48,0.727273,0.666667,FALSE
9,4,0,32,0,0.75,FALSE
4,4,2,14,0.944444,0.75,FALSE
5,8,0,51,0,0.535714,FALSE
7,63,0,939,0,0.345238,FALSE
8,39,7,193,0.695652,0.375,TRUE
30,173,21,2020,0,0.122201,TRUE
8,39,7,193,0.695652,0.375,TRUE
8,39,7,193,0.695652,0.375,TRUE
8,39,7,193,0.695652,0.375,TRUE
4,30,4,170,0.790323,0.357143,TRUE
18,73,0,666,0.736264,0.38,TRUE
13,94,0,1203,0.73913,0.357143,TRUE
16,65,0,877,0,0.416667,TRUE
16,65,0,877,0,0.416667,TRUE
30,173,21,2020,0,0.122201,TRUE
8,39,7,193,0.695652,0.375,TRUE
13,94,0,1203,0.73913,0.357143,TRUE
5,79,0,948,0,0.292857,TRUE
6,63,6,435,0.809524,0.4,TRUE
30,173,21,2020,0,0.122201,TRUE
16,65,0,877,0,0.416667,TRUE
30,173,21,2020,0,0.122201,TRUE
4,30,4,170,0.790323,0.357143,TRUE
30,173,21,2020,0,0.122201,TRUE
5,79,0,948,0,0.292857,TRUE
8,39,7,193,0.695652,0.375,TRUE
5,79,0,948,0,0.292857,TRUE
32,104,29,955,0,0.3125,TRUE
6,63,6,435,0.809524,0.4,TRUE
13,94,0,1203,0.73913,0.357143,TRUE
16,65,0,877,0,0.416667,TRUE
30,173,21,2020,0,0.122201,TRUE
13,94,0,1203,0.73913,0.357143,TRUE
32,104,29,955,0,0.3125,TRUE
4,30,4,170,0.790323,0.357143,TRUE
32,104,29,955,0,0.3125,TRUE
16,65,0,877,0,0.416667,TRUE
8,39,7,193,0.695652,0.375,TRUE
18,73,0,666,0.736264,0.38,TRUE
6,63,6,435,0.809524,0.4,TRUE
