@relation ivyA-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N10-F10-weka.filters.supervised.instance.Resample-B1.0-S1-Z160.8695652

@attribute cbo numeric
@attribute rfc numeric
@attribute ce numeric
@attribute loc numeric
@attribute mfa numeric
@attribute cam numeric
@attribute Faultiness {FALSE,TRUE}

@data
7,1,1,1,0,1,FALSE
11,40,0,212,0,0.416667,FALSE
8,49,8,340,0.826531,0.240741,FALSE
5,31,0,223,0,0.555556,FALSE
8,15,7,78,0.875,0.444444,FALSE
12,29,5,126,0,0.416667,FALSE
7,8,4,28,0.857143,0.583333,FALSE
7,26,7,145,0.910448,0.357143,FALSE
97,31,16,33,0,0.132258,FALSE
8,49,8,340,0.826531,0.240741,FALSE
9,54,9,558,0.743902,0.530303,FALSE
2,8,2,24,0,0.5,FALSE
7,36,7,243,0.743902,0.363636,FALSE
8,49,8,340,0.826531,0.240741,FALSE
6,22,1,145,0,0.541667,FALSE
4,1,0,1,0,1,FALSE
7,8,4,28,0.857143,0.583333,FALSE
8,15,7,78,0.875,0.444444,FALSE
2,11,1,32,0,0.583333,FALSE
7,8,4,28,0.857143,0.583333,FALSE
22,72,9,469,0,0.166667,FALSE
5,31,0,223,0,0.555556,FALSE
7,26,7,145,0.910448,0.357143,FALSE
23,83,5,638,0,0.194118,FALSE
7,36,7,243,0.743902,0.363636,FALSE
6,22,1,145,0,0.541667,FALSE
24,2,1,7,0,0.75,FALSE
6,32,6,221,0.461538,0.4,FALSE
23,83,5,638,0,0.194118,FALSE
6,32,6,221,0.461538,0.4,FALSE
4,1,0,1,0,1,FALSE
12,102,12,782,0.753086,0.178571,FALSE
11,40,0,212,0,0.416667,FALSE
23,83,5,638,0,0.194118,FALSE
11,40,0,212,0,0.416667,FALSE
5,31,0,223,0,0.555556,FALSE
27,13,0,87,0,0.444444,TRUE
12,32,4,152,0,0.309524,TRUE
13,6,3,6,0,1,TRUE
26,120,26,1123,0.825243,0.12012,TRUE
16,49,7,255,0.755102,0.285714,TRUE
17,57,15,346,0.85,0.192308,TRUE
13,6,3,6,0,1,TRUE
26,120,26,1123,0.825243,0.12012,TRUE
26,120,26,1123,0.825243,0.12012,TRUE
16,49,7,255,0.755102,0.285714,TRUE
13,6,3,6,0,1,TRUE
16,49,7,255,0.755102,0.285714,TRUE
8,51,8,255,0.777778,0.366667,TRUE
27,13,0,87,0,0.444444,TRUE
7,31,6,166,0.64,0.363636,TRUE
27,13,0,87,0,0.444444,TRUE
37,153,37,1515,0.307692,0.122333,TRUE
12,32,4,152,0,0.309524,TRUE
26,120,26,1123,0.825243,0.12012,TRUE
26,120,26,1123,0.825243,0.12012,TRUE
8,51,8,255,0.777778,0.366667,TRUE
17,57,15,346,0.85,0.192308,TRUE
27,13,0,87,0,0.444444,TRUE
37,153,37,1515,0.307692,0.122333,TRUE
13,6,3,6,0,1,TRUE
7,31,6,166,0.64,0.363636,TRUE
13,6,3,6,0,1,TRUE
13,6,3,6,0,1,TRUE
8,51,8,255,0.777778,0.366667,TRUE
27,13,0,87,0,0.444444,TRUE
7,31,6,166,0.64,0.363636,TRUE
13,6,3,6,0,1,TRUE
7,31,6,166,0.64,0.363636,TRUE
13,6,3,6,0,1,TRUE
13,6,3,6,0,1,TRUE
7,31,6,166,0.64,0.363636,TRUE
