@relation synapseA-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N2-F2-weka.filters.supervised.instance.Resample-B1.0-S1-Z156.3981043

@attribute cbo numeric
@attribute rfc numeric
@attribute lcom numeric
@attribute ce numeric
@attribute dam numeric
@attribute avg_cc numeric
@attribute Faultiness {FALSE,TRUE}

@data
12,34,13,12,0.333333,2.3333,FALSE
6,34,19,5,0.5,2,FALSE
11,25,3,11,0,4.3333,FALSE
8,19,9,1,1,1.2,FALSE
5,9,4,5,1,0.5,FALSE
15,32,9,14,0.777778,2.8333,FALSE
15,32,9,14,0.777778,2.8333,FALSE
22,66,4,20,1,0.6,FALSE
4,3,3,2,0,1,FALSE
56,47,1081,9,0,1,FALSE
74,4,6,1,0,1,FALSE
7,17,8,5,0.666667,1.8,FALSE
8,29,4,8,1,1.75,FALSE
7,16,3,5,0,3.3333,FALSE
3,32,4,0,0.8,2,FALSE
11,18,10,9,1,0.6,FALSE
15,59,203,12,0.916667,1.6957,FALSE
14,45,10,12,1,1.4615,FALSE
11,48,7,9,0.666667,1.8,FALSE
10,13,1,6,0.666667,0.6667,FALSE
7,17,8,5,0.666667,1.8,FALSE
14,48,33,7,0.5,1.4,FALSE
8,20,8,8,0.857143,1.8,FALSE
13,35,7,13,0.857143,1.8571,FALSE
12,30,322,0,1,0.9655,FALSE
9,44,5,9,0.75,3.4286,FALSE
13,28,3,13,0,3.3333,FALSE
19,32,9,4,1,2.8571,FALSE
10,29,0,8,1,2.125,FALSE
6,26,0,3,1,4.2,FALSE
82,6,3,0,1,0,FALSE
8,29,4,8,1,1.75,FALSE
23,77,34,19,0.714286,3.4118,FALSE
11,24,4,8,0,4.25,FALSE
2,7,1,1,0,1.3333,FALSE
8,8,4,7,1,0.75,FALSE
7,11,6,6,0.5,0.5,FALSE
12,22,3,10,1,3.3333,FALSE
22,21,4,9,1,2.25,FALSE
10,21,13,10,0.333333,1.1667,FALSE
0,2,0,0,0,0,FALSE
21,73,110,19,1,2.4286,FALSE
8,29,4,8,1,1.75,FALSE
4,3,3,2,0,1,FALSE
5,9,4,5,1,0.5,FALSE
8,17,0,6,1,3,FALSE
16,30,1,14,0,12.5,FALSE
55,154,540,30,1,1.5574,FALSE
24,61,30,24,0.75,0.8889,FALSE
4,2,0,0,0,0,FALSE
10,21,13,10,0.333333,1.1667,FALSE
74,4,6,1,0,1,FALSE
6,22,0,3,1,3,FALSE
16,34,257,4,0.615385,1.2692,FALSE
22,21,4,9,1,2.25,FALSE
11,28,1,11,1,2.6667,FALSE
11,8,0,10,1,1.5,FALSE
6,33,2,5,1,1.6,FALSE
13,35,7,13,0.857143,1.8571,FALSE
14,22,15,9,0,2.3333,FALSE
7,17,8,5,0.666667,1.6,FALSE
12,30,7,12,0.666667,1,FALSE
9,26,3,9,0,3.6667,FALSE
13,28,3,13,0,3.3333,FALSE
10,29,0,8,1,2.125,FALSE
12,34,13,12,0.333333,2.3333,FALSE
17,88,56,15,0.909091,2.125,FALSE
7,4,6,1,0,1,FALSE
11,26,13,11,0.333333,1.3333,FALSE
13,28,3,13,0,3.3333,FALSE
12,29,3,12,0,3.3333,FALSE
11,38,0,11,0.75,5.2857,FALSE
9,21,20,8,0.666667,0.875,FALSE
4,8,4,4,1,0.5,FALSE
8,8,4,7,1,0.75,FALSE
10,21,13,10,0.333333,1.1667,FALSE
6,26,0,3,1,4.2,FALSE
8,19,9,1,1,1.2,FALSE
18,46,14,16,1,2.25,FALSE
2,8,3,1,0,0,FALSE
10,21,0,9,1,1.6,FALSE
14,33,6,14,0.8,1.4,FALSE
4,3,3,2,0,1,FALSE
10,38,13,9,1,3.4286,FALSE
15,61,234,11,1,2.08,TRUE
31,107,104,29,0.833333,3.5,TRUE
37,144,1172,30,0.961538,1.8302,TRUE
11,6,1,3,0,0,TRUE
4,13,1,4,0,0.6667,TRUE
25,44,32,25,1,1.8889,TRUE
15,61,234,11,1,2.08,TRUE
14,19,1,12,1,2.3333,TRUE
37,144,1172,30,0.961538,1.8302,TRUE
8,47,13,8,0.5,1.5,TRUE
10,44,47,8,0.7,2.6,TRUE
14,19,1,12,1,2.3333,TRUE
71,45,13,21,1,2.1667,TRUE
15,61,234,11,1,2.08,TRUE
10,29,20,10,1,1.25,TRUE
29,64,38,28,1,2.0833,TRUE
15,1,0,3,0,1,TRUE
18,58,43,16,0.666667,2.6667,TRUE
8,47,13,8,0.5,1.5,TRUE
15,61,234,11,1,2.08,TRUE
9,49,4,7,1,3,TRUE
13,35,20,13,1,1.5,TRUE
20,25,2,20,1,2.25,TRUE
7,19,4,7,1,1.5,TRUE
8,47,13,8,0.5,1.5,TRUE
10,44,47,8,0.7,2.6,TRUE
18,58,43,16,0.666667,2.6667,TRUE
18,71,1,16,0.857143,2.7273,TRUE
15,38,7,14,0.666667,4,TRUE
10,29,20,10,1,1.25,TRUE
12,60,0,11,1,8.2,TRUE
11,6,1,3,0,0,TRUE
29,64,38,28,1,2.0833,TRUE
12,14,0,12,1,2,TRUE
71,45,13,21,1,2.1667,TRUE
5,8,1,5,1,0.3333,TRUE
34,96,9,32,0.75,4.2857,TRUE
34,96,9,32,0.75,4.2857,TRUE
4,13,1,4,0,0.6667,TRUE
19,15,1,15,0,3.5,TRUE
4,13,1,4,0,0.6667,TRUE
13,1,0,2,0,1,TRUE
12,60,0,11,1,8.2,TRUE
26,77,99,26,1,2.6,TRUE
7,16,4,6,1,1.5,TRUE
71,45,13,21,1,2.1667,TRUE
7,16,4,6,1,1.5,TRUE
14,16,0,14,1,3,TRUE
11,38,81,10,1,0.8667,TRUE
12,14,0,12,1,2,TRUE
13,1,0,2,0,1,TRUE
7,16,4,6,1,1.5,TRUE
25,44,32,25,1,1.8889,TRUE
26,63,20,26,1,1,TRUE
4,13,1,4,0,0.6667,TRUE
37,144,1172,30,0.961538,1.8302,TRUE
14,53,78,10,1,2.5882,TRUE
28,84,99,28,1,2.6,TRUE
9,27,3,9,0,2.6667,TRUE
13,36,493,0,1,0.9714,TRUE
18,71,1,16,0.857143,2.7273,TRUE
8,47,13,8,0.5,1.5,TRUE
20,62,0,20,1,1.625,TRUE
8,13,2,8,1,1,TRUE
26,77,99,26,1,2.6,TRUE
8,13,2,8,1,1,TRUE
7,19,4,7,1,1.5,TRUE
8,13,2,8,1,1,TRUE
14,16,0,14,1,3,TRUE
12,38,27,9,1,2,TRUE
13,35,20,13,1,1.5,TRUE
11,6,1,3,0,0,TRUE
12,60,0,11,1,8.2,TRUE
23,33,7,5,1,2.3333,TRUE
13,1,0,2,0,1,TRUE
8,47,13,8,0.5,1.5,TRUE
11,38,81,10,1,0.8667,TRUE
9,17,13,8,1,0.8571,TRUE
9,27,3,9,0,2.6667,TRUE
13,1,0,2,0,1,TRUE
26,77,99,26,1,2.6,TRUE
14,16,0,14,1,3,TRUE
20,33,8,18,1,2,TRUE
34,52,60,12,1,2.8125,TRUE
8,27,35,5,1,1.5714,TRUE
12,60,0,11,1,8.2,TRUE
4,29,58,3,1,1.5625,TRUE
11,38,81,10,1,0.8667,TRUE
8,13,2,8,1,1,TRUE
7,16,4,6,1,1.5,TRUE
13,36,493,0,1,0.9714,TRUE
9,17,13,8,1,0.8571,TRUE
14,53,78,10,1,2.5882,TRUE
26,63,20,26,1,1,TRUE
9,49,4,7,1,3,TRUE
29,64,38,28,1,2.0833,TRUE
18,71,1,16,0.857143,2.7273,TRUE
28,84,99,28,1,2.6,TRUE
13,36,493,0,1,0.9714,TRUE
26,63,20,26,1,1,TRUE
4,29,58,3,1,1.5625,TRUE
4,13,1,4,0,0.6667,TRUE
23,33,7,5,1,2.3333,TRUE
29,64,38,28,1,2.0833,TRUE
11,6,1,3,0,0,TRUE
11,38,81,10,1,0.8667,TRUE
10,44,47,8,0.7,2.6,TRUE
20,25,2,20,1,2.25,TRUE
31,107,104,29,0.833333,3.5,TRUE
34,52,60,12,1,2.8125,TRUE
10,29,20,10,1,1.25,TRUE
11,38,81,10,1,0.8667,TRUE
34,52,60,12,1,2.8125,TRUE
34,52,60,12,1,2.8125,TRUE
4,13,1,4,0,0.6667,TRUE
7,19,4,7,1,1.5,TRUE
13,1,0,2,0,1,TRUE
13,36,493,0,1,0.9714,TRUE
37,144,1172,30,0.961538,1.8302,TRUE
23,33,7,5,1,2.3333,TRUE
15,1,0,3,0,1,TRUE
19,15,1,15,0,3.5,TRUE
23,33,7,5,1,2.3333,TRUE
20,33,8,18,1,2,TRUE
20,33,8,18,1,2,TRUE
37,144,1172,30,0.961538,1.8302,TRUE
8,13,2,8,1,1,TRUE
13,36,493,0,1,0.9714,TRUE
26,63,20,26,1,1,TRUE
8,27,35,5,1,1.5714,TRUE
26,63,20,26,1,1,TRUE
7,19,4,7,1,1.5,TRUE
13,5,10,3,0,1,TRUE
26,63,20,26,1,1,TRUE
12,60,0,11,1,8.2,TRUE
14,16,0,14,1,3,TRUE
9,49,4,7,1,3,TRUE
13,1,0,2,0,1,TRUE
5,8,1,5,1,0.3333,TRUE
8,13,2,8,1,1,TRUE
15,61,234,11,1,2.08,TRUE
8,13,2,8,1,1,TRUE
20,25,2,20,1,2.25,TRUE
8,13,2,8,1,1,TRUE
15,61,234,11,1,2.08,TRUE
37,144,1172,30,0.961538,1.8302,TRUE
14,16,0,14,1,3,TRUE
28,84,99,28,1,2.6,TRUE
26,77,99,26,1,2.6,TRUE
26,63,20,26,1,1,TRUE
18,58,43,16,0.666667,2.6667,TRUE
11,6,1,3,0,0,TRUE
13,35,20,13,1,1.5,TRUE
7,16,4,6,1,1.5,TRUE
11,38,81,10,1,0.8667,TRUE
9,27,3,9,0,2.6667,TRUE
8,47,13,8,0.5,1.5,TRUE
10,44,47,8,0.7,2.6,TRUE
18,58,43,16,0.666667,2.6667,TRUE
18,71,1,16,0.857143,2.7273,TRUE
71,45,13,21,1,2.1667,TRUE
13,1,0,2,0,1,TRUE
13,5,10,3,0,1,TRUE
29,64,38,28,1,2.0833,TRUE
8,47,13,8,0.5,1.5,TRUE
