@relation synapseA-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N2-F2-weka.filters.supervised.instance.Resample-B1.0-S1-Z156.3981043

@attribute cbo numeric
@attribute rfc numeric
@attribute lcom numeric
@attribute ce numeric
@attribute dam numeric
@attribute avg_cc numeric
@attribute Faultiness {FALSE,TRUE}

@data
2,12,22,1,1,1.2222,FALSE
11,27,6,10,0.8,1.2,FALSE
8,27,35,5,1,1.5714,FALSE
7,29,11,6,0.2,1.2857,FALSE
23,54,76,13,0.888889,2.2353,FALSE
12,14,0,12,1,2,FALSE
6,6,3,5,0,0.3333,FALSE
11,48,7,9,0.666667,1.8,FALSE
12,73,67,12,1,2.4,FALSE
13,24,13,13,0.333333,1.3333,FALSE
4,8,4,4,1,0.5,FALSE
11,18,10,9,1,0.6,FALSE
15,59,203,12,0.916667,1.6957,FALSE
8,4,6,2,0,1,FALSE
13,35,7,13,0.857143,1.8571,FALSE
10,1,0,1,0,1,FALSE
8,18,4,6,0.666667,1.5,FALSE
11,28,1,11,1,2.6667,FALSE
12,30,322,0,1,0.9655,FALSE
5,1,0,2,0,1,FALSE
14,30,0,12,1,4.75,FALSE
14,67,0,13,1,10.4,FALSE
21,64,0,21,1,1.625,FALSE
9,21,20,8,0.666667,0.875,FALSE
7,29,11,6,0.2,1.2857,FALSE
20,29,6,20,0.666667,2,FALSE
2,4,0,0,1,0.6667,FALSE
20,29,6,20,0.666667,2,FALSE
4,31,0,0,1,2,FALSE
4,31,0,0,1,2,FALSE
2,25,87,1,1,0.9444,FALSE
22,21,4,9,1,2.25,FALSE
8,2,1,2,0,1,FALSE
10,29,0,8,1,2.125,FALSE
8,21,16,5,0.875,1.75,FALSE
17,62,103,15,0.909091,2.0556,FALSE
11,6,15,1,0,1,FALSE
2,3,1,0,0,0,FALSE
14,46,0,9,1,3.2857,FALSE
14,48,33,7,0.5,1.4,FALSE
13,40,13,13,0.6,2.6667,FALSE
10,38,13,9,1,3.4286,FALSE
13,24,13,13,0.333333,1.3333,FALSE
15,59,203,12,0.916667,1.6957,FALSE
4,8,28,0,0,1,FALSE
5,1,0,2,0,1,FALSE
2,25,87,1,1,0.9444,FALSE
4,31,0,0,1,2,FALSE
10,1,0,1,0,1,FALSE
8,24,3,8,0,2.6667,FALSE
9,12,26,3,0.428571,0.7778,FALSE
7,16,3,5,0,3,FALSE
4,8,4,4,1,0.5,FALSE
7,15,3,7,0,1.3333,FALSE
14,46,0,9,1,3.2857,FALSE
10,41,20,9,0.666667,2.375,FALSE
11,48,7,9,0.666667,1.8,FALSE
2,1,0,0,0,1,FALSE
4,8,28,0,0,1,FALSE
12,30,7,12,0.666667,1,FALSE
8,4,6,2,0,1,FALSE
9,21,20,8,0.666667,0.875,FALSE
17,62,103,15,0.909091,2.0556,FALSE
11,23,2,10,1,1.25,FALSE
5,9,4,5,1,0.5,FALSE
10,37,14,8,0.714286,3.3333,FALSE
8,18,4,6,0.666667,1.5,FALSE
10,8,28,3,0,1,FALSE
18,58,43,16,0.666667,2.6667,TRUE
10,36,2,10,1,4.5,TRUE
20,25,2,20,1,2.25,TRUE
7,19,4,7,1,1.5,TRUE
10,32,3,10,1,4.3333,TRUE
13,5,10,3,0,1,TRUE
12,38,27,9,1,2,TRUE
12,37,2,7,1,2.5833,TRUE
18,52,37,15,1,2.0667,TRUE
10,32,3,10,1,4.3333,TRUE
20,51,0,16,1,6.4,TRUE
18,58,43,16,0.666667,2.6667,TRUE
11,6,1,3,0,0,TRUE
28,87,150,26,0.727273,2.9167,TRUE
12,37,2,7,1,2.5833,TRUE
37,144,1172,30,0.961538,1.8302,TRUE
13,1,0,2,0,1,TRUE
45,147,490,29,0.909091,1.4667,TRUE
35,101,3,33,1,1.6667,TRUE
13,26,2,11,1,3.5,TRUE
7,19,4,7,1,1.5,TRUE
18,58,43,16,0.666667,2.6667,TRUE
25,44,32,25,1,1.8889,TRUE
13,5,10,3,0,1,TRUE
28,87,150,26,0.727273,2.9167,TRUE
15,1,0,3,0,1,TRUE
14,74,299,12,1,2.0333,TRUE
17,38,20,17,1,1.625,TRUE
34,96,9,32,0.75,4.2857,TRUE
10,36,2,10,1,4.5,TRUE
38,108,39,37,0.5,2.2,TRUE
17,38,20,17,1,1.625,TRUE
37,144,1172,30,0.961538,1.8302,TRUE
15,1,0,3,0,1,TRUE
8,47,13,8,0.5,1.5,TRUE
8,47,13,8,0.5,1.5,TRUE
15,38,2,14,1,5.6,TRUE
12,38,27,9,1,2,TRUE
10,32,3,10,1,4.3333,TRUE
8,13,2,8,1,1,TRUE
9,17,13,8,1,0.8571,TRUE
25,44,32,25,1,1.8889,TRUE
11,28,6,11,0.666667,3.2,TRUE
14,65,20,13,1,5.875,TRUE
18,71,1,16,0.857143,2.7273,TRUE
20,25,2,20,1,2.25,TRUE
20,33,8,18,1,2,TRUE
18,58,43,16,0.666667,2.6667,TRUE
11,6,1,3,0,0,TRUE
5,30,1,3,0,4.5,TRUE
25,9,36,4,0,1,TRUE
28,87,150,26,0.727273,2.9167,TRUE
14,19,1,12,1,2.3333,TRUE
34,96,9,32,0.75,4.2857,TRUE
14,19,1,12,1,2.3333,TRUE
28,87,150,26,0.727273,2.9167,TRUE
28,87,150,26,0.727273,2.9167,TRUE
25,9,36,4,0,1,TRUE
29,64,38,28,1,2.0833,TRUE
13,35,20,13,1,1.5,TRUE
20,33,8,18,1,2,TRUE
13,1,0,2,0,1,TRUE
19,15,1,15,0,3.5,TRUE
12,37,2,7,1,2.5833,TRUE
11,56,20,10,1,5.125,TRUE
10,32,3,10,1,4.3333,TRUE
15,1,0,3,0,1,TRUE
16,46,87,12,1,1.5,TRUE
11,6,1,3,0,0,TRUE
25,9,36,4,0,1,TRUE
11,56,20,10,1,5.125,TRUE
11,56,20,10,1,5.125,TRUE
15,1,0,3,0,1,TRUE
11,28,6,11,0.666667,3.2,TRUE
7,19,4,7,1,1.5,TRUE
11,28,6,11,0.666667,3.2,TRUE
17,39,30,16,0.75,1.3333,TRUE
14,74,299,12,1,2.0333,TRUE
10,36,2,10,1,4.5,TRUE
23,33,7,5,1,2.3333,TRUE
28,87,150,26,0.727273,2.9167,TRUE
16,46,87,12,1,1.5,TRUE
9,17,13,8,1,0.8571,TRUE
12,38,27,9,1,2,TRUE
15,1,0,3,0,1,TRUE
8,13,2,8,1,1,TRUE
18,71,1,16,0.857143,2.7273,TRUE
17,38,20,17,1,1.625,TRUE
13,1,0,2,0,1,TRUE
7,19,4,7,1,1.5,TRUE
14,65,20,13,1,5.875,TRUE
18,52,37,15,1,2.0667,TRUE
17,39,30,16,0.75,1.3333,TRUE
14,19,1,12,1,2.3333,TRUE
18,58,43,16,0.666667,2.6667,TRUE
18,58,43,16,0.666667,2.6667,TRUE
11,56,20,10,1,5.125,TRUE
17,39,30,16,0.75,1.3333,TRUE
13,26,2,11,1,3.5,TRUE
17,68,43,15,0.777778,1.8,TRUE
13,1,0,2,0,1,TRUE
20,25,2,20,1,2.25,TRUE
13,5,10,3,0,1,TRUE
19,15,1,15,0,3.5,TRUE
25,9,36,4,0,1,TRUE
13,5,10,3,0,1,TRUE
10,36,2,10,1,4.5,TRUE
17,39,30,16,0.75,1.3333,TRUE
11,56,20,10,1,5.125,TRUE
12,60,0,11,1,8.2,TRUE
14,74,299,12,1,2.0333,TRUE
15,38,2,14,1,5.6,TRUE
15,1,0,3,0,1,TRUE
10,32,3,10,1,4.3333,TRUE
23,33,7,5,1,2.3333,TRUE
18,58,43,16,0.666667,2.6667,TRUE
14,74,299,12,1,2.0333,TRUE
18,52,37,15,1,2.0667,TRUE
13,26,2,11,1,3.5,TRUE
11,8,0,10,1,1.5,TRUE
18,52,37,15,1,2.0667,TRUE
17,38,20,17,1,1.625,TRUE
7,19,4,7,1,1.5,TRUE
16,46,87,12,1,1.5,TRUE
19,15,1,15,0,3.5,TRUE
18,52,37,15,1,2.0667,TRUE
20,33,8,18,1,2,TRUE
16,46,87,12,1,1.5,TRUE
20,51,0,16,1,6.4,TRUE
28,87,150,26,0.727273,2.9167,TRUE
25,44,32,25,1,1.8889,TRUE
9,17,13,8,1,0.8571,TRUE
18,58,43,16,0.666667,2.6667,TRUE
35,101,3,33,1,1.6667,TRUE
4,29,58,3,1,1.5625,TRUE
19,15,1,15,0,3.5,TRUE
17,68,43,15,0.777778,1.8,TRUE
13,1,0,2,0,1,TRUE
13,35,20,13,1,1.5,TRUE
7,22,11,4,1,1.9,TRUE
9,17,13,8,1,0.8571,TRUE
11,56,20,10,1,5.125,TRUE
45,147,490,29,0.909091,1.4667,TRUE
5,30,1,3,0,4.5,TRUE
17,39,30,16,0.75,1.3333,TRUE
45,147,490,29,0.909091,1.4667,TRUE
17,68,43,15,0.777778,1.8,TRUE
9,17,13,8,1,0.8571,TRUE
14,65,20,13,1,5.875,TRUE
14,65,20,13,1,5.875,TRUE
28,87,150,26,0.727273,2.9167,TRUE
12,37,2,7,1,2.5833,TRUE
11,28,6,11,0.666667,3.2,TRUE
13,5,10,3,0,1,TRUE
14,74,299,12,1,2.0333,TRUE
14,19,1,12,1,2.3333,TRUE
7,19,4,7,1,1.5,TRUE
13,26,2,11,1,3.5,TRUE
45,147,490,29,0.909091,1.4667,TRUE
35,101,3,33,1,1.6667,TRUE
20,25,2,20,1,2.25,TRUE
37,144,1172,30,0.961538,1.8302,TRUE
13,35,20,13,1,1.5,TRUE
17,39,30,16,0.75,1.3333,TRUE
10,36,2,10,1,4.5,TRUE
