@relation synapseA-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N2-F2-weka.filters.supervised.instance.Resample-B1.0-S1-Z156.3981043

@attribute cbo numeric
@attribute rfc numeric
@attribute lcom numeric
@attribute ce numeric
@attribute dam numeric
@attribute avg_cc numeric
@attribute Faultiness {FALSE,TRUE}

@data
10,23,1,8,0,5.5,FALSE
21,73,110,19,1,2.4286,FALSE
7,2,1,2,0,1,FALSE
16,55,14,12,1,3,FALSE
12,1,0,2,0,1,FALSE
12,31,13,12,0.333333,1.6667,FALSE
2,8,3,1,0,0,FALSE
55,4,6,1,0,1,FALSE
24,18,10,7,1,1.4,FALSE
4,71,1025,3,1,1.2157,FALSE
55,154,540,30,1,1.5574,FALSE
11,38,0,9,1,1.3636,FALSE
7,2,1,2,0,1,FALSE
29,76,172,17,0.714286,1.875,FALSE
11,27,13,11,0.333333,2,FALSE
14,45,10,12,1,1.4615,FALSE
6,11,35,3,0.666667,0.9,FALSE
6,4,1,0,0,0,FALSE
4,31,0,0,1,2,FALSE
2,4,0,1,1,0.6667,FALSE
2,7,1,1,0,1.3333,FALSE
56,47,1081,9,0,1,FALSE
10,35,3,9,1,1,FALSE
11,26,4,11,1,2.75,FALSE
6,8,1,4,0,1.5,FALSE
43,7,21,1,0,1,FALSE
14,16,0,14,1,3,FALSE
2,4,0,1,1,0.6667,FALSE
9,1,0,1,0,1,FALSE
12,31,6,12,0.666667,2.4,FALSE
24,61,30,24,0.75,0.8889,FALSE
15,8,1,4,0,2.5,FALSE
8,4,6,2,0,1,FALSE
5,9,4,5,1,0.5,FALSE
9,26,3,9,0,3.6667,FALSE
12,31,13,12,0.333333,1.6667,FALSE
11,38,0,11,0.75,5.2857,FALSE
8,27,35,5,1,1.5714,FALSE
71,48,1128,10,0,1,FALSE
6,26,0,3,1,4.2,FALSE
19,70,53,13,0.666667,1.4286,FALSE
29,76,172,17,0.714286,1.875,FALSE
6,10,22,3,0.666667,0.8889,FALSE
14,14,1,10,0,3.5,FALSE
6,8,1,4,0,1.5,FALSE
12,10,0,9,1,0.6,FALSE
8,27,35,5,1,1.5714,FALSE
11,13,15,11,0,0.8333,FALSE
9,29,4,9,1,1.75,FALSE
4,31,0,0,1,2,FALSE
22,33,7,5,1,2.3333,FALSE
12,31,6,12,0.666667,2.4,FALSE
6,26,0,3,1,4.2,FALSE
6,22,0,3,1,3,FALSE
11,23,2,10,1,1.25,FALSE
11,33,6,11,0.666667,4.2,FALSE
12,22,3,10,1,3.3333,FALSE
10,20,0,7,1,0.8333,FALSE
5,9,4,5,1,0.5,FALSE
14,16,0,14,1,3,FALSE
6,22,0,3,1,3,FALSE
21,73,110,19,1,2.4286,FALSE
19,70,53,13,0.666667,1.4286,FALSE
12,19,6,8,1,3.2,FALSE
7,15,3,7,0,1.3333,FALSE
7,19,2,7,1,1,FALSE
11,24,3,11,0,3,FALSE
9,28,6,9,0.666667,0.8,FALSE
7,15,3,7,0,1.3333,FALSE
7,15,3,7,0,1.3333,FALSE
10,38,13,9,1,3.4286,FALSE
9,29,4,9,1,1.75,FALSE
9,1,0,1,0,1,FALSE
22,66,4,20,1,0.6,FALSE
12,14,1,5,0,1.5,FALSE
12,31,0,12,0.25,0.6,FALSE
14,74,299,12,1,2.0333,TRUE
14,16,0,14,1,3,TRUE
12,60,0,11,1,8.2,TRUE
39,96,30,38,1,2.3333,TRUE
15,38,2,14,1,5.6,TRUE
15,38,2,14,1,5.6,TRUE
8,13,2,8,1,1,TRUE
42,105,589,20,0.9,2.0426,TRUE
4,13,1,4,0,0.6667,TRUE
10,44,47,8,0.7,2.6,TRUE
14,74,299,12,1,2.0333,TRUE
18,71,1,16,0.857143,2.7273,TRUE
15,53,25,7,1,2.9,TRUE
23,33,7,5,1,2.3333,TRUE
15,53,25,7,1,2.9,TRUE
20,62,0,20,1,1.625,TRUE
15,38,7,14,0.666667,4,TRUE
18,58,43,16,0.666667,2.6667,TRUE
17,39,30,16,0.75,1.3333,TRUE
11,28,6,11,0.666667,3.2,TRUE
8,13,2,8,1,1,TRUE
14,53,78,10,1,2.5882,TRUE
10,29,20,10,1,1.25,TRUE
14,58,100,12,1,2.0588,TRUE
8,13,2,8,1,1,TRUE
10,16,3,10,0,1.6667,TRUE
8,47,13,8,0.5,1.5,TRUE
34,52,60,12,1,2.8125,TRUE
7,16,4,6,1,1.5,TRUE
8,13,2,8,1,1,TRUE
10,16,3,10,0,1.6667,TRUE
13,5,10,3,0,1,TRUE
15,14,1,10,0,3.5,TRUE
15,38,2,14,1,5.6,TRUE
10,16,3,10,0,1.6667,TRUE
10,16,3,10,0,1.6667,TRUE
4,13,1,4,0,0.6667,TRUE
14,74,299,12,1,2.0333,TRUE
5,30,1,3,0,4.5,TRUE
42,105,589,20,0.9,2.0426,TRUE
7,22,11,4,1,1.9,TRUE
11,38,81,10,1,0.8667,TRUE
17,39,30,16,0.75,1.3333,TRUE
4,29,58,3,1,1.5625,TRUE
11,28,6,11,0.666667,3.2,TRUE
7,16,4,6,1,1.5,TRUE
9,49,4,7,1,3,TRUE
9,49,4,7,1,3,TRUE
5,30,1,3,0,4.5,TRUE
19,15,1,15,0,3.5,TRUE
28,87,150,26,0.727273,2.9167,TRUE
11,28,6,11,0.666667,3.2,TRUE
35,101,3,33,1,1.6667,TRUE
12,60,0,11,1,8.2,TRUE
11,28,6,11,0.666667,3.2,TRUE
12,60,0,11,1,8.2,TRUE
13,36,493,0,1,0.9714,TRUE
34,52,60,12,1,2.8125,TRUE
10,44,47,8,0.7,2.6,TRUE
4,13,1,4,0,0.6667,TRUE
20,62,0,20,1,1.625,TRUE
8,47,13,8,0.5,1.5,TRUE
11,28,6,11,0.666667,3.2,TRUE
28,87,150,26,0.727273,2.9167,TRUE
4,29,58,3,1,1.5625,TRUE
11,28,6,11,0.666667,3.2,TRUE
28,87,150,26,0.727273,2.9167,TRUE
15,38,7,14,0.666667,4,TRUE
28,87,150,26,0.727273,2.9167,TRUE
10,36,2,10,1,4.5,TRUE
4,29,58,3,1,1.5625,TRUE
15,61,234,11,1,2.08,TRUE
8,13,2,8,1,1,TRUE
20,51,0,16,1,6.4,TRUE
12,60,0,11,1,8.2,TRUE
10,29,20,10,1,1.25,TRUE
15,58,100,13,1,2.0588,TRUE
8,13,2,8,1,1,TRUE
20,33,8,18,1,2,TRUE
20,33,8,18,1,2,TRUE
11,38,81,10,1,0.8667,TRUE
13,5,10,3,0,1,TRUE
7,16,4,6,1,1.5,TRUE
14,35,0,7,1,1.5,TRUE
34,52,60,12,1,2.8125,TRUE
7,16,4,6,1,1.5,TRUE
8,13,2,8,1,1,TRUE
13,36,493,0,1,0.9714,TRUE
15,38,2,14,1,5.6,TRUE
34,52,60,12,1,2.8125,TRUE
14,35,0,7,1,1.5,TRUE
13,1,0,2,0,1,TRUE
10,29,20,10,1,1.25,TRUE
20,62,0,20,1,1.625,TRUE
10,29,20,10,1,1.25,TRUE
15,58,100,13,1,2.0588,TRUE
4,13,1,4,0,0.6667,TRUE
10,36,2,10,1,4.5,TRUE
14,35,0,7,1,1.5,TRUE
15,38,7,14,0.666667,4,TRUE
4,13,1,4,0,0.6667,TRUE
20,62,0,20,1,1.625,TRUE
18,58,43,16,0.666667,2.6667,TRUE
15,38,7,14,0.666667,4,TRUE
17,39,30,16,0.75,1.3333,TRUE
4,13,1,4,0,0.6667,TRUE
34,96,9,32,0.75,4.2857,TRUE
8,47,13,8,0.5,1.5,TRUE
28,87,150,26,0.727273,2.9167,TRUE
39,96,30,38,1,2.3333,TRUE
11,56,20,10,1,5.125,TRUE
20,33,8,18,1,2,TRUE
9,49,4,7,1,3,TRUE
15,53,25,7,1,2.9,TRUE
34,52,60,12,1,2.8125,TRUE
14,16,0,14,1,3,TRUE
18,71,1,16,0.857143,2.7273,TRUE
7,16,4,6,1,1.5,TRUE
5,30,1,3,0,4.5,TRUE
11,28,6,11,0.666667,3.2,TRUE
13,36,493,0,1,0.9714,TRUE
28,87,150,26,0.727273,2.9167,TRUE
8,47,13,8,0.5,1.5,TRUE
42,105,589,20,0.9,2.0426,TRUE
20,33,8,18,1,2,TRUE
35,101,3,33,1,1.6667,TRUE
13,5,10,3,0,1,TRUE
8,47,13,8,0.5,1.5,TRUE
23,33,7,5,1,2.3333,TRUE
34,96,9,32,0.75,4.2857,TRUE
4,29,58,3,1,1.5625,TRUE
7,16,4,6,1,1.5,TRUE
9,49,4,7,1,3,TRUE
28,87,150,26,0.727273,2.9167,TRUE
23,33,7,5,1,2.3333,TRUE
11,28,6,11,0.666667,3.2,TRUE
14,53,78,10,1,2.5882,TRUE
10,44,47,8,0.7,2.6,TRUE
13,36,493,0,1,0.9714,TRUE
42,105,589,20,0.9,2.0426,TRUE
10,29,20,10,1,1.25,TRUE
15,61,234,11,1,2.08,TRUE
11,56,20,10,1,5.125,TRUE
18,58,43,16,0.666667,2.6667,TRUE
11,56,20,10,1,5.125,TRUE
18,52,37,15,1,2.0667,TRUE
13,1,0,2,0,1,TRUE
5,30,1,3,0,4.5,TRUE
18,52,37,15,1,2.0667,TRUE
14,74,299,12,1,2.0333,TRUE
13,36,493,0,1,0.9714,TRUE
14,53,78,10,1,2.5882,TRUE
18,71,1,16,0.857143,2.7273,TRUE
34,96,9,32,0.75,4.2857,TRUE
13,1,0,2,0,1,TRUE
28,87,150,26,0.727273,2.9167,TRUE
8,47,13,8,0.5,1.5,TRUE
11,38,81,10,1,0.8667,TRUE
11,56,20,10,1,5.125,TRUE
11,56,20,10,1,5.125,TRUE
23,33,7,5,1,2.3333,TRUE
14,35,0,7,1,1.5,TRUE
10,36,2,10,1,4.5,TRUE
15,38,2,14,1,5.6,TRUE
39,96,30,38,1,2.3333,TRUE
