@relation synapseA-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N2-F2-weka.filters.supervised.instance.Resample-B1.0-S1-Z156.3981043

@attribute cbo numeric
@attribute rfc numeric
@attribute lcom numeric
@attribute ce numeric
@attribute dam numeric
@attribute avg_cc numeric
@attribute Faultiness {FALSE,TRUE}

@data
7,16,3,5,0,3.3333,FALSE
88,6,3,0,1,0,FALSE
6,8,1,4,0,1.5,FALSE
4,3,3,2,0,1,FALSE
7,23,16,4,0.75,1,FALSE
12,1,0,2,0,1,FALSE
8,24,3,8,0,2.6667,FALSE
4,8,4,4,1,0.5,FALSE
11,48,7,9,0.666667,1.8,FALSE
17,88,56,15,0.909091,2.125,FALSE
14,67,0,13,1,10.4,FALSE
12,29,2,12,1,2.25,FALSE
17,88,56,15,0.909091,2.125,FALSE
8,18,0,6,1,3,FALSE
7,19,2,7,1,1,FALSE
11,26,13,11,0.333333,1.3333,FALSE
11,13,15,11,0,0.8333,FALSE
7,9,1,7,0,0.5,FALSE
12,22,3,10,1,3.3333,FALSE
10,13,1,6,0.666667,0.6667,FALSE
17,79,1,15,0.857143,2.7273,FALSE
17,61,6,16,0.8,6.4,FALSE
10,20,0,7,1,0.8333,FALSE
5,1,0,2,0,1,FALSE
11,32,13,10,0.5,1.6667,FALSE
12,31,6,12,0.666667,2.4,FALSE
6,4,1,0,0,0,FALSE
7,15,3,7,0,1.3333,FALSE
12,31,6,12,0.666667,2.4,FALSE
16,34,257,4,0.615385,1.2692,FALSE
8,19,3,8,0,3,FALSE
8,11,1,6,1,0.3333,FALSE
11,3,0,3,0,0,FALSE
11,24,4,8,0,4.25,FALSE
10,27,0,8,1,2.6667,FALSE
0,2,0,0,0,0,FALSE
11,32,13,10,0.5,1.6667,FALSE
10,13,1,6,0.666667,0.6667,FALSE
11,8,0,10,1,1.5,FALSE
11,38,0,11,0.75,5.2857,FALSE
5,5,1,4,0,0.5,FALSE
25,35,20,14,0.8,1.75,FALSE
17,79,1,15,0.857143,2.7273,FALSE
11,6,15,1,0,1,FALSE
16,34,257,4,0.615385,1.2692,FALSE
11,24,4,8,0,4.25,FALSE
11,33,6,11,0.666667,4.2,FALSE
10,28,9,9,0.5,0.6667,FALSE
15,59,203,12,0.916667,1.6957,FALSE
14,17,10,2,0,2,FALSE
8,29,4,8,1,1.75,FALSE
4,1,0,2,0,1,FALSE
11,13,15,11,0,0.8333,FALSE
4,31,0,0,1,2,FALSE
11,32,13,10,0.5,1.6667,FALSE
15,26,29,7,1,1.5714,FALSE
9,32,30,6,0.857143,1.4615,FALSE
7,4,6,1,0,1,FALSE
10,2,1,2,0,1,FALSE
9,29,0,6,1,1.1429,FALSE
11,24,3,11,0,3,FALSE
5,9,4,5,1,0.5,FALSE
12,29,2,12,1,2.25,FALSE
6,34,19,5,0.5,2,FALSE
11,41,6,11,0.923077,3.8,FALSE
11,34,2,11,1,3.5,FALSE
9,29,0,6,1,1.1429,FALSE
9,29,4,9,1,1.75,FALSE
10,8,28,3,0,1,FALSE
19,70,53,13,0.666667,1.4286,FALSE
5,15,1,3,0,1,FALSE
8,4,6,2,0,1,FALSE
0,2,0,0,0,0,FALSE
11,38,0,11,0.75,5.2857,FALSE
2,1,0,0,0,1,FALSE
6,22,0,3,1,3,FALSE
6,22,0,3,1,3,FALSE
10,21,0,9,1,1.6,FALSE
14,14,1,10,0,3.5,FALSE
9,29,4,9,1,1.75,FALSE
2,4,0,0,1,0.6667,FALSE
12,30,13,12,0.333333,2.5,FALSE
7,15,3,7,0,1.3333,FALSE
14,17,10,2,0,2,FALSE
56,47,1081,9,0,1,FALSE
8,27,35,5,1,1.5714,TRUE
29,92,213,27,0.714286,2.3704,TRUE
20,33,8,18,1,2,TRUE
31,107,104,29,0.833333,3.5,TRUE
31,96,28,27,0,2.875,TRUE
17,39,30,16,0.75,1.3333,TRUE
20,33,8,18,1,2,TRUE
5,30,1,3,0,4.5,TRUE
14,74,299,12,1,2.0333,TRUE
14,74,299,12,1,2.0333,TRUE
34,52,60,12,1,2.8125,TRUE
20,51,0,16,1,6.4,TRUE
8,27,35,5,1,1.5714,TRUE
20,33,8,18,1,2,TRUE
13,26,2,11,1,3.5,TRUE
13,48,63,10,0.875,2,TRUE
14,58,100,12,1,2.0588,TRUE
5,30,1,3,0,4.5,TRUE
18,58,43,16,0.666667,2.6667,TRUE
11,56,20,10,1,5.125,TRUE
34,52,60,12,1,2.8125,TRUE
12,14,0,12,1,2,TRUE
15,38,2,14,1,5.6,TRUE
10,16,3,10,0,1.6667,TRUE
13,26,2,11,1,3.5,TRUE
23,33,7,5,1,2.3333,TRUE
13,26,2,11,1,3.5,TRUE
31,107,104,29,0.833333,3.5,TRUE
9,27,3,9,0,2.6667,TRUE
15,61,234,11,1,2.08,TRUE
14,65,20,13,1,5.875,TRUE
10,30,4,10,1,1.75,TRUE
15,38,2,14,1,5.6,TRUE
11,58,28,10,0.666667,4.5556,TRUE
14,58,100,12,1,2.0588,TRUE
9,27,3,9,0,2.6667,TRUE
26,77,99,26,1,2.6,TRUE
9,27,3,9,0,2.6667,TRUE
14,16,0,14,1,3,TRUE
10,44,47,8,0.7,2.6,TRUE
71,45,13,21,1,2.1667,TRUE
8,27,35,5,1,1.5714,TRUE
15,61,234,11,1,2.08,TRUE
15,61,234,11,1,2.08,TRUE
10,44,47,8,0.7,2.6,TRUE
14,58,100,12,1,2.0588,TRUE
9,27,3,9,0,2.6667,TRUE
14,16,0,14,1,3,TRUE
10,30,4,10,1,1.75,TRUE
14,58,100,12,1,2.0588,TRUE
10,44,47,8,0.7,2.6,TRUE
20,33,8,18,1,2,TRUE
8,27,35,5,1,1.5714,TRUE
15,58,100,13,1,2.0588,TRUE
13,26,0,6,1,1.4,TRUE
29,92,213,27,0.714286,2.3704,TRUE
15,37,2,14,1,5.4,TRUE
71,45,13,21,1,2.1667,TRUE
14,16,0,14,1,3,TRUE
38,108,39,37,0.5,2.2,TRUE
14,65,20,13,1,5.875,TRUE
13,26,0,6,1,1.4,TRUE
13,48,63,10,0.875,2,TRUE
9,27,3,9,0,2.6667,TRUE
13,1,0,2,0,1,TRUE
10,44,47,8,0.7,2.6,TRUE
17,39,30,16,0.75,1.3333,TRUE
17,39,30,16,0.75,1.3333,TRUE
14,16,0,14,1,3,TRUE
20,51,0,16,1,6.4,TRUE
17,38,20,17,1,1.625,TRUE
45,147,490,29,0.909091,1.4667,TRUE
14,58,100,12,1,2.0588,TRUE
15,58,100,13,1,2.0588,TRUE
12,60,0,11,1,8.2,TRUE
14,16,0,14,1,3,TRUE
14,16,0,14,1,3,TRUE
13,26,0,6,1,1.4,TRUE
15,38,7,14,0.666667,4,TRUE
12,36,3,12,0.666667,3.7143,TRUE
11,56,20,10,1,5.125,TRUE
12,36,3,12,0.666667,3.7143,TRUE
8,27,35,5,1,1.5714,TRUE
17,32,11,16,0.777778,2.8333,TRUE
20,51,0,16,1,6.4,TRUE
15,58,100,13,1,2.0588,TRUE
14,58,100,12,1,2.0588,TRUE
13,26,0,6,1,1.4,TRUE
11,56,20,10,1,5.125,TRUE
15,38,7,14,0.666667,4,TRUE
29,64,38,28,1,2.0833,TRUE
15,38,2,14,1,5.6,TRUE
10,16,3,10,0,1.6667,TRUE
14,58,100,12,1,2.0588,TRUE
17,38,20,17,1,1.625,TRUE
10,16,3,10,0,1.6667,TRUE
15,37,2,14,1,5.4,TRUE
17,32,11,16,0.777778,2.8333,TRUE
15,38,2,14,1,5.6,TRUE
12,36,3,12,0.666667,3.7143,TRUE
14,74,299,12,1,2.0333,TRUE
5,30,1,3,0,4.5,TRUE
12,60,0,11,1,8.2,TRUE
20,33,8,18,1,2,TRUE
23,33,7,5,1,2.3333,TRUE
11,56,20,10,1,5.125,TRUE
10,44,47,8,0.7,2.6,TRUE
15,58,100,13,1,2.0588,TRUE
17,32,11,16,0.777778,2.8333,TRUE
38,108,39,37,0.5,2.2,TRUE
14,16,0,14,1,3,TRUE
10,16,3,10,0,1.6667,TRUE
10,30,4,10,1,1.75,TRUE
31,107,104,29,0.833333,3.5,TRUE
12,60,0,11,1,8.2,TRUE
29,64,38,28,1,2.0833,TRUE
10,44,47,8,0.7,2.6,TRUE
12,14,0,12,1,2,TRUE
10,44,47,8,0.7,2.6,TRUE
28,84,99,28,1,2.6,TRUE
11,58,28,10,0.666667,4.5556,TRUE
15,61,234,11,1,2.08,TRUE
23,33,7,5,1,2.3333,TRUE
18,58,43,16,0.666667,2.6667,TRUE
9,27,3,9,0,2.6667,TRUE
18,58,43,16,0.666667,2.6667,TRUE
23,33,7,5,1,2.3333,TRUE
12,14,0,12,1,2,TRUE
12,14,0,12,1,2,TRUE
29,64,38,28,1,2.0833,TRUE
8,27,35,5,1,1.5714,TRUE
28,84,99,28,1,2.6,TRUE
9,17,13,8,1,0.8571,TRUE
14,16,0,14,1,3,TRUE
26,77,99,26,1,2.6,TRUE
14,74,299,12,1,2.0333,TRUE
28,84,99,28,1,2.6,TRUE
9,17,13,8,1,0.8571,TRUE
15,38,2,14,1,5.6,TRUE
12,14,0,12,1,2,TRUE
15,37,2,14,1,5.4,TRUE
5,30,1,3,0,4.5,TRUE
17,39,30,16,0.75,1.3333,TRUE
23,33,7,5,1,2.3333,TRUE
18,58,43,16,0.666667,2.6667,TRUE
8,27,35,5,1,1.5714,TRUE
17,68,43,15,0.777778,1.8,TRUE
31,107,104,29,0.833333,3.5,TRUE
26,77,99,26,1,2.6,TRUE
38,108,39,37,0.5,2.2,TRUE
11,56,20,10,1,5.125,TRUE
14,58,100,12,1,2.0588,TRUE
9,27,3,9,0,2.6667,TRUE
9,17,13,8,1,0.8571,TRUE
37,144,1172,30,0.961538,1.8302,TRUE
37,144,1172,30,0.961538,1.8302,TRUE
13,1,0,2,0,1,TRUE
16,46,87,12,1,1.5,TRUE
15,37,2,14,1,5.4,TRUE
37,144,1172,30,0.961538,1.8302,TRUE
37,144,1172,30,0.961538,1.8302,TRUE
23,33,7,5,1,2.3333,TRUE
9,17,13,8,1,0.8571,TRUE
15,1,0,3,0,1,TRUE
9,17,13,8,1,0.8571,TRUE
