@relation synapseA-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N4-F4-weka.filters.supervised.instance.Resample-B1.0-S1-Z43.80952381-no-replacement

@attribute cbo numeric
@attribute rfc numeric
@attribute lcom numeric
@attribute ce numeric
@attribute dam numeric
@attribute avg_cc numeric
@attribute Faultiness {FALSE,TRUE}

@data
7,9,1,7,0,0.5,FALSE
10,25,3,10,0,3.6667,FALSE
56,47,1081,9,0,1,FALSE
11,26,13,11,0.333333,1.3333,FALSE
2,25,87,1,1,0.9444,FALSE
11,92,349,11,1,1.6296,FALSE
7,14,0,5,0,3,FALSE
16,30,1,14,0,12.5,FALSE
12,28,3,12,0,3,FALSE
12,22,3,10,1,3.3333,FALSE
8,2,1,2,0,1,FALSE
6,22,0,3,1,3,FALSE
12,39,6,12,0.666667,3,FALSE
7,4,6,1,0,1,FALSE
11,24,4,8,0,4.25,FALSE
7,15,3,7,0,1.3333,FALSE
14,46,0,9,1,3.2857,FALSE
17,42,28,17,0.666667,1.5556,FALSE
6,7,0,3,1,1.6667,FALSE
13,60,34,9,0.375,2.4375,FALSE
23,77,34,19,0.714286,3.4118,FALSE
12,30,13,12,0.333333,2.5,FALSE
6,4,1,0,0,0,FALSE
25,9,36,4,0,1,TRUE
15,14,1,10,0,3.5,TRUE
10,36,2,10,1,4.5,TRUE
15,37,2,14,1,5.4,TRUE
31,36,22,14,1,1.75,TRUE
15,61,234,11,1,2.08,TRUE
12,38,27,9,1,2,TRUE
37,144,1172,30,0.961538,1.8302,TRUE
14,16,0,14,1,3,TRUE
11,38,81,10,1,0.8667,TRUE
15,58,100,13,1,2.0588,TRUE
13,1,0,2,0,1,TRUE
30,103,48,28,0.833333,4.0625,TRUE
14,19,1,12,1,2.3333,TRUE
29,92,213,27,0.714286,2.3704,TRUE
13,26,2,11,1,3.5,TRUE
14,58,100,12,1,2.0588,TRUE
13,48,63,10,0.875,2,TRUE
14,65,20,13,1,5.875,TRUE
20,33,8,18,1,2,TRUE
15,53,25,7,1,2.9,TRUE
18,71,1,16,0.857143,2.7273,TRUE
38,102,30,37,1,2.2222,TRUE
