@relation synapseA-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N4-F4-weka.filters.supervised.instance.Resample-B1.0-S1-Z43.80952381-no-replacement

@attribute cbo numeric
@attribute rfc numeric
@attribute lcom numeric
@attribute ce numeric
@attribute dam numeric
@attribute avg_cc numeric
@attribute Faultiness {FALSE,TRUE}

@data
12,30,13,12,0.333333,2.1667,FALSE
13,26,6,12,0.8,1.6,FALSE
18,46,14,16,1,2.25,FALSE
9,22,5,9,1,1.4286,FALSE
15,21,4,8,0.5,1,FALSE
6,8,1,4,0,1.5,FALSE
8,21,16,5,0.875,1.75,FALSE
7,15,3,7,0,1.3333,FALSE
9,23,3,9,0,2.3333,FALSE
7,12,1,2,0,0.8333,FALSE
7,13,3,7,0,1.3333,FALSE
1,8,0,0,1,1.4286,FALSE
8,11,1,6,1,0.3333,FALSE
9,1,0,1,0,1,FALSE
15,39,7,14,0.666667,4.1667,FALSE
11,27,13,11,0.333333,2,FALSE
14,14,1,10,0,3.5,FALSE
46,7,21,1,0,1,FALSE
10,20,0,7,1,0.8333,FALSE
14,35,13,14,0.333333,1.5,FALSE
4,8,4,4,1,0.5,FALSE
16,55,14,12,1,3,FALSE
12,30,322,0,1,0.9655,FALSE
28,84,99,28,1,2.6,TRUE
12,38,27,9,1,2,TRUE
28,87,150,26,0.727273,2.9167,TRUE
29,92,213,27,0.714286,2.3704,TRUE
11,2,1,3,0,1,TRUE
8,47,13,8,0.5,1.5,TRUE
6,6,3,5,0,0.3333,TRUE
9,27,3,9,0,2.6667,TRUE
13,5,10,3,0,1,TRUE
12,14,0,12,1,2,TRUE
11,6,1,3,0,0,TRUE
17,68,43,15,0.777778,1.8,TRUE
13,48,63,10,0.875,2,TRUE
39,96,30,38,1,2.3333,TRUE
35,101,3,33,1,1.6667,TRUE
13,36,493,0,1,0.9714,TRUE
10,16,3,10,0,1.6667,TRUE
31,96,28,27,0,2.875,TRUE
71,45,13,21,1,2.1667,TRUE
10,30,4,10,1,1.75,TRUE
14,19,1,12,1,2.3333,TRUE
18,52,37,15,1,2.0667,TRUE
13,1,0,2,0,1,TRUE
