@relation ivyA-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N4-F4-weka.filters.supervised.instance.Resample-B1.0-S1-Z39.31623932-no-replacement

@attribute cbo numeric
@attribute rfc numeric
@attribute ce numeric
@attribute loc numeric
@attribute mfa numeric
@attribute cam numeric
@attribute Faultiness {FALSE,TRUE}

@data
3,7,1,36,0,0.444444,FALSE
7,31,0,303,0.5,0.393939,FALSE
6,1,1,1,0,1,FALSE
21,6,5,6,0,0.37037,FALSE
5,9,0,34,0,0.5,FALSE
10,4,1,20,0,0.555556,FALSE
19,84,0,685,0.672414,0.166667,FALSE
6,15,3,48,1,0.5,FALSE
63,23,11,25,0,0.168478,FALSE
10,34,0,207,0,0.404762,FALSE
11,3,1,3,0,0.666667,FALSE
3,6,3,24,0,0.466667,FALSE
9,18,3,77,0,0.333333,FALSE
9,21,5,150,0.473684,0.316667,FALSE
27,6,2,6,0,0.541667,FALSE
2,17,2,103,0,0.466667,FALSE
9,23,8,125,0,0.444444,FALSE
7,1,1,1,0,1,FALSE
4,2,3,4,0,1,FALSE
2,8,2,24,0,0.5,FALSE
9,21,5,141,0,0.3125,FALSE
6,31,0,133,0,0.333333,FALSE
9,4,0,32,0,0.75,FALSE
10,36,10,159,0.454545,0.377778,TRUE
3,17,0,136,0,0.375,TRUE
10,4,1,4,0,0.55,TRUE
7,15,3,83,0.3,0.34375,TRUE
10,60,0,936,0,0.285714,TRUE
17,62,0,491,0,0.233333,TRUE
10,46,2,431,0,0.219048,TRUE
17,57,15,346,0.85,0.192308,TRUE
32,87,15,691,0.606557,0.285,TRUE
19,81,17,681,0,0.285714,TRUE
7,21,4,88,0,0.625,TRUE
11,34,11,184,0.571429,0.240385,TRUE
6,1,1,1,0,1,TRUE
16,103,0,824,0.663366,0.314286,TRUE
6,26,5,125,0,0.3,TRUE
14,44,7,255,0,0.177273,TRUE
8,42,7,329,0,0.263158,TRUE
10,31,5,182,0,0.266667,TRUE
40,190,30,1443,0,0.067568,TRUE
42,27,1,164,0,0.340909,TRUE
10,44,7,305,0.833333,0.6,TRUE
15,68,14,472,0.676471,0.180124,TRUE
12,29,10,242,0.125,0.21875,TRUE
