@relation ivyA-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N4-F4-weka.filters.supervised.instance.Resample-B1.0-S1-Z39.31623932-no-replacement

@attribute cbo numeric
@attribute rfc numeric
@attribute ce numeric
@attribute loc numeric
@attribute mfa numeric
@attribute cam numeric
@attribute Faultiness {FALSE,TRUE}

@data
7,26,6,158,0,0.525,FALSE
3,6,0,15,0.777778,0.833333,FALSE
2,6,1,23,0,0.666667,FALSE
11,39,0,217,0.735849,0.222222,FALSE
12,26,3,242,0.545455,0.222222,FALSE
6,32,6,221,0.461538,0.4,FALSE
4,13,3,60,0,0.666667,FALSE
5,9,0,34,0,0.5,FALSE
19,107,0,659,0.650485,0.32973,FALSE
4,9,3,43,0,0.5,FALSE
14,60,10,515,0,0.166667,FALSE
12,29,5,126,0,0.416667,FALSE
3,6,3,24,0,0.466667,FALSE
5,20,4,110,0.583333,0.333333,FALSE
27,6,2,6,0,0.541667,FALSE
8,3,0,14,0.8,0.625,FALSE
9,2,0,2,0,1,FALSE
4,5,1,17,0,0.666667,FALSE
15,15,3,57,0,0.272727,FALSE
9,40,7,286,0.606061,0.5,FALSE
4,30,2,183,0,0.5,FALSE
7,1,1,1,0,1,FALSE
10,4,1,20,0,0.555556,FALSE
14,44,7,255,0,0.177273,TRUE
6,1,1,1,0,1,TRUE
8,42,7,329,0,0.263158,TRUE
10,46,2,431,0,0.219048,TRUE
10,60,0,936,0,0.285714,TRUE
10,4,1,4,0,0.55,TRUE
10,36,10,159,0.454545,0.377778,TRUE
10,44,7,305,0.833333,0.6,TRUE
7,15,3,83,0.3,0.34375,TRUE
17,62,0,491,0,0.233333,TRUE
16,103,0,824,0.663366,0.314286,TRUE
19,81,17,681,0,0.285714,TRUE
10,31,5,182,0,0.266667,TRUE
32,87,15,691,0.606557,0.285,TRUE
15,68,14,472,0.676471,0.180124,TRUE
12,29,10,242,0.125,0.21875,TRUE
3,17,0,136,0,0.375,TRUE
7,21,4,88,0,0.625,TRUE
11,34,11,184,0.571429,0.240385,TRUE
6,26,5,125,0,0.3,TRUE
42,27,1,164,0,0.340909,TRUE
17,57,15,346,0.85,0.192308,TRUE
40,190,30,1443,0,0.067568,TRUE
