@relation ivyA-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N4-F4-weka.filters.supervised.instance.Resample-B1.0-S1-Z39.31623932-no-replacement

@attribute cbo numeric
@attribute rfc numeric
@attribute ce numeric
@attribute loc numeric
@attribute mfa numeric
@attribute cam numeric
@attribute Faultiness {FALSE,TRUE}

@data
4,16,2,79,0,0.466667,FALSE
3,4,2,10,0.833333,0.666667,FALSE
5,31,0,223,0,0.555556,FALSE
7,12,2,74,0.285714,0.290909,FALSE
7,1,1,1,0,1,FALSE
24,2,1,7,0,0.75,FALSE
30,65,29,412,0,0.571429,FALSE
5,5,3,12,0.987654,1,FALSE
6,28,6,110,0.923913,0.458333,FALSE
11,22,0,101,0,0.416667,FALSE
4,9,1,31,0.75,0.5,FALSE
9,9,9,27,0.961538,0.666667,FALSE
3,22,0,68,0.967568,0.857143,FALSE
4,4,2,14,0.944444,0.75,FALSE
7,26,7,172,0.802632,0.71875,FALSE
26,11,2,41,0,0.466667,FALSE
2,15,0,95,0,0.727273,FALSE
11,24,4,107,0,0.393939,FALSE
9,11,4,46,0,0.2,FALSE
5,24,5,140,0.880435,0.25,FALSE
4,1,1,1,0,1,FALSE
6,1,1,1,0,1,FALSE
28,80,0,508,0,0.107813,FALSE
6,1,1,1,0,1,TRUE
21,114,19,1472,0.472222,0.238889,TRUE
12,4,3,4,0,0.5,TRUE
16,31,12,146,0,0.183824,TRUE
30,173,21,2020,0,0.122201,TRUE
6,63,6,435,0.809524,0.4,TRUE
3,17,2,74,0,0.5,TRUE
13,6,3,6,0,1,TRUE
6,37,4,172,0,0.666667,TRUE
6,26,5,125,0,0.3,TRUE
13,64,0,411,0.82716,0.306667,TRUE
16,103,0,824,0.663366,0.314286,TRUE
29,96,0,669,0.861789,0.205882,TRUE
12,29,0,99,0.142857,0.238095,TRUE
7,21,4,88,0,0.625,TRUE
12,64,12,464,0.7,0.345455,TRUE
18,52,18,489,0,0.25,TRUE
3,35,1,303,0,0.357143,TRUE
15,68,14,472,0.676471,0.180124,TRUE
42,27,1,164,0,0.340909,TRUE
8,5,5,15,0,0.625,TRUE
5,79,0,948,0,0.292857,TRUE
12,55,12,320,0.592593,0.212963,TRUE
