@relation xalanA-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N100-F100-weka.filters.supervised.instance.Resample-B1.0-S1-Z127.2727273

@attribute lcom numeric
@attribute lcom3 numeric
@attribute loc numeric
@attribute amc numeric
@attribute Faultiness {FALSE,TRUE}

@data
1,2,13,5.5,FALSE
300,0.879252,782,25.241379,FALSE
2607,0.966779,1155,14.08,FALSE
0,1.269231,80,12.5,FALSE
0,0.384615,165,10.571429,FALSE
83,0.821429,210,12.866667,FALSE
3,2,54,17,FALSE
300,0.879252,782,25.241379,FALSE
55,0.153846,212,14,FALSE
1,2,13,5.5,FALSE
2607,0.966779,1155,14.08,FALSE
83,0.821429,210,12.866667,FALSE
83,0.821429,210,12.866667,FALSE
45,2,341,33.1,FALSE
7,0.346154,330,22.428571,TRUE
4,0.75,44,7.4,TRUE
0,0.333333,137,66,TRUE
7,0.346154,330,22.428571,TRUE
716,0.930233,683,14.5,TRUE
0,0.333333,137,66,TRUE
7,0.346154,330,22.428571,TRUE
7,0.346154,330,22.428571,TRUE
6,2,468,116,TRUE
7,0.346154,330,22.428571,TRUE
6,2,468,116,TRUE
1,1,67,19,TRUE
6,2,468,116,TRUE
0,0.517857,401,42.777778,TRUE
