@relation antA-weka.filters.supervised.instance.Resample-B0.0-S1-Z5.0-no-replacement-weka.filters.supervised.instance.Resample-B1.0-S1-Z36.363636-no-replacement

@attribute cbo numeric
@attribute rfc numeric
@attribute lcom numeric
@attribute ce numeric
@attribute npm numeric
@attribute lcom3 numeric
@attribute loc numeric
@attribute moa numeric
@attribute cam numeric
@attribute amc numeric
@attribute Faultiness {FALSE,TRUE}

@data
5,2,1,0,2,2,2,0,0.75,0,FALSE
2,11,3,1,3,0.6,56,0,0.666667,8,FALSE
23,3,3,0,3,2,3,0,1,0,FALSE
1,0,0,0,0,2,24,0,0,0,FALSE
6,65,243,2,30,0.726667,747,0,0.182796,22.612903,FALSE
8,21,1,7,5,0.8,95,2,0.6,14.333333,FALSE
6,33,7,5,3,0.7,164,0,0.5,26,FALSE
3,13,6,0,4,2,86,0,0.333333,20.5,FALSE
6,16,5,6,5,0.733333,95,0,0.5,14.333333,FALSE
4,34,11,4,5,0.6,236,1,0.666667,37.833333,TRUE
17,26,31,2,7,0.892308,362,1,0.3,30.727273,TRUE
138,52,361,7,20,0.866379,318,4,0.195833,9.333333,TRUE
3,38,6,3,8,0.619048,233,0,0.375,27.75,TRUE
4,58,130,4,5,0.921875,630,0,0.129412,35.823529,TRUE
10,39,0,10,6,0.628571,330,1,0.325,39.625,TRUE
11,83,291,9,20,0.889423,658,2,0.185185,23.074074,TRUE
12,103,133,12,3,0.813725,1720,0,0.141414,88.631579,TRUE
2,35,38,0,17,0.631818,617,0,0.293651,27.857143,TRUE
