@relation antA-weka.filters.supervised.instance.Resample-B0.0-S1-Z5.0-no-replacement-weka.filters.supervised.instance.Resample-B1.0-S1-Z36.363636-no-replacement

@attribute cbo numeric
@attribute rfc numeric
@attribute lcom numeric
@attribute ce numeric
@attribute npm numeric
@attribute lcom3 numeric
@attribute loc numeric
@attribute moa numeric
@attribute cam numeric
@attribute amc numeric
@attribute Faultiness {FALSE,TRUE}

@data
8,17,1,7,2,2,97,0,1,47,FALSE
32,38,0,27,25,0,189,0,0.08,6.52,FALSE
8,16,3,7,1,2,125,0,0.444444,40.666667,FALSE
0,3,1,0,2,2,7,0,0.75,2.5,FALSE
11,31,0,5,8,0.693878,329,1,0.25,39.25,FALSE
17,3,3,0,3,2,3,0,1,0,FALSE
5,25,3,5,1,1.5,191,0,1,62.333333,FALSE
3,13,31,2,10,0.703704,76,1,0.375,6.3,FALSE
3,8,1,3,2,2,33,0,1,15.5,FALSE
18,69,163,14,14,0.846154,514,2,0.198864,20.782609,TRUE
55,123,919,30,47,0.784257,918,1,0.064444,17.22,TRUE
3,13,8,2,3,0.875,91,0,0.266667,16.4,TRUE
19,67,112,13,14,0.770833,468,1,0.183007,26.176471,TRUE
8,22,3,7,2,1,152,0,0.5,48.666667,TRUE
15,108,233,15,22,0.902609,1156,2,0.160256,42.576923,TRUE
9,1,0,1,1,2,1,0,1,0,TRUE
24,56,0,8,14,0.6,353,1,0.226563,20.8125,TRUE
11,54,10,11,7,0.803571,345,0,0.314815,36.555556,TRUE
