@relation antA-weka.filters.supervised.instance.Resample-B0.0-S1-Z5.0-no-replacement-weka.filters.supervised.instance.Resample-B1.0-S1-Z36.363636-no-replacement

@attribute cbo numeric
@attribute rfc numeric
@attribute lcom numeric
@attribute ce numeric
@attribute npm numeric
@attribute lcom3 numeric
@attribute loc numeric
@attribute moa numeric
@attribute cam numeric
@attribute amc numeric
@attribute Faultiness {FALSE,TRUE}

@data
9,11,3,4,3,2,76,0,0.666667,24.333333,FALSE
5,6,15,1,6,2,6,0,0.444444,0,FALSE
8,39,0,8,4,0.333333,200,0,0.5,48.5,FALSE
1,5,3,0,3,2,24,0,0.666667,7,FALSE
7,23,0,7,7,0.625,145,0,0.342857,19.142857,FALSE
4,0,0,2,0,2,0,0,0,0,FALSE
5,15,3,5,2,2,51,0,0.666667,16,FALSE
4,4,1,4,1,2,11,0,0.666667,4.5,FALSE
9,49,1,9,8,0.920635,382,0,0.833333,35.1,FALSE
18,69,163,14,14,0.846154,514,2,0.198864,20.782609,TRUE
9,39,1,9,7,0.708333,260,2,0.285714,35.571429,TRUE
9,92,129,9,16,0.849817,837,3,0.309091,36.454545,TRUE
31,85,218,20,18,0.776812,708,6,0.13834,27.875,TRUE
7,14,3,6,1,2,88,0,0.444444,28.333333,TRUE
27,78,158,17,15,0.735714,659,5,0.145,29.714286,TRUE
17,83,11,17,9,0.916667,671,2,0.25,58.909091,TRUE
51,146,654,8,33,0.941358,2046,0,0.283333,54.054054,TRUE
19,80,249,15,18,0.869231,607,2,0.166667,20.925926,TRUE
