@relation antA-weka.filters.supervised.instance.Resample-B0.0-S1-Z5.0-no-replacement-weka.filters.supervised.instance.Resample-B1.0-S1-Z36.363636-no-replacement

@attribute cbo numeric
@attribute rfc numeric
@attribute lcom numeric
@attribute ce numeric
@attribute npm numeric
@attribute lcom3 numeric
@attribute loc numeric
@attribute moa numeric
@attribute cam numeric
@attribute amc numeric
@attribute Faultiness {FALSE,TRUE}

@data
10,23,3,8,6,0.666667,139,2,0.428571,18.285714,FALSE
15,83,142,13,8,0.78,799,5,0.186508,36.571429,FALSE
15,57,22,15,15,0.583333,298,1,0.264706,16.352941,FALSE
23,3,3,0,3,2,3,0,1,0,FALSE
6,33,7,5,3,0.7,164,0,0.5,26,FALSE
10,23,0,4,8,0.761905,197,0,0.35,22.875,FALSE
5,18,0,4,5,0.708333,126,0,0.47619,16.428571,FALSE
6,16,5,6,5,0.733333,95,0,0.5,14.333333,FALSE
4,42,130,4,18,0.736842,376,1,0.284211,17.45,FALSE
11,83,291,9,20,0.889423,658,2,0.185185,23.074074,TRUE
2,35,38,0,17,0.631818,617,0,0.293651,27.857143,TRUE
4,34,11,4,5,0.6,236,1,0.666667,37.833333,TRUE
3,38,6,3,8,0.619048,233,0,0.375,27.75,TRUE
8,23,67,2,9,0.714286,170,0,0.516667,9.933333,TRUE
10,39,0,10,6,0.628571,330,1,0.325,39.625,TRUE
12,103,133,12,3,0.813725,1720,0,0.141414,88.631579,TRUE
138,52,361,7,20,0.866379,318,4,0.195833,9.333333,TRUE
4,58,130,4,5,0.921875,630,0,0.129412,35.823529,TRUE
