@relation antA-weka.filters.supervised.instance.Resample-B0.0-S1-Z5.0-no-replacement-weka.filters.supervised.instance.Resample-B1.0-S1-Z36.363636-no-replacement

@attribute cbo numeric
@attribute rfc numeric
@attribute lcom numeric
@attribute ce numeric
@attribute npm numeric
@attribute lcom3 numeric
@attribute loc numeric
@attribute moa numeric
@attribute cam numeric
@attribute amc numeric
@attribute Faultiness {FALSE,TRUE}

@data
3,12,20,2,8,0.8125,54,3,0.375,4.555556,FALSE
4,2,1,2,2,2,2,0,0.75,0,FALSE
5,16,0,5,4,0.333333,95,0,0.75,22.25,FALSE
3,21,44,2,5,0.805195,147,1,0.261905,10.666667,FALSE
5,19,6,5,4,2,57,0,0.625,13.25,FALSE
5,35,0,5,3,0.866667,300,0,0.444444,48.5,FALSE
3,7,1,3,2,2,23,0,1,10.5,FALSE
6,11,1,5,2,2,37,0,1,17.5,FALSE
15,66,78,7,12,1.083333,476,0,0.207692,35.461538,FALSE
8,52,119,8,9,0.869048,523,2,0.169591,25.789474,TRUE
3,7,1,3,2,2,23,0,1,10.5,TRUE
3,13,8,2,3,0.875,91,0,0.266667,16.4,TRUE
17,83,11,17,9,0.916667,671,2,0.25,58.909091,TRUE
8,69,91,8,13,0.777778,632,2,0.368421,31.894737,TRUE
3,37,41,2,14,0.696429,437,1,0.311111,27.333333,TRUE
17,87,20,17,9,0.916667,687,2,0.260417,55.25,TRUE
7,61,28,7,3,0.925,749,0,0.285714,81.111111,TRUE
2,35,38,0,17,0.631818,617,0,0.293651,27.857143,TRUE
