@relation antA-weka.filters.supervised.instance.Resample-B0.0-S1-Z5.0-no-replacement-weka.filters.supervised.instance.Resample-B1.0-S1-Z36.363636-no-replacement

@attribute cbo numeric
@attribute rfc numeric
@attribute lcom numeric
@attribute ce numeric
@attribute npm numeric
@attribute lcom3 numeric
@attribute loc numeric
@attribute moa numeric
@attribute cam numeric
@attribute amc numeric
@attribute Faultiness {FALSE,TRUE}

@data
7,19,3,6,2,1,93,0,0.5,29.666667,FALSE
11,24,10,10,4,1,133,0,0.5,25.4,FALSE
2,8,1,2,1,1,37,0,0.5,16.5,FALSE
9,9,1,4,2,2,31,0,0.666667,14.5,FALSE
3,17,4,3,3,1,99,0,0.75,23.25,FALSE
5,19,6,5,4,2,57,0,0.625,13.25,FALSE
11,20,4,7,9,0.6875,108,0,0.388889,10.555556,FALSE
2,1,0,0,0,2,2064,0,0,2052,FALSE
4,2,1,2,2,2,2,0,0.75,0,FALSE
7,61,28,7,3,0.925,749,0,0.285714,81.111111,TRUE
17,87,20,17,9,0.916667,687,2,0.260417,55.25,TRUE
3,7,1,3,2,2,23,0,1,10.5,TRUE
20,103,209,20,25,0.82,673,2,0.16129,20.387097,TRUE
3,13,8,2,3,0.875,91,0,0.266667,16.4,TRUE
2,35,38,0,17,0.631818,617,0,0.293651,27.857143,TRUE
8,69,91,8,13,0.777778,632,2,0.368421,31.894737,TRUE
3,37,41,2,14,0.696429,437,1,0.311111,27.333333,TRUE
8,52,119,8,9,0.869048,523,2,0.169591,25.789474,TRUE
