@relation antA-weka.filters.supervised.instance.Resample-B0.0-S1-Z5.0-no-replacement-weka.filters.supervised.instance.Resample-B1.0-S1-Z36.363636-no-replacement

@attribute cbo numeric
@attribute rfc numeric
@attribute lcom numeric
@attribute ce numeric
@attribute npm numeric
@attribute lcom3 numeric
@attribute loc numeric
@attribute moa numeric
@attribute cam numeric
@attribute amc numeric
@attribute Faultiness {FALSE,TRUE}

@data
9,3,0,3,1,2,14,0,1,13,FALSE
15,83,142,13,8,0.78,799,5,0.186508,36.571429,FALSE
6,65,243,2,30,0.726667,747,0,0.182796,22.612903,FALSE
1,0,0,0,0,2,24,0,0,0,FALSE
69,10,8,0,3,0.3125,69,1,0.583333,12,FALSE
6,16,5,6,5,0.733333,95,0,0.5,14.333333,FALSE
2,52,19,2,2,0.944444,412,0,0.166667,57.428571,FALSE
10,23,3,8,6,0.666667,139,2,0.428571,18.285714,FALSE
9,20,1,8,2,2,132,0,1,65,FALSE
4,58,130,4,5,0.921875,630,0,0.129412,35.823529,TRUE
10,39,0,10,6,0.628571,330,1,0.325,39.625,TRUE
2,35,38,0,17,0.631818,617,0,0.293651,27.857143,TRUE
11,83,291,9,20,0.889423,658,2,0.185185,23.074074,TRUE
138,52,361,7,20,0.866379,318,4,0.195833,9.333333,TRUE
17,26,31,2,7,0.892308,362,1,0.3,30.727273,TRUE
3,38,6,3,8,0.619048,233,0,0.375,27.75,TRUE
4,34,11,4,5,0.6,236,1,0.666667,37.833333,TRUE
8,23,67,2,9,0.714286,170,0,0.516667,9.933333,TRUE
