@relation ivyA-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N2-F2-weka.filters.supervised.instance.Resample-B1.0-S1-Z160.6837607

@attribute cbo numeric
@attribute rfc numeric
@attribute ce numeric
@attribute loc numeric
@attribute mfa numeric
@attribute cam numeric
@attribute Faultiness {FALSE,TRUE}

@data
3,6,2,48,0.833333,0.666667,FALSE
19,12,6,12,0,0.316667,FALSE
2,4,0,14,0,0.666667,FALSE
4,9,3,61,0.777778,0.333333,FALSE
63,23,11,25,0,0.168478,FALSE
4,9,3,61,0.777778,0.333333,FALSE
20,83,0,926,0,0.226337,FALSE
4,1,0,1,0,1,FALSE
4,9,3,43,0,0.5,FALSE
6,11,4,42,0,0.6,FALSE
8,9,4,29,0,0.5,FALSE
9,12,3,40,0,0.428571,FALSE
2,12,1,53,0,0.7,FALSE
4,7,3,31,0,0.4375,FALSE
8,37,8,265,0.802632,0.359375,FALSE
6,1,1,1,0,1,FALSE
14,21,3,75,0,0.4,FALSE
28,37,6,172,0,0.201923,FALSE
9,11,4,46,0,0.2,FALSE
14,60,10,515,0,0.166667,FALSE
14,21,3,75,0,0.4,FALSE
7,12,2,74,0.285714,0.290909,FALSE
1,22,1,97,0,0.4,FALSE
5,5,3,24,0.923077,0.6,FALSE
4,10,3,57,0.833333,0.666667,FALSE
2,15,0,95,0,0.727273,FALSE
9,21,5,141,0,0.3125,FALSE
3,6,2,48,0.833333,0.666667,FALSE
2,8,0,24,0,0.5,FALSE
16,38,0,159,0.981132,1,FALSE
6,38,4,180,0,0.666667,FALSE
102,55,4,548,0.36,0.283333,FALSE
5,5,3,12,0.987654,1,FALSE
6,31,0,133,0,0.333333,FALSE
9,8,2,30,0,0.466667,FALSE
7,8,4,28,0.857143,0.583333,FALSE
14,21,3,75,0,0.4,FALSE
12,5,1,24,0,0.5,FALSE
14,21,3,75,0,0.4,FALSE
5,16,4,60,0.833333,0.666667,FALSE
7,8,4,28,0.857143,0.583333,FALSE
15,52,0,335,0.730769,0.46875,FALSE
4,25,1,215,0,0.242424,FALSE
3,4,2,10,0.833333,0.666667,FALSE
3,6,2,48,0.833333,0.666667,FALSE
6,17,0,107,0,0.4,FALSE
9,54,9,558,0.743902,0.530303,FALSE
4,25,2,126,0,0.625,FALSE
28,37,6,172,0,0.201923,FALSE
11,11,0,41,0,0.466667,FALSE
6,17,2,112,0,0.25,FALSE
4,10,3,57,0.833333,0.666667,FALSE
6,6,1,32,0,0.466667,FALSE
9,20,6,89,0,0.533333,FALSE
4,2,0,2,0,0.666667,FALSE
3,5,2,15,1,1,FALSE
14,20,4,127,0,0.26,FALSE
11,11,0,41,0,0.466667,FALSE
4,1,0,1,0,1,FALSE
4,1,0,1,0,1,FALSE
3,20,0,61,0.963768,0.833333,FALSE
8,30,0,169,0,0.5,FALSE
28,37,6,172,0,0.201923,FALSE
4,16,1,130,0,0.45,FALSE
7,10,5,38,0.857143,0.466667,FALSE
27,6,2,6,0,0.541667,FALSE
5,16,4,60,0.833333,0.666667,FALSE
12,5,1,24,0,0.5,FALSE
5,5,3,12,0.987654,1,FALSE
28,80,0,508,0,0.107813,FALSE
4,2,1,4,0,0.666667,FALSE
2,12,1,53,0,0.7,FALSE
4,7,3,31,0,0.4375,FALSE
3,6,2,48,0.833333,0.666667,FALSE
10,36,10,166,0.454545,0.377778,FALSE
9,12,3,40,0,0.428571,FALSE
2,15,0,95,0,0.727273,FALSE
29,103,29,1168,0,0.285714,FALSE
13,34,11,152,0.977011,1,FALSE
17,28,8,127,0.3,0.25,FALSE
4,30,2,183,0,0.5,FALSE
13,23,11,201,0,0.583333,FALSE
3,7,0,17,0.985185,1,FALSE
63,23,11,25,0,0.168478,FALSE
6,11,4,42,0,0.6,FALSE
7,30,6,189,0.703704,0.55,FALSE
3,7,0,17,0.985185,1,FALSE
27,6,2,6,0,0.541667,FALSE
4,3,1,8,0,1,FALSE
7,8,0,34,0,0.777778,FALSE
9,15,6,67,0,0.65,FALSE
8,30,0,169,0,0.5,FALSE
7,1,1,1,0,1,FALSE
4,44,2,208,0,0.5625,FALSE
9,12,8,59,0,0.5,FALSE
15,138,0,1573,0.267606,0.205451,FALSE
21,6,5,6,0,0.37037,FALSE
3,25,0,67,0.938889,0.472222,FALSE
9,39,7,228,0.826087,0.6,FALSE
1,22,1,97,0,0.4,FALSE
6,17,0,107,0,0.4,FALSE
3,6,0,15,0.777778,0.833333,FALSE
9,21,5,141,0,0.3125,FALSE
9,2,0,2,0,1,FALSE
5,9,4,40,0.875,0.5,FALSE
4,30,2,183,0,0.5,FALSE
5,16,4,60,0.833333,0.666667,FALSE
31,148,31,895,0,0.190862,FALSE
4,2,1,4,0,0.666667,FALSE
30,173,21,2020,0,0.122201,TRUE
16,103,0,824,0.663366,0.314286,TRUE
3,8,1,34,0,0.6,TRUE
150,67,5,653,0.28,0.280303,TRUE
30,173,21,2020,0,0.122201,TRUE
31,147,30,1429,0.347826,0.121442,TRUE
13,13,2,47,0,0.333333,TRUE
18,73,0,666,0.736264,0.38,TRUE
31,147,30,1429,0.347826,0.121442,TRUE
9,44,9,230,0.777778,0.366667,TRUE
150,67,5,653,0.28,0.280303,TRUE
7,15,3,83,0.3,0.34375,TRUE
7,52,5,420,0,0.25,TRUE
13,6,3,6,0,1,TRUE
3,8,1,34,0,0.6,TRUE
33,32,2,211,0,0.160714,TRUE
12,29,0,99,0.142857,0.238095,TRUE
27,13,0,87,0,0.444444,TRUE
31,147,30,1429,0.347826,0.121442,TRUE
27,13,0,87,0,0.444444,TRUE
33,32,2,211,0,0.160714,TRUE
18,52,18,489,0,0.25,TRUE
9,44,9,230,0.777778,0.366667,TRUE
10,4,1,4,0,0.55,TRUE
150,67,5,653,0.28,0.280303,TRUE
11,78,10,564,0.642105,0.371429,TRUE
18,73,0,666,0.736264,0.38,TRUE
26,120,26,1123,0.825243,0.12012,TRUE
7,17,4,69,0,0.28,TRUE
8,39,7,193,0.695652,0.375,TRUE
6,37,4,172,0,0.666667,TRUE
6,39,3,193,0,0.35,TRUE
18,52,18,489,0,0.25,TRUE
16,103,0,824,0.663366,0.314286,TRUE
6,39,3,193,0,0.35,TRUE
26,120,26,1123,0.825243,0.12012,TRUE
10,60,0,936,0,0.285714,TRUE
13,94,0,1203,0.73913,0.357143,TRUE
154,583,98,8095,0,0.068627,TRUE
9,44,9,230,0.777778,0.366667,TRUE
33,32,2,211,0,0.160714,TRUE
6,37,4,172,0,0.666667,TRUE
14,65,13,402,0.671233,0.37,TRUE
14,44,7,255,0,0.177273,TRUE
18,52,18,489,0,0.25,TRUE
13,88,13,531,0.597561,0.375,TRUE
19,81,17,681,0,0.285714,TRUE
10,60,0,936,0,0.285714,TRUE
6,37,4,172,0,0.666667,TRUE
6,33,0,179,0,0.444444,TRUE
3,8,1,34,0,0.6,TRUE
13,88,13,531,0.597561,0.375,TRUE
7,52,5,420,0,0.25,TRUE
7,52,5,420,0,0.25,TRUE
26,120,26,1123,0.825243,0.12012,TRUE
3,8,1,34,0,0.6,TRUE
18,52,18,489,0,0.25,TRUE
154,583,98,8095,0,0.068627,TRUE
12,52,12,288,0.753846,0.470588,TRUE
13,94,0,1203,0.73913,0.357143,TRUE
33,32,2,211,0,0.160714,TRUE
7,52,5,420,0,0.25,TRUE
13,6,3,6,0,1,TRUE
19,81,17,681,0,0.285714,TRUE
14,44,7,255,0,0.177273,TRUE
11,78,10,564,0.642105,0.371429,TRUE
6,26,5,125,0,0.3,TRUE
31,147,30,1429,0.347826,0.121442,TRUE
11,78,10,564,0.642105,0.371429,TRUE
4,14,3,89,0.714286,0.444444,TRUE
14,65,13,402,0.671233,0.37,TRUE
4,14,3,89,0.714286,0.444444,TRUE
3,8,1,34,0,0.6,TRUE
31,147,30,1429,0.347826,0.121442,TRUE
30,20,7,21,0,0.225,TRUE
4,14,3,89,0.714286,0.444444,TRUE
19,81,17,681,0,0.285714,TRUE
6,26,5,125,0,0.3,TRUE
150,67,5,653,0.28,0.280303,TRUE
30,173,21,2020,0,0.122201,TRUE
19,81,17,681,0,0.285714,TRUE
12,29,0,99,0.142857,0.238095,TRUE
17,57,15,346,0.85,0.192308,TRUE
32,82,7,926,0,0.226337,TRUE
7,15,3,83,0.3,0.34375,TRUE
12,29,0,99,0.142857,0.238095,TRUE
18,52,18,489,0,0.25,TRUE
18,52,18,489,0,0.25,TRUE
7,17,4,69,0,0.28,TRUE
14,65,13,402,0.671233,0.37,TRUE
150,67,5,653,0.28,0.280303,TRUE
6,26,5,125,0,0.3,TRUE
3,17,2,74,0,0.5,TRUE
8,6,2,6,0,1,TRUE
32,82,7,926,0,0.226337,TRUE
6,63,6,435,0.809524,0.4,TRUE
154,583,98,8095,0,0.068627,TRUE
16,103,0,824,0.663366,0.314286,TRUE
30,20,7,21,0,0.225,TRUE
12,52,12,288,0.753846,0.470588,TRUE
16,103,0,824,0.663366,0.314286,TRUE
12,51,10,451,0.717647,0.35,TRUE
8,39,7,193,0.695652,0.375,TRUE
30,20,7,21,0,0.225,TRUE
10,60,0,936,0,0.285714,TRUE
12,29,0,99,0.142857,0.238095,TRUE
10,60,0,936,0,0.285714,TRUE
19,81,17,681,0,0.285714,TRUE
16,103,0,824,0.663366,0.314286,TRUE
10,60,0,936,0,0.285714,TRUE
31,147,30,1429,0.347826,0.121442,TRUE
8,6,2,6,0,1,TRUE
3,17,2,74,0,0.5,TRUE
6,26,5,125,0,0.3,TRUE
16,65,0,877,0,0.416667,TRUE
3,17,2,74,0,0.5,TRUE
14,65,13,402,0.671233,0.37,TRUE
6,39,3,193,0,0.35,TRUE
6,39,3,193,0,0.35,TRUE
12,52,12,288,0.753846,0.470588,TRUE
30,20,7,21,0,0.225,TRUE
21,114,19,1472,0.472222,0.238889,TRUE
19,81,17,681,0,0.285714,TRUE
6,26,5,125,0,0.3,TRUE
6,63,6,435,0.809524,0.4,TRUE
30,20,7,21,0,0.225,TRUE
154,583,98,8095,0,0.068627,TRUE
21,114,19,1472,0.472222,0.238889,TRUE
30,20,7,21,0,0.225,TRUE
32,82,7,926,0,0.226337,TRUE
13,94,0,1203,0.73913,0.357143,TRUE
27,13,0,87,0,0.444444,TRUE
14,65,13,402,0.671233,0.37,TRUE
19,81,17,681,0,0.285714,TRUE
16,103,0,824,0.663366,0.314286,TRUE
7,52,5,420,0,0.25,TRUE
16,103,0,824,0.663366,0.314286,TRUE
14,44,7,255,0,0.177273,TRUE
6,37,4,172,0,0.666667,TRUE
19,81,17,681,0,0.285714,TRUE
14,44,7,255,0,0.177273,TRUE
150,67,5,653,0.28,0.280303,TRUE
150,67,5,653,0.28,0.280303,TRUE
5,18,2,109,0,0.416667,TRUE
33,32,2,211,0,0.160714,TRUE
6,33,0,179,0,0.444444,TRUE
7,52,5,420,0,0.25,TRUE
7,52,5,420,0,0.25,TRUE
18,73,0,666,0.736264,0.38,TRUE
32,82,7,926,0,0.226337,TRUE
6,26,5,125,0,0.3,TRUE
13,13,2,47,0,0.333333,TRUE
11,78,10,564,0.642105,0.371429,TRUE
8,39,7,193,0.695652,0.375,TRUE
12,29,0,99,0.142857,0.238095,TRUE
12,51,10,451,0.717647,0.35,TRUE
7,15,3,83,0.3,0.34375,TRUE
10,36,10,159,0.454545,0.377778,TRUE
13,94,0,1203,0.73913,0.357143,TRUE
5,18,2,109,0,0.416667,TRUE
14,65,13,402,0.671233,0.37,TRUE
10,60,0,936,0,0.285714,TRUE
6,63,6,435,0.809524,0.4,TRUE
13,94,0,1203,0.73913,0.357143,TRUE
30,20,7,21,0,0.225,TRUE
7,17,4,69,0,0.28,TRUE
10,60,0,936,0,0.285714,TRUE
3,17,2,74,0,0.5,TRUE
18,52,18,489,0,0.25,TRUE
7,15,3,83,0.3,0.34375,TRUE
9,44,9,230,0.777778,0.366667,TRUE
8,6,2,6,0,1,TRUE
6,63,6,435,0.809524,0.4,TRUE
17,57,15,346,0.85,0.192308,TRUE
18,73,0,666,0.736264,0.38,TRUE
13,13,2,47,0,0.333333,TRUE
17,57,15,346,0.85,0.192308,TRUE
18,52,18,489,0,0.25,TRUE
3,8,1,34,0,0.6,TRUE
14,65,13,402,0.671233,0.37,TRUE
21,114,19,1472,0.472222,0.238889,TRUE
3,8,1,34,0,0.6,TRUE
9,44,9,230,0.777778,0.366667,TRUE
10,60,0,936,0,0.285714,TRUE
10,36,10,159,0.454545,0.377778,TRUE
6,39,3,193,0,0.35,TRUE
32,82,7,926,0,0.226337,TRUE
3,8,1,34,0,0.6,TRUE
