@relation antA-weka.filters.supervised.instance.Resample-B0.0-S1-Z5.0-no-replacement-weka.filters.supervised.instance.Resample-B1.0-S1-Z163.636364

@attribute cbo numeric
@attribute rfc numeric
@attribute lcom numeric
@attribute ce numeric
@attribute npm numeric
@attribute lcom3 numeric
@attribute loc numeric
@attribute moa numeric
@attribute cam numeric
@attribute amc numeric
@attribute Faultiness {FALSE,TRUE}

@data
3,10,0,3,6,0.4,52,1,0.375,7.333333,FALSE
3,25,4,2,1,0.333333,183,0,0.583333,44.25,FALSE
15,1,0,1,1,2,1,0,1,0,FALSE
15,1,0,1,1,2,1,0,1,0,FALSE
7,14,3,2,3,2,52,0,0.555556,16.333333,FALSE
3,11,13,1,6,0.8,68,0,0.444444,10.166667,FALSE
2,11,3,1,4,0.6,53,0,0.666667,7.5,FALSE
2,42,0,1,12,0.386364,234,0,0.444444,18.166667,FALSE
6,42,134,1,14,0.9375,936,1,0.208333,54,FALSE
7,22,6,5,2,2,121,0,0.75,29.25,FALSE
4,5,0,1,4,0.333333,24,0,0.875,4.75,FALSE
3,14,1,3,3,0.5,82,0,0.666667,26,FALSE
18,87,217,17,20,0.870445,919,2,0.212963,32.333333,FALSE
1,11,0,1,1,0.222222,68,1,0.5,15.25,FALSE
1,3,0,0,1,2,6,0,1,5,FALSE
1,35,4,0,4,0.583333,354,0,0.5,69.2,FALSE
3,25,4,2,1,0.333333,183,0,0.583333,44.25,FALSE
3,14,1,3,3,0.5,82,0,0.666667,26,FALSE
1,3,0,0,1,2,6,0,1,5,FALSE
6,42,134,1,14,0.9375,936,1,0.208333,54,FALSE
4,5,0,1,4,0.333333,24,0,0.875,4.75,FALSE
35,84,0,24,35,0.485714,302,1,0.0875,7.333333,FALSE
3,14,1,3,3,0.5,82,0,0.666667,26,FALSE
7,14,3,2,3,2,52,0,0.555556,16.333333,FALSE
3,30,0,3,5,0.6,1262,0,0.555556,208.666667,FALSE
4,32,2,4,4,0.666667,215,0,0.75,52.25,FALSE
11,24,1,4,3,0,264,2,0.666667,86.333333,FALSE
12,5,0,4,3,0.333333,18,1,0.4375,3.25,FALSE
15,1,0,1,1,2,1,0,1,0,FALSE
4,32,2,4,4,0.666667,215,0,0.75,52.25,FALSE
4,21,3,4,1,1.5,144,0,1,46.666667,FALSE
11,24,1,4,3,0,264,2,0.666667,86.333333,FALSE
1,11,0,1,1,0.222222,68,1,0.5,15.25,FALSE
21,123,302,18,11,0.868946,1423,0,0.158025,49.357143,FALSE
15,1,0,1,1,2,1,0,1,0,FALSE
7,14,3,2,3,2,52,0,0.555556,16.333333,FALSE
6,26,0,5,5,0.571429,167,0,0.375,19.5,FALSE
4,13,0,3,4,0.666667,60,1,0.75,13.25,FALSE
2,11,3,1,4,0.6,53,0,0.666667,7.5,FALSE
4,32,2,4,4,0.666667,215,0,0.75,52.25,FALSE
14,90,519,10,25,0.909091,815,3,0.171429,21.971429,FALSE
1,3,0,0,1,2,6,0,1,5,FALSE
1,3,0,0,1,2,6,0,1,5,FALSE
5,4,6,1,4,2,4,0,0.875,0,FALSE
1,35,4,0,4,0.583333,354,0,0.5,69.2,FALSE
15,77,6,14,5,0.825397,585,1,0.35,71,TRUE
22,151,498,22,38,0.860884,1000,4,0.122222,19.5625,TRUE
4,12,0,4,4,0.5,54,0,0.75,12,TRUE
4,12,0,4,4,0.5,54,0,0.75,12,TRUE
4,12,0,4,4,0.5,54,0,0.75,12,TRUE
4,12,0,4,4,0.5,54,0,0.75,12,TRUE
22,151,498,22,38,0.860884,1000,4,0.122222,19.5625,TRUE
31,85,218,20,18,0.776812,708,6,0.13834,27.875,TRUE
31,85,218,20,18,0.776812,708,6,0.13834,27.875,TRUE
4,12,0,4,4,0.5,54,0,0.75,12,TRUE
13,97,116,13,16,0.868421,895,0,0.19,42.85,TRUE
3,7,1,3,2,2,23,0,1,10.5,TRUE
9,48,5,9,5,0.666667,300,0,0.458333,48.5,TRUE
10,82,184,9,10,0.683333,719,2,0.22619,33.095238,TRUE
22,151,498,22,38,0.860884,1000,4,0.122222,19.5625,TRUE
9,48,5,9,5,0.666667,300,0,0.458333,48.5,TRUE
3,7,1,3,2,2,23,0,1,10.5,TRUE
4,12,0,4,4,0.5,54,0,0.75,12,TRUE
10,92,39,10,29,0.723485,710,2,0.148485,19.647059,TRUE
9,48,5,9,5,0.666667,300,0,0.458333,48.5,TRUE
9,48,5,9,5,0.666667,300,0,0.458333,48.5,TRUE
9,48,5,9,5,0.666667,300,0,0.458333,48.5,TRUE
9,48,5,9,5,0.666667,300,0,0.458333,48.5,TRUE
3,7,1,3,2,2,23,0,1,10.5,TRUE
31,85,218,20,18,0.776812,708,6,0.13834,27.875,TRUE
22,151,498,22,38,0.860884,1000,4,0.122222,19.5625,TRUE
13,97,116,13,16,0.868421,895,0,0.19,42.85,TRUE
3,7,1,3,2,2,23,0,1,10.5,TRUE
22,151,498,22,38,0.860884,1000,4,0.122222,19.5625,TRUE
4,12,0,4,4,0.5,54,0,0.75,12,TRUE
10,82,184,9,10,0.683333,719,2,0.22619,33.095238,TRUE
4,12,0,4,4,0.5,54,0,0.75,12,TRUE
13,97,116,13,16,0.868421,895,0,0.19,42.85,TRUE
4,12,0,4,4,0.5,54,0,0.75,12,TRUE
4,12,0,4,4,0.5,54,0,0.75,12,TRUE
15,77,6,14,5,0.825397,585,1,0.35,71,TRUE
3,7,1,3,2,2,23,0,1,10.5,TRUE
9,48,5,9,5,0.666667,300,0,0.458333,48.5,TRUE
10,82,184,9,10,0.683333,719,2,0.22619,33.095238,TRUE
15,77,6,14,5,0.825397,585,1,0.35,71,TRUE
3,7,1,3,2,2,23,0,1,10.5,TRUE
10,39,0,10,6,0.628571,330,1,0.325,39.625,TRUE
13,97,116,13,16,0.868421,895,0,0.19,42.85,TRUE
4,12,0,4,4,0.5,54,0,0.75,12,TRUE
15,77,6,14,5,0.825397,585,1,0.35,71,TRUE
