@relation antA-weka.filters.supervised.instance.Resample-B0.0-S1-Z5.0-no-replacement-weka.filters.supervised.instance.Resample-B1.0-S1-Z163.636364

@attribute cbo numeric
@attribute rfc numeric
@attribute lcom numeric
@attribute ce numeric
@attribute npm numeric
@attribute lcom3 numeric
@attribute loc numeric
@attribute moa numeric
@attribute cam numeric
@attribute amc numeric
@attribute Faultiness {FALSE,TRUE}

@data
1,42,24,0,7,0.714286,485,0,0.346939,59.375,FALSE
5,10,2,5,4,0.666667,48,0,0.5,10.5,FALSE
5,18,0,4,5,0.708333,126,0,0.47619,16.428571,FALSE
13,5,10,0,5,2,5,0,0.533333,0,FALSE
10,26,6,9,2,1,195,0,0.5,47.5,FALSE
9,25,1,2,3,0,277,1,0.666667,91,FALSE
7,35,4,7,7,0.714286,265,0,0.46875,31.375,FALSE
1,42,24,0,7,0.714286,485,0,0.346939,59.375,FALSE
5,1,0,1,1,2,1,0,1,0,FALSE
5,22,0,4,5,0.555556,150,0,0.47619,20,FALSE
7,22,6,5,2,2,121,0,0.75,29.25,FALSE
8,41,33,8,10,0.760684,385,2,0.357143,25.857143,FALSE
35,84,0,24,35,0.485714,302,1,0.0875,7.333333,FALSE
9,25,1,2,3,0,277,1,0.666667,91,FALSE
5,4,6,1,4,2,4,0,0.875,0,FALSE
8,20,3,7,2,1,150,0,0.5,48,FALSE
5,22,0,4,5,0.555556,150,0,0.47619,20,FALSE
5,18,0,4,5,0.708333,126,0,0.47619,16.428571,FALSE
4,20,0,4,4,0.333333,144,1,0.9,27.2,FALSE
69,10,8,0,3,0.3125,69,1,0.583333,12,FALSE
0,23,0,0,9,0.53125,250,0,0.388889,26.333333,FALSE
5,4,6,1,4,2,4,0,0.875,0,FALSE
1,13,6,1,4,2,45,0,0.625,10.25,FALSE
4,20,0,4,4,0.333333,144,1,0.9,27.2,FALSE
13,5,10,0,5,2,5,0,0.533333,0,FALSE
5,1,0,1,1,2,1,0,1,0,FALSE
4,19,30,3,7,0.5,130,0,0.666667,13.333333,FALSE
8,42,2,8,4,0.666667,242,0,0.75,59,FALSE
4,20,0,4,4,0.333333,144,1,0.9,27.2,FALSE
1,0,0,0,0,2,24,0,0,0,FALSE
9,25,1,2,3,0,277,1,0.666667,91,FALSE
1,13,6,1,4,2,45,0,0.625,10.25,FALSE
2,1,0,2,1,2,1,0,1,0,FALSE
35,84,0,24,35,0.485714,302,1,0.0875,7.333333,FALSE
1,42,24,0,7,0.714286,485,0,0.346939,59.375,FALSE
35,84,0,24,35,0.485714,302,1,0.0875,7.333333,FALSE
11,33,0,5,6,0.428571,181,0,0.3125,21.375,FALSE
0,23,0,0,9,0.53125,250,0,0.388889,26.333333,FALSE
5,1,0,1,1,2,1,0,1,0,FALSE
2,1,0,2,1,2,1,0,1,0,FALSE
10,26,6,9,2,1,195,0,0.5,47.5,FALSE
6,14,3,2,3,2,52,0,0.555556,16.333333,FALSE
1,14,28,0,8,2,274,0,0.45,33.25,FALSE
11,33,0,5,6,0.428571,181,0,0.3125,21.375,FALSE
4,20,0,4,4,0.333333,144,1,0.9,27.2,FALSE
5,20,0,2,9,0.5,141,0,0.416667,14.222222,TRUE
138,52,361,7,20,0.866379,318,4,0.195833,9.333333,TRUE
26,89,246,14,16,0.771605,817,0,0.241071,27.964286,TRUE
9,36,1,9,7,0.708333,250,2,0.285714,34.142857,TRUE
14,61,19,13,8,0.809524,543,0,0.266667,52.6,TRUE
138,52,361,7,20,0.866379,318,4,0.195833,9.333333,TRUE
14,61,19,13,8,0.809524,543,0,0.266667,52.6,TRUE
14,61,19,13,8,0.809524,543,0,0.266667,52.6,TRUE
9,20,1,7,1,2,128,0,0.625,63,TRUE
8,34,0,8,6,0.6,493,0,0.555556,80.5,TRUE
5,20,0,2,9,0.5,141,0,0.416667,14.222222,TRUE
5,20,0,2,9,0.5,141,0,0.416667,14.222222,TRUE
9,20,1,7,1,2,128,0,0.625,63,TRUE
13,18,0,7,4,0.222222,137,2,0.5,32.5,TRUE
7,34,0,7,8,0.75,298,0,0.592593,31.666667,TRUE
7,34,0,7,8,0.75,298,0,0.592593,31.666667,TRUE
13,18,0,7,4,0.222222,137,2,0.5,32.5,TRUE
13,18,0,7,4,0.222222,137,2,0.5,32.5,TRUE
5,20,0,2,9,0.5,141,0,0.416667,14.222222,TRUE
5,20,0,2,9,0.5,141,0,0.416667,14.222222,TRUE
23,68,151,9,17,1.039216,413,0,0.152778,21.611111,TRUE
26,89,246,14,16,0.771605,817,0,0.241071,27.964286,TRUE
9,36,1,9,7,0.708333,250,2,0.285714,34.142857,TRUE
23,68,151,9,17,1.039216,413,0,0.152778,21.611111,TRUE
7,34,0,7,8,0.75,298,0,0.592593,31.666667,TRUE
26,89,246,14,16,0.771605,817,0,0.241071,27.964286,TRUE
13,18,0,7,4,0.222222,137,2,0.5,32.5,TRUE
7,34,0,7,8,0.75,298,0,0.592593,31.666667,TRUE
14,61,19,13,8,0.809524,543,0,0.266667,52.6,TRUE
9,36,1,9,7,0.708333,250,2,0.285714,34.142857,TRUE
8,34,0,8,6,0.6,493,0,0.555556,80.5,TRUE
9,20,1,7,1,2,128,0,0.625,63,TRUE
9,20,1,7,1,2,128,0,0.625,63,TRUE
23,68,151,9,17,1.039216,413,0,0.152778,21.611111,TRUE
13,18,0,7,4,0.222222,137,2,0.5,32.5,TRUE
138,52,361,7,20,0.866379,318,4,0.195833,9.333333,TRUE
14,61,19,13,8,0.809524,543,0,0.266667,52.6,TRUE
14,61,19,13,8,0.809524,543,0,0.266667,52.6,TRUE
9,36,1,9,7,0.708333,250,2,0.285714,34.142857,TRUE
13,18,0,7,4,0.222222,137,2,0.5,32.5,TRUE
13,18,0,7,4,0.222222,137,2,0.5,32.5,TRUE
26,89,246,14,16,0.771605,817,0,0.241071,27.964286,TRUE
9,20,1,7,1,2,128,0,0.625,63,TRUE
14,61,19,13,8,0.809524,543,0,0.266667,52.6,TRUE
26,89,246,14,16,0.771605,817,0,0.241071,27.964286,TRUE
