@relation antA-weka.filters.supervised.instance.Resample-B0.0-S1-Z5.0-no-replacement-weka.filters.supervised.instance.Resample-B1.0-S1-Z163.636364

@attribute cbo numeric
@attribute rfc numeric
@attribute lcom numeric
@attribute ce numeric
@attribute npm numeric
@attribute lcom3 numeric
@attribute loc numeric
@attribute moa numeric
@attribute cam numeric
@attribute amc numeric
@attribute Faultiness {FALSE,TRUE}

@data
157,212,3687,17,77,0.970476,2452,4,0.105495,25.56044,FALSE
2,35,38,0,17,0.631818,617,0,0.293651,27.857143,FALSE
6,42,21,6,7,0.793651,369,0,0.45,35.2,FALSE
6,9,1,5,2,2,33,0,1,15.5,FALSE
3,4,1,3,1,2,11,0,0.666667,4.5,FALSE
0,0,0,0,0,2,0,0,0,0,FALSE
4,0,0,2,0,2,0,0,0,0,FALSE
0,0,0,0,0,2,0,0,0,0,FALSE
2,2,1,1,2,2,2,0,1,0,FALSE
10,26,6,9,2,1,195,0,0.5,47.5,FALSE
9,20,1,8,2,2,132,0,1,65,FALSE
2,2,1,1,2,2,2,0,1,0,FALSE
2,6,1,2,3,0.5,29,0,0.666667,8.333333,FALSE
19,1,0,0,1,2,1,0,1,0,FALSE
0,0,0,0,0,2,0,0,0,0,FALSE
10,60,114,6,14,0.605263,557,0,0.264286,26.65,FALSE
0,0,0,0,0,2,0,0,0,0,FALSE
4,18,0,4,5,0.666667,107,0,0.8,19.8,FALSE
6,42,21,6,7,0.793651,369,0,0.45,35.2,FALSE
7,8,0,0,7,0,89,0,0.428571,11.571429,FALSE
10,60,114,6,14,0.605263,557,0,0.264286,26.65,FALSE
2,2,1,1,2,2,2,0,1,0,FALSE
5,24,26,3,5,0.6875,169,0,0.444444,17.555556,FALSE
9,20,1,8,2,2,132,0,1,65,FALSE
5,4,6,1,4,2,4,0,0.875,0,FALSE
5,17,0,4,5,0.777778,107,0,0.47619,13.857143,FALSE
19,1,0,0,1,2,1,0,1,0,FALSE
1,12,0,0,6,0,62,0,0.458333,9,FALSE
2,52,19,2,2,0.944444,412,0,0.166667,57.428571,FALSE
4,5,0,1,4,0.333333,24,0,0.875,4.75,FALSE
7,8,0,0,7,0,89,0,0.428571,11.571429,FALSE
2,2,1,1,2,2,2,0,1,0,FALSE
4,15,0,4,4,0.833333,70,0,0.583333,16,FALSE
2,52,19,2,2,0.944444,412,0,0.166667,57.428571,FALSE
9,29,0,9,9,0.583333,168,1,0.444444,17.333333,FALSE
6,7,21,1,7,2,7,0,1,0,FALSE
3,22,0,1,6,0.555556,111,0,0.47619,14.428571,FALSE
7,8,0,0,7,0,89,0,0.428571,11.571429,FALSE
4,19,3,4,2,2,136,0,0.666667,44.333333,FALSE
2,35,38,0,17,0.631818,617,0,0.293651,27.857143,FALSE
4,15,0,4,4,0.833333,70,0,0.583333,16,FALSE
5,6,15,1,6,2,6,0,0.444444,0,FALSE
4,18,0,4,5,0.666667,107,0,0.8,19.8,FALSE
10,26,6,9,2,1,195,0,0.5,47.5,FALSE
5,15,0,1,4,0.5,137,0,0.9,25.2,FALSE
138,52,361,7,20,0.866379,318,4,0.195833,9.333333,TRUE
2,35,38,0,17,0.631818,617,0,0.293651,27.857143,TRUE
15,99,165,13,10,0.814935,1007,6,0.158385,42.173913,TRUE
20,103,209,20,25,0.82,673,2,0.16129,20.387097,TRUE
7,9,0,2,3,0,47,0,0.666667,14.333333,TRUE
15,99,165,13,10,0.814935,1007,6,0.158385,42.173913,TRUE
14,58,0,14,11,0.606061,303,1,0.22619,24,TRUE
20,103,209,20,25,0.82,673,2,0.16129,20.387097,TRUE
14,58,0,14,11,0.606061,303,1,0.22619,24,TRUE
