@relation antA-weka.filters.supervised.instance.Resample-B0.0-S1-Z5.0-no-replacement-weka.filters.supervised.instance.Resample-B1.0-S1-Z163.636364

@attribute cbo numeric
@attribute rfc numeric
@attribute lcom numeric
@attribute ce numeric
@attribute npm numeric
@attribute lcom3 numeric
@attribute loc numeric
@attribute moa numeric
@attribute cam numeric
@attribute amc numeric
@attribute Faultiness {FALSE,TRUE}

@data
12,26,9,9,4,1.041667,106,0,0.428571,13,FALSE
7,22,6,5,2,2,121,0,0.75,29.25,FALSE
1,6,0,0,2,1,39,0,0.666667,16.5,FALSE
10,23,0,4,8,0.761905,197,0,0.35,22.875,FALSE
1,3,0,0,1,2,6,0,1,5,FALSE
8,22,0,8,2,0,104,1,0.5,33.333333,FALSE
6,18,5,6,5,0.733333,95,0,0.5,14.333333,FALSE
3,37,41,2,14,0.696429,437,1,0.311111,27.333333,FALSE
11,45,16,10,4,0.771429,216,0,0.270833,25.375,FALSE
2,42,0,1,12,0.386364,234,0,0.444444,18.166667,FALSE
25,78,218,21,17,0.914783,1203,0,0.322981,48.083333,FALSE
7,14,3,2,3,2,52,0,0.555556,16.333333,FALSE
1,11,0,1,1,0.222222,68,1,0.5,15.25,FALSE
3,30,0,3,5,0.6,1262,0,0.555556,208.666667,FALSE
1,11,0,1,1,0.222222,68,1,0.5,15.25,FALSE
16,77,69,16,10,0.826531,504,0,0.233333,32.133333,FALSE
4,5,0,1,4,0.333333,24,0,0.875,4.75,FALSE
3,10,0,3,6,0.4,52,1,0.375,7.333333,FALSE
10,20,4,7,9,0.6875,110,0,0.388889,10.777778,FALSE
11,27,0,9,11,0.545455,90,1,0.333333,6.333333,FALSE
4,32,2,4,4,0.666667,215,0,0.75,52.25,FALSE
35,84,0,24,35,0.485714,302,1,0.0875,7.333333,FALSE
12,26,9,9,4,1.041667,106,0,0.428571,13,FALSE
3,37,41,2,14,0.696429,437,1,0.311111,27.333333,FALSE
6,18,5,6,5,0.733333,95,0,0.5,14.333333,FALSE
4,13,0,3,4,0.666667,60,1,0.75,13.25,FALSE
10,23,0,4,8,0.761905,197,0,0.35,22.875,FALSE
4,32,2,4,4,0.666667,215,0,0.75,52.25,FALSE
3,10,0,3,6,0.4,52,1,0.375,7.333333,FALSE
11,24,1,4,3,0,264,2,0.666667,86.333333,FALSE
12,26,9,9,4,1.041667,106,0,0.428571,13,FALSE
11,24,1,4,3,0,264,2,0.666667,86.333333,FALSE
1,3,0,0,1,2,6,0,1,5,FALSE
35,84,0,24,35,0.485714,302,1,0.0875,7.333333,FALSE
16,77,69,16,10,0.826531,504,0,0.233333,32.133333,FALSE
15,1,0,1,1,2,1,0,1,0,FALSE
1,3,0,0,1,2,6,0,1,5,FALSE
16,77,69,16,10,0.826531,504,0,0.233333,32.133333,FALSE
39,96,0,28,40,0,328,1,0.073413,6.785714,FALSE
6,26,0,5,5,0.571429,167,0,0.375,19.5,FALSE
3,11,13,1,6,0.8,68,0,0.444444,10.166667,FALSE
10,23,0,4,8,0.761905,197,0,0.35,22.875,FALSE
3,11,13,1,6,0.8,68,0,0.444444,10.166667,FALSE
18,87,217,17,20,0.870445,919,2,0.212963,32.333333,FALSE
6,42,134,1,14,0.9375,936,1,0.208333,54,FALSE
22,151,498,22,38,0.860884,1000,4,0.122222,19.5625,TRUE
3,7,1,3,2,2,23,0,1,10.5,TRUE
9,48,5,9,5,0.666667,300,0,0.458333,48.5,TRUE
22,151,498,22,38,0.860884,1000,4,0.122222,19.5625,TRUE
10,92,39,10,29,0.723485,710,2,0.148485,19.647059,TRUE
13,97,116,13,16,0.868421,895,0,0.19,42.85,TRUE
3,7,1,3,2,2,23,0,1,10.5,TRUE
31,85,218,20,18,0.776812,708,6,0.13834,27.875,TRUE
4,12,0,4,4,0.5,54,0,0.75,12,TRUE
10,82,184,9,10,0.683333,719,2,0.22619,33.095238,TRUE
31,85,218,20,18,0.776812,708,6,0.13834,27.875,TRUE
31,85,218,20,18,0.776812,708,6,0.13834,27.875,TRUE
10,92,39,10,29,0.723485,710,2,0.148485,19.647059,TRUE
10,39,0,10,6,0.628571,330,1,0.325,39.625,TRUE
13,97,116,13,16,0.868421,895,0,0.19,42.85,TRUE
22,151,498,22,38,0.860884,1000,4,0.122222,19.5625,TRUE
3,7,1,3,2,2,23,0,1,10.5,TRUE
3,7,1,3,2,2,23,0,1,10.5,TRUE
13,97,116,13,16,0.868421,895,0,0.19,42.85,TRUE
15,77,6,14,5,0.825397,585,1,0.35,71,TRUE
15,77,6,14,5,0.825397,585,1,0.35,71,TRUE
4,12,0,4,4,0.5,54,0,0.75,12,TRUE
15,77,6,14,5,0.825397,585,1,0.35,71,TRUE
22,151,498,22,38,0.860884,1000,4,0.122222,19.5625,TRUE
31,85,218,20,18,0.776812,708,6,0.13834,27.875,TRUE
22,151,498,22,38,0.860884,1000,4,0.122222,19.5625,TRUE
10,92,39,10,29,0.723485,710,2,0.148485,19.647059,TRUE
13,97,116,13,16,0.868421,895,0,0.19,42.85,TRUE
9,48,5,9,5,0.666667,300,0,0.458333,48.5,TRUE
9,48,5,9,5,0.666667,300,0,0.458333,48.5,TRUE
3,7,1,3,2,2,23,0,1,10.5,TRUE
10,92,39,10,29,0.723485,710,2,0.148485,19.647059,TRUE
15,77,6,14,5,0.825397,585,1,0.35,71,TRUE
3,7,1,3,2,2,23,0,1,10.5,TRUE
10,82,184,9,10,0.683333,719,2,0.22619,33.095238,TRUE
9,48,5,9,5,0.666667,300,0,0.458333,48.5,TRUE
10,82,184,9,10,0.683333,719,2,0.22619,33.095238,TRUE
4,12,0,4,4,0.5,54,0,0.75,12,TRUE
22,151,498,22,38,0.860884,1000,4,0.122222,19.5625,TRUE
13,97,116,13,16,0.868421,895,0,0.19,42.85,TRUE
15,77,6,14,5,0.825397,585,1,0.35,71,TRUE
15,77,6,14,5,0.825397,585,1,0.35,71,TRUE
13,97,116,13,16,0.868421,895,0,0.19,42.85,TRUE
4,12,0,4,4,0.5,54,0,0.75,12,TRUE
10,39,0,10,6,0.628571,330,1,0.325,39.625,TRUE
